uniprot,pathway
P10632,hsa05417
P10632,hsa00982
P10632,hsa05204
P11712,hsa05417
P11712,hsa00830
P11712,hsa00591
P11712,hsa00982
P11712,hsa05204
P11712,hsa00980
P11712,hsa00590
P11712,hsa04726
P11712,hsa01100
P10635,hsa00980
P10635,hsa01522
P10635,hsa00982
P10635,hsa04726
P05181,hsa00591
P05181,hsa05204
P05181,hsa04932
P05181,hsa05208
P05181,hsa00590
P05181,hsa00983
P05181,hsa01100
P05181,hsa00140
P05181,hsa00982
P05181,hsa00980
P05181,hsa04936
P08684,hsa05204
P08684,hsa01100
P08684,hsa00140
P08684,hsa00591
P08684,hsa04976
P08684,hsa00830
P08684,hsa00983
P08684,hsa05207
P08684,hsa00980
P08684,hsa00982
P20815,hsa00830
P20815,hsa01100
P20815,hsa00980
P20815,hsa00140
P20815,hsa05204
P20815,hsa00982
P05108,hsa04927
P05108,hsa00140
P05108,hsa04913
P05108,hsa04934
P05108,hsa01100
P05108,hsa04925
P15538,hsa04934
P15538,hsa04927
P15538,hsa01100
P15538,hsa00140
P19099,hsa00140
P19099,hsa04925
P19099,hsa01100
P05093,hsa00140
P05093,hsa01100
P05093,hsa04917
P05093,hsa04927
P05093,hsa04934
P05093,hsa04913
P11511,hsa04913
P11511,hsa01100
P11511,hsa00140
P08686,hsa04934
P08686,hsa04925
P08686,hsa00140
P08686,hsa04927
P08686,hsa01100
O43174,hsa01100
O43174,hsa00830
O15528,hsa00100
O15528,hsa04928
O15528,hsa01100
O15528,hsa05152
Q16850,hsa00100
Q16850,hsa01100
P08174,hsa04610
P08174,hsa04640
P08174,hsa05416
P23743,hsa04070
P23743,hsa00564
P23743,hsa01100
P23743,hsa05231
P23743,hsa00561
P23743,hsa04072
Q9Y6T7,hsa05231
Q9Y6T7,hsa04072
Q9Y6T7,hsa00561
Q9Y6T7,hsa00564
Q9Y6T7,hsa04070
Q9Y6T7,hsa01100
P49619,hsa04072
P49619,hsa05231
P49619,hsa00564
P49619,hsa01100
P49619,hsa00561
P49619,hsa04070
Q86XP1,hsa00561
Q86XP1,hsa01100
Q86XP1,hsa04072
Q86XP1,hsa00564
Q86XP1,hsa04070
Q86XP1,hsa05231
P52824,hsa04072
P52824,hsa05231
P52824,hsa00561
P52824,hsa01100
P52824,hsa04070
P52824,hsa00564
P14920,hsa00470
P14920,hsa04146
P14920,hsa00330
P14920,hsa00260
P14920,hsa01100
P53355,hsa04140
P53355,hsa05219
P53355,hsa05200
O43293,hsa05200
O43293,hsa05219
O43293,hsa04140
P09172,hsa00350
P09172,hsa01100
Q8N159,hsa01100
Q8N159,hsa00220
Q8N159,hsa01230
Q8N159,hsa01210
Q8TCT1,hsa01100
Q8TCT1,hsa00564
Q8NET8,hsa04750
P27707,hsa01232
P27707,hsa01100
P27707,hsa00240
P27707,hsa00230
P12821,hsa05410
P12821,hsa05415
P12821,hsa05171
P12821,hsa04924
P12821,hsa05142
P12821,hsa04614
P20711,hsa05030
P20711,hsa00360
P20711,hsa04726
P20711,hsa00350
P20711,hsa00380
P20711,hsa05031
P20711,hsa01100
P20711,hsa05034
P20711,hsa04728
Q04828,hsa05208
Q04828,hsa00980
Q04828,hsa00140
Q04828,hsa01100
P52895,hsa05208
P52895,hsa00140
P52895,hsa05204
Q8WXA8,hsa04726
Q8WXA8,hsa04742
Q9UBM7,hsa00100
Q9UBM7,hsa01100
P00374,hsa01100
P00374,hsa01240
P00374,hsa00670
P00374,hsa00790
P00374,hsa01523
Q02127,hsa01100
Q02127,hsa01240
Q02127,hsa00240
P00387,hsa00520
P15559,hsa05200
P15559,hsa01100
P15559,hsa05225
P15559,hsa01240
P15559,hsa05208
P15559,hsa05418
P15559,hsa00130
P10515,hsa01200
P10515,hsa00785
P10515,hsa01100
P10515,hsa00620
P10515,hsa00010
P10515,hsa00020
P09622,hsa00010
P09622,hsa00280
P09622,hsa00260
P09622,hsa00640
P09622,hsa00630
P09622,hsa00020
P09622,hsa00620
P09622,hsa00380
P09622,hsa01240
P09622,hsa00310
P09622,hsa01100
P09622,hsa00785
P09622,hsa01200
P78352,hsa05030
P78352,hsa05016
P78352,hsa05022
P78352,hsa04390
P78352,hsa04724
P26358,hsa00270
P26358,hsa01100
P26358,hsa05206
Q9Y6K1,hsa05206
Q9Y6K1,hsa00270
Q9Y6K1,hsa01100
Q9UBC3,hsa00270
Q9UBC3,hsa01100
Q9UBC3,hsa05206
P80404,hsa00250
P80404,hsa00410
P80404,hsa01100
P80404,hsa00650
P80404,hsa00280
P80404,hsa00640
P80404,hsa04727
P27487,hsa04974
Q12882,hsa00240
Q12882,hsa00983
Q12882,hsa00770
Q12882,hsa01100
Q12882,hsa00410
P21728,hsa04024
P21728,hsa04540
P21728,hsa04728
P21728,hsa04020
P21728,hsa05032
P21728,hsa05034
P21728,hsa05012
P21728,hsa04080
P21728,hsa05031
P21728,hsa05030
P14416,hsa05030
P14416,hsa04540
P14416,hsa05034
P14416,hsa05012
P14416,hsa04728
P14416,hsa04015
P14416,hsa04080
P14416,hsa04024
P35462,hsa04728
P35462,hsa04080
P21917,hsa04728
P21917,hsa04080
P21918,hsa04080
P21918,hsa04728
P21918,hsa04024
P21918,hsa04020
P53805,hsa05167
P53805,hsa04919
P53805,hsa04921
P15924,hsa05412
P30556,hsa04933
P30556,hsa05171
P30556,hsa04020
P30556,hsa04934
P30556,hsa05415
P30556,hsa04925
P30556,hsa04270
P30556,hsa04927
P30556,hsa04080
P30556,hsa04371
P30556,hsa04072
P30556,hsa05200
P30556,hsa04261
P30556,hsa04614
P30556,hsa04924
P30556,hsa04022
P21549,hsa00630
P21549,hsa01100
P21549,hsa00260
P21549,hsa04146
P21549,hsa01200
P21549,hsa00250
P19971,hsa05219
P19971,hsa00983
P19971,hsa01100
P19971,hsa01232
P19971,hsa00240
O95477,hsa02010
O95477,hsa05417
O95477,hsa04979
O95477,hsa04975
P51843,hsa04927
P21453,hsa04071
P21453,hsa04068
P21453,hsa04080
Q99500,hsa04071
Q99500,hsa04080
P25101,hsa04020
P25101,hsa05200
P25101,hsa04080
P25101,hsa04924
P25101,hsa04024
P25101,hsa04270
P25101,hsa04022
P23526,hsa00270
P23526,hsa01100
P24530,hsa04926
P24530,hsa04020
P24530,hsa05200
P24530,hsa04916
P24530,hsa04022
P24530,hsa04080
P68104,hsa03013
P68104,hsa05134
P68104,hsa05140
P13639,hsa04152
P13639,hsa04921
P01133,hsa01521
P01133,hsa05207
P01133,hsa05212
P01133,hsa04015
P01133,hsa04066
P01133,hsa05160
P01133,hsa05208
P01133,hsa04068
P01133,hsa05213
P01133,hsa05215
P01133,hsa04020
P01133,hsa05219
P01133,hsa05226
P01133,hsa05165
P01133,hsa04014
P01133,hsa05218
P01133,hsa04630
P01133,hsa04810
P01133,hsa05235
P01133,hsa05214
P01133,hsa05200
P01133,hsa05210
P01133,hsa05223
P01133,hsa04012
P01133,hsa04010
P01133,hsa04072
P01133,hsa04510
P01133,hsa05231
P01133,hsa04151
P01133,hsa04540
P01133,hsa05224
P00533,hsa05208
P00533,hsa01522
P00533,hsa05212
P00533,hsa04010
P00533,hsa05120
P00533,hsa04921
P00533,hsa05207
P00533,hsa04520
P00533,hsa04810
P00533,hsa05165
P00533,hsa05215
P00533,hsa04928
P00533,hsa01521
P00533,hsa05163
P00533,hsa05200
P00533,hsa05218
P00533,hsa04630
P00533,hsa05214
P00533,hsa05225
P00533,hsa04068
P00533,hsa05210
P00533,hsa05171
P00533,hsa05219
P00533,hsa05205
P00533,hsa04151
P00533,hsa04072
P00533,hsa04934
P00533,hsa05235
P00533,hsa04012
P00533,hsa04926
P00533,hsa04020
P00533,hsa05224
P00533,hsa04066
P00533,hsa04014
P00533,hsa05223
P00533,hsa05213
P00533,hsa05226
P00533,hsa04540
P00533,hsa05131
P00533,hsa05230
P00533,hsa05160
P00533,hsa05206
P00533,hsa05231
P00533,hsa04144
P00533,hsa04915
P00533,hsa04015
P00533,hsa04912
P00533,hsa04510
P35869,hsa05208
P35869,hsa04934
P35869,hsa04659
P35869,hsa05207
Q08426,hsa00380
Q08426,hsa00640
Q08426,hsa00280
Q08426,hsa01100
Q08426,hsa04146
Q08426,hsa00071
Q08426,hsa00650
Q08426,hsa00410
Q08426,hsa00310
Q08426,hsa03320
Q08426,hsa01212
P29317,hsa04360
P29317,hsa04010
P29317,hsa04151
P29317,hsa04014
P29317,hsa04015
P01023,hsa04610
P15502,hsa04974
Q70Z44,hsa04742
Q70Z44,hsa04726
P06733,hsa00010
P06733,hsa01230
P06733,hsa04066
P06733,hsa03018
P06733,hsa01100
P06733,hsa01200
Q07075,hsa04614
Q99808,hsa05034
P07437,hsa04540
P07437,hsa04145
P07437,hsa05010
P07437,hsa05014
P07437,hsa05130
P07437,hsa04814
P07437,hsa05132
P07437,hsa05016
P07437,hsa05012
P07437,hsa05022
P07437,hsa05020
P21709,hsa04360
P29320,hsa04360
P54764,hsa04360
P54756,hsa04360
Q15375,hsa04360
P29322,hsa04360
P54762,hsa04360
P29323,hsa04360
P54760,hsa04360
O15197,hsa04360
P07814,hsa01100
P07814,hsa01240
P07814,hsa00970
P07814,hsa00860
P04626,hsa04020
P04626,hsa05206
P04626,hsa05205
P04626,hsa05213
P04626,hsa04151
P04626,hsa01524
P04626,hsa05215
P04626,hsa05230
P04626,hsa04520
P04626,hsa04530
P04626,hsa01521
P04626,hsa05212
P04626,hsa05224
P04626,hsa04066
P04626,hsa04012
P04626,hsa05226
P04626,hsa01522
P04626,hsa05223
P04626,hsa05200
P04626,hsa04010
P04626,hsa04510
P04626,hsa05219
P21860,hsa04012
P21860,hsa01521
P21860,hsa05205
P21860,hsa04020
P21860,hsa05206
P21860,hsa04151
P21860,hsa04010
Q15303,hsa05205
Q15303,hsa04012
Q15303,hsa05014
Q15303,hsa04010
Q15303,hsa04020
Q15303,hsa04151
P31749,hsa04920
P31749,hsa04810
P31749,hsa05145
P31749,hsa04728
P31749,hsa04152
P31749,hsa04150
P31749,hsa05167
P31749,hsa05165
P31749,hsa04910
P31749,hsa04936
P31749,hsa05211
P31749,hsa05225
P31749,hsa05235
P31749,hsa05170
P31749,hsa04014
P31749,hsa04668
P31749,hsa04371
P31749,hsa05212
P31749,hsa05215
P31749,hsa04620
P31749,hsa04929
P31749,hsa04213
P31749,hsa05010
P31749,hsa04068
P31749,hsa04066
P31749,hsa04140
P31749,hsa04922
P31749,hsa05226
P31749,hsa04973
P31749,hsa05230
P31749,hsa05205
P31749,hsa04933
P31749,hsa04062
P31749,hsa01521
P31749,hsa05415
P31749,hsa04218
P31749,hsa01524
P31749,hsa05163
P31749,hsa05214
P31749,hsa04914
P31749,hsa05152
P31749,hsa05132
P31749,hsa04550
P31749,hsa05213
P31749,hsa04935
P31749,hsa05168
P31749,hsa05222
P31749,hsa04666
P31749,hsa05224
P31749,hsa04151
P31749,hsa05169
P31749,hsa04625
P31749,hsa04923
P31749,hsa05231
P31749,hsa04010
P31749,hsa04071
P31749,hsa05162
P31749,hsa04261
P31749,hsa05135
P31749,hsa04015
P31749,hsa04370
P31749,hsa04024
P31749,hsa04932
P31749,hsa04072
P31749,hsa04662
P31749,hsa05218
P31749,hsa04660
P31749,hsa05220
P31749,hsa05164
P31749,hsa04210
P31749,hsa05417
P31749,hsa05207
P31749,hsa04611
P31749,hsa05418
P31749,hsa04664
P31749,hsa04630
P31749,hsa04915
P31749,hsa01522
P31749,hsa05208
P31749,hsa05142
P31749,hsa04926
P31749,hsa04931
P31749,hsa05210
P31749,hsa05221
P31749,hsa05017
P31749,hsa05161
P31749,hsa04725
P31749,hsa04022
P31749,hsa05160
P31749,hsa04012
P31749,hsa05223
P31749,hsa04917
P31749,hsa04380
P31749,hsa04211
P31749,hsa05131
P31749,hsa05166
P31749,hsa04919
P31749,hsa05200
P31749,hsa04722
P31749,hsa04613
P31749,hsa04510
O75460,hsa04932
O75460,hsa05022
O75460,hsa05016
O75460,hsa04210
O75460,hsa05017
O75460,hsa04141
O75460,hsa05014
O75460,hsa05012
O75460,hsa04140
O75460,hsa05010
O75460,hsa05417
P10768,hsa01200
P10768,hsa01100
P03372,hsa04919
P03372,hsa04915
P03372,hsa05207
P03372,hsa04917
P03372,hsa05205
P03372,hsa01522
P03372,hsa04961
P03372,hsa05224
P03372,hsa05200
P13716,hsa01240
P13716,hsa00860
P13716,hsa01100
Q92731,hsa05207
Q92731,hsa04929
Q92731,hsa05200
Q92731,hsa01522
Q92731,hsa05224
Q92731,hsa04915
Q92731,hsa04917
O95718,hsa04550
P13196,hsa01240
P13196,hsa00860
P13196,hsa01100
P13196,hsa00260
P22557,hsa01240
P22557,hsa00860
P22557,hsa00260
P22557,hsa01100
P02768,hsa04918
Q92800,hsa01100
Q92800,hsa03083
Q92800,hsa00310
Q15910,hsa05206
Q15910,hsa01100
Q15910,hsa00310
Q15910,hsa03083
P00734,hsa05130
P00734,hsa04810
P00734,hsa04072
P00734,hsa05200
P00734,hsa04611
P00734,hsa04080
P00734,hsa05171
P00734,hsa04610
P25116,hsa04015
P25116,hsa04611
P25116,hsa04080
P25116,hsa04024
P25116,hsa05200
P25116,hsa05130
P25116,hsa04020
P25116,hsa04072
P25116,hsa04810
P25116,hsa04151
P25116,hsa04610
P00740,hsa04610
P00742,hsa04610
P00352,hsa00830
P00352,hsa01100
P03951,hsa04610
P00748,hsa04610
O00519,hsa04723
P12104,hsa03320
P12104,hsa04975
P05091,hsa00410
P05091,hsa00620
P05091,hsa00010
P05091,hsa00310
P05091,hsa00770
P05091,hsa04936
P05091,hsa00330
P05091,hsa00380
P05091,hsa00280
P05091,hsa01100
P05091,hsa00340
P05091,hsa00053
P05091,hsa00071
P05091,hsa00561
P05091,hsa01240
P51161,hsa03320
P30838,hsa00350
P30838,hsa00980
P30838,hsa00340
P30838,hsa00982
P30838,hsa01100
P30838,hsa00360
P30838,hsa00010
P30838,hsa00410
O60488,hsa04146
O60488,hsa03320
O60488,hsa04920
O60488,hsa01100
O60488,hsa00061
O60488,hsa01212
O60488,hsa04216
O60488,hsa00071
O60488,hsa04714
Q14289,hsa05161
Q14289,hsa05135
Q14289,hsa04650
Q14289,hsa05170
Q14289,hsa04020
Q14289,hsa04072
Q14289,hsa05163
Q14289,hsa04670
Q14289,hsa04062
Q14289,hsa04912
P30837,hsa04936
P30837,hsa00280
P30837,hsa00310
P30837,hsa00010
P30837,hsa00340
P30837,hsa00330
P30837,hsa01100
P30837,hsa00380
P30837,hsa00053
P30837,hsa00561
P30837,hsa00620
P30837,hsa01240
P30837,hsa00071
P30837,hsa00770
P30837,hsa00410
Q9Y285,hsa00970
P49327,hsa00061
P49327,hsa04910
P49327,hsa04936
P49327,hsa04152
P49327,hsa01212
P49327,hsa01100
P47895,hsa00830
P47895,hsa01100
P43353,hsa00982
P43353,hsa00980
P43353,hsa00350
P43353,hsa00340
P43353,hsa00360
P43353,hsa00010
P43353,hsa01100
P43353,hsa00410
Q7RTV2,hsa00480
Q7RTV2,hsa00982
Q7RTV2,hsa05418
Q7RTV2,hsa05204
Q7RTV2,hsa01100
Q7RTV2,hsa00983
Q7RTV2,hsa05200
Q7RTV2,hsa00980
Q7RTV2,hsa05225
Q7RTV2,hsa01524
Q7RTV2,hsa05208
Q7RTV2,hsa05207
P14324,hsa05164
P14324,hsa01100
P14324,hsa00900
P14324,hsa05166
P49189,hsa00310
P49189,hsa00410
P49189,hsa00330
P49189,hsa01100
P49189,hsa00380
P49189,hsa04936
P49189,hsa00620
P49189,hsa00340
P49189,hsa00561
P49189,hsa00053
P49189,hsa00071
P49189,hsa00010
P49189,hsa00280
P22830,hsa01240
P22830,hsa01100
P22830,hsa00860
P39748,hsa03410
P39748,hsa03030
P39748,hsa03450
P51648,hsa00330
P51648,hsa00620
P51648,hsa00010
P51648,hsa00380
P51648,hsa01240
P51648,hsa00071
P51648,hsa00561
P51648,hsa00280
P51648,hsa00410
P51648,hsa00310
P51648,hsa01100
P51648,hsa00340
P51648,hsa00053
P51648,hsa04936
P51648,hsa00770
P16591,hsa04520
P07332,hsa04360
P02671,hsa05171
P02671,hsa04610
P02671,hsa04611
P02671,hsa04613
P02675,hsa04610
P02675,hsa04611
P02675,hsa05171
P02675,hsa04613
P05230,hsa04010
P05230,hsa04810
P05230,hsa05226
P05230,hsa04390
P05230,hsa04014
P05230,hsa05224
P05230,hsa05218
P05230,hsa05200
P05230,hsa04151
P05230,hsa04015
P05230,hsa04020
P09038,hsa05167
P09038,hsa04810
P09038,hsa04010
P09038,hsa04014
P09038,hsa05207
P09038,hsa05218
P09038,hsa01521
P09038,hsa05224
P09038,hsa05226
P09038,hsa05200
P09038,hsa04020
P09038,hsa04151
P09038,hsa04015
P09038,hsa04550
P09038,hsa05205
P08620,hsa04810
P08620,hsa05226
P08620,hsa04010
P08620,hsa04014
P08620,hsa04020
P08620,hsa04151
P08620,hsa05224
P08620,hsa05207
P08620,hsa05200
P08620,hsa05218
P08620,hsa04015
Q8TD08,hsa04657
P04075,hsa01100
P04075,hsa00051
P04075,hsa04066
P04075,hsa00030
P04075,hsa01230
P04075,hsa01200
P04075,hsa00010
P11362,hsa04928
P11362,hsa05215
P11362,hsa04014
P11362,hsa04010
P11362,hsa04810
P11362,hsa05205
P11362,hsa04151
P11362,hsa05224
P11362,hsa05218
P11362,hsa04520
P11362,hsa04714
P11362,hsa04015
P11362,hsa05230
P11362,hsa05200
P11362,hsa04020
P11362,hsa04550
P22607,hsa04144
P22607,hsa05219
P22607,hsa04151
P22607,hsa01521
P22607,hsa04020
P22607,hsa04015
P22607,hsa04014
P22607,hsa05230
P22607,hsa04550
P22607,hsa05206
P22607,hsa04810
P22607,hsa04010
P22607,hsa05200
P21802,hsa04550
P21802,hsa04020
P21802,hsa05200
P21802,hsa05230
P21802,hsa04010
P21802,hsa04144
P21802,hsa04151
P21802,hsa01521
P21802,hsa05215
P21802,hsa05226
P21802,hsa04014
P21802,hsa04015
P21802,hsa04810
P22455,hsa04550
P22455,hsa04015
P22455,hsa04151
P22455,hsa04020
P22455,hsa05200
P22455,hsa04014
P22455,hsa04144
P22455,hsa04010
P22455,hsa04810
P02679,hsa05150
P02679,hsa04613
P02679,hsa04611
P02679,hsa05171
P02679,hsa04610
P09769,hsa04062
P18850,hsa05012
P18850,hsa05010
P18850,hsa05022
P18850,hsa05014
P18850,hsa05417
P18850,hsa04141
Q9UBL9,hsa04080
Q9UBL9,hsa04742
Q9UBL9,hsa04020
P15121,hsa00040
P15121,hsa00052
P15121,hsa00790
P15121,hsa00561
P15121,hsa01100
P15121,hsa00051
Q14697,hsa01100
Q14697,hsa00510
Q14697,hsa04141
P17948,hsa05323
P17948,hsa04015
P17948,hsa04066
P17948,hsa04151
P17948,hsa04020
P17948,hsa05202
P17948,hsa04510
P17948,hsa04010
P17948,hsa04014
P36888,hsa05200
P36888,hsa04640
P36888,hsa05221
P36888,hsa05230
P36888,hsa05202
P36888,hsa04151
P36888,hsa04014
P36888,hsa04010
Q9H0K1,hsa04922
P35916,hsa04510
P35916,hsa04020
P35916,hsa04015
P35916,hsa04014
P35916,hsa05200
P35916,hsa04151
P35916,hsa04010
P35916,hsa05224
P02751,hsa04512
P02751,hsa05100
P02751,hsa04933
P02751,hsa05222
P02751,hsa04810
P02751,hsa05165
P02751,hsa05205
P02751,hsa05135
P02751,hsa04510
P02751,hsa04151
P02751,hsa05146
P02751,hsa05200
P49354,hsa00900
Q9NXA8,hsa00760
Q9NXA8,hsa01100
P49356,hsa00900
Q9UHI5,hsa04974
Q04609,hsa04977
Q04609,hsa00250
Q04609,hsa01100
O75600,hsa00260
O75600,hsa01100
Q15274,hsa01240
Q15274,hsa01100
Q15274,hsa00760
P15328,hsa04144
P15328,hsa01523
P14207,hsa01523
P14207,hsa04144
P01100,hsa05323
P01100,hsa04713
P01100,hsa05231
P01100,hsa05140
P01100,hsa04935
P01100,hsa04659
P01100,hsa04380
P01100,hsa05200
P01100,hsa04210
P01100,hsa05142
P01100,hsa04932
P01100,hsa05171
P01100,hsa04662
P01100,hsa05132
P01100,hsa04010
P01100,hsa05235
P01100,hsa05166
P01100,hsa05207
P01100,hsa04926
P01100,hsa05130
P01100,hsa04024
P01100,hsa05167
P01100,hsa05417
P01100,hsa05162
P01100,hsa05161
P01100,hsa04725
P01100,hsa04921
P01100,hsa04728
P01100,hsa04657
P01100,hsa04660
P01100,hsa05418
P01100,hsa05031
P01100,hsa04620
P01100,hsa04917
P01100,hsa05133
P01100,hsa04915
P01100,hsa05210
P01100,hsa04928
P01100,hsa05170
P01100,hsa01522
P01100,hsa04668
P01100,hsa05208
P01100,hsa05224
P01100,hsa04658
P01100,hsa05135
Q13423,hsa00760
Q13423,hsa01100
Q9Y487,hsa05323
Q9Y487,hsa01100
Q9Y487,hsa00190
Q9Y487,hsa04145
Q9Y487,hsa05120
Q9Y487,hsa04142
Q9Y487,hsa04966
Q9Y487,hsa05165
Q9Y487,hsa05110
Q9Y487,hsa05152
Q9Y487,hsa04721
Q05932,hsa00790
Q05932,hsa01240
Q05932,hsa01100
Q05932,hsa01523
Q9UM07,hsa04613
P21462,hsa04613
P21462,hsa04015
P21462,hsa04080
P21462,hsa05150
Q9UIK4,hsa04140
Q9UIK4,hsa05200
Q9UIK4,hsa05219
O95665,hsa04080
Q9ULX7,hsa01100
Q9ULX7,hsa00910
Q9Y6Y9,hsa04064
Q9Y6Y9,hsa05133
Q9Y6Y9,hsa05145
Q9Y6Y9,hsa04620
Q9Y6Y9,hsa04936
Q9Y6Y9,hsa05417
Q9Y6Y9,hsa05132
Q14181,hsa03030
Q9UPY5,hsa04216
Q9H2M3,hsa01100
Q9H2M3,hsa00270
Q9UM73,hsa05200
Q9UM73,hsa05235
Q9UM73,hsa05223
Q16595,hsa00860
P09917,hsa04726
P09917,hsa01100
P09917,hsa04664
P09917,hsa04913
P09917,hsa00590
P09917,hsa05145
Q96RD7,hsa04621
Q8N8Y2,hsa01100
Q8N8Y2,hsa00190
Q8N8Y2,hsa05323
Q8N8Y2,hsa05203
Q8N8Y2,hsa04721
Q8N8Y2,hsa04966
Q8N8Y2,hsa04145
Q8N8Y2,hsa05110
Q8N8Y2,hsa05165
Q8N8Y2,hsa05152
Q8N8Y2,hsa04142
Q8N8Y2,hsa05120
Q8NEY4,hsa04145
Q8NEY4,hsa04150
Q8NEY4,hsa05165
Q8NEY4,hsa01100
Q8NEY4,hsa05323
Q8NEY4,hsa05120
Q8NEY4,hsa05110
Q8NEY4,hsa00190
Q8NEY4,hsa04966
Q8NEY4,hsa04721
P42345,hsa05212
P42345,hsa04136
P42345,hsa04930
P42345,hsa05215
P42345,hsa05231
P42345,hsa05168
P42345,hsa05415
P42345,hsa04630
P42345,hsa05205
P42345,hsa04659
P42345,hsa04151
P42345,hsa05163
P42345,hsa04920
P42345,hsa04140
P42345,hsa05221
P42345,hsa04919
P42345,hsa04613
P42345,hsa05165
P42345,hsa05200
P42345,hsa05022
P42345,hsa05167
P42345,hsa05224
P42345,hsa05017
P42345,hsa01522
P42345,hsa05014
P42345,hsa04931
P42345,hsa05235
P42345,hsa04072
P42345,hsa05131
P42345,hsa05230
P42345,hsa05016
P42345,hsa04935
P42345,hsa04218
P42345,hsa05225
P42345,hsa04211
P42345,hsa04152
P42345,hsa04910
P42345,hsa04213
P42345,hsa01521
P42345,hsa05170
P42345,hsa05210
P42345,hsa05010
P42345,hsa05226
P42345,hsa04012
P42345,hsa04066
P42345,hsa04150
P42345,hsa04714
P42345,hsa05207
P42345,hsa05206
P42345,hsa05214
P42345,hsa04371
P02794,hsa04217
P02794,hsa04216
P02794,hsa04978
P00519,hsa05130
P00519,hsa04110
P00519,hsa04722
P00519,hsa05206
P00519,hsa05200
P00519,hsa05416
P00519,hsa05220
P00519,hsa04012
P00519,hsa04360
P00519,hsa04014
P00519,hsa05208
P10696,hsa00790
P10696,hsa01240
P10696,hsa01100
P10696,hsa00730
P02792,hsa04978
P02792,hsa04216
P02792,hsa04217
P01350,hsa04971
Q969S2,hsa03410
P06241,hsa04660
P06241,hsa04510
P06241,hsa05130
P06241,hsa04725
P06241,hsa05020
P06241,hsa04664
P06241,hsa04071
P06241,hsa04650
P06241,hsa04360
P06241,hsa04380
P06241,hsa04072
P06241,hsa04520
P06241,hsa04611
P06241,hsa05416
P11413,hsa01100
P11413,hsa00030
P11413,hsa01200
P11413,hsa00480
P11413,hsa05230
P11413,hsa05415
P10253,hsa01100
P10253,hsa04142
P10253,hsa00052
P10253,hsa00500
Q9UBS5,hsa04727
Q9UBS5,hsa04915
Q9UBS5,hsa04024
Q9UBS5,hsa04742
Q9UBS5,hsa05032
Q9UBS5,hsa04929
Q9UBS5,hsa04080
P14867,hsa05033
P14867,hsa05032
P14867,hsa04742
P14867,hsa04080
P14867,hsa04723
P14867,hsa04727
P47869,hsa04723
P47869,hsa04080
P47869,hsa05033
P47869,hsa05032
P47869,hsa04727
P47869,hsa04742
P34903,hsa05033
P34903,hsa04742
P34903,hsa04723
P34903,hsa04080
P34903,hsa04727
P34903,hsa05032
P48169,hsa04080
P48169,hsa04723
P48169,hsa05032
P48169,hsa04727
P48169,hsa04742
P48169,hsa05033
P31644,hsa04742
P31644,hsa05033
P31644,hsa04723
P31644,hsa04080
P31644,hsa05032
P31644,hsa04727
Q16445,hsa05032
Q16445,hsa05033
Q16445,hsa04727
Q16445,hsa04080
Q16445,hsa04723
Q16445,hsa04742
P18505,hsa04723
P18505,hsa05033
P18505,hsa05032
P18505,hsa04727
P18505,hsa04080
P18505,hsa04726
P47870,hsa04080
P47870,hsa04723
P47870,hsa04726
P47870,hsa05033
P47870,hsa04727
P47870,hsa05032
P28472,hsa04080
P28472,hsa05032
P28472,hsa04723
P28472,hsa04726
P28472,hsa05033
P28472,hsa04727
O14764,hsa05033
O14764,hsa04723
O14764,hsa04080
O14764,hsa05032
O14764,hsa04727
P78334,hsa05032
P78334,hsa05033
P78334,hsa04723
P78334,hsa04080
P78334,hsa04727
Q8N1C3,hsa04080
Q8N1C3,hsa05032
Q8N1C3,hsa04727
Q8N1C3,hsa04723
Q8N1C3,hsa05033
P18507,hsa04080
P18507,hsa04723
P18507,hsa05032
P18507,hsa04727
P18507,hsa05033
Q99928,hsa05033
Q99928,hsa04723
Q99928,hsa05032
Q99928,hsa04080
Q99928,hsa04727
P24046,hsa04723
P24046,hsa04080
P24046,hsa04727
P24046,hsa05032
P24046,hsa05033
Q99259,hsa04727
Q99259,hsa00650
Q99259,hsa01100
Q99259,hsa00250
Q99259,hsa00430
Q99259,hsa00410
Q99259,hsa04940
Q05329,hsa01100
Q05329,hsa00250
Q05329,hsa00430
Q05329,hsa04727
Q05329,hsa00410
Q05329,hsa00650
Q05329,hsa04940
P30044,hsa04146
Q14353,hsa00260
Q14353,hsa00330
Q14353,hsa01100
Q96RQ9,hsa00280
Q96RQ9,hsa00270
Q96RQ9,hsa00350
Q96RQ9,hsa00380
Q96RQ9,hsa00400
Q96RQ9,hsa01100
Q96RQ9,hsa00250
Q96RQ9,hsa00360
P04406,hsa04066
P04406,hsa00010
P04406,hsa05010
P04406,hsa01200
P04406,hsa01230
P04406,hsa05132
P04406,hsa01100
P04406,hsa05415
P04406,hsa05130
Q9Y4U1,hsa04977
P19801,hsa01100
P19801,hsa00340
P19801,hsa00380
P19801,hsa00330
P41250,hsa00970
P22102,hsa01523
P22102,hsa01100
P22102,hsa00670
P22102,hsa00230
P17707,hsa01100
P17707,hsa00270
P17707,hsa00330
O43175,hsa00270
O43175,hsa01100
O43175,hsa01200
O43175,hsa00260
O43175,hsa01230
Q9ULY5,hsa05152
Q9ULY5,hsa04625
Q9UNK4,hsa00565
Q9UNK4,hsa00592
Q9UNK4,hsa01100
Q9UNK4,hsa04975
Q9UNK4,hsa00564
