uniprot,pathway_id
P45983,WP3543
P46736,WP3543
P62807,WP3543
Q13315,WP3543
O14757,WP4016
O96017,WP4016
P04637,WP4016
P06493,WP4016
P06746,WP4016
P09874,WP4016
P12004,WP4016
P24941,WP4016
P29590,WP4016
P39748,WP4016
P46736,WP4016
P49760,WP4016
P53350,WP4016
P78527,WP4016
Q00987,WP4016
O14757,WP3959
O15350,WP3959
O95835,WP3959
O96017,WP3959
P00519,WP3959
P04637,WP3959
P09874,WP3959
P12004,WP3959
P42574,WP3959
P55211,WP3959
P78527,WP3959
Q00987,WP3959
Q13188,WP3959
Q13315,WP3959
P26358,R-HSA-5334118
P62807,R-HSA-5334118
Q9UBC3,R-HSA-5334118
Q9Y6K1,R-HSA-5334118
P39748,hsa03030
Q14181,hsa03030
P18858,hsa03030
P12004,hsa03030
Q9NRF9,hsa03030
P09884,hsa03030
Q07864,hsa03030
P56282,hsa03030
Q9NR33,hsa03030
P09884,R-HSA-68952
P56282,R-HSA-68952
Q07864,R-HSA-68952
Q14181,R-HSA-68952
Q9NR33,R-HSA-68952
Q9NRF9,R-HSA-68952
P09884,WP4461
P20618,WP4461
P24941,WP4461
P28062,WP4461
P28065,WP4461
P28074,WP4461
P40306,WP4461
P49721,WP4461
P56282,WP4461
Q06323,WP4461
Q07864,WP4461
Q14181,WP4461
Q9NR33,WP4461
Q9NRF9,WP4461
P21397,R-HSA-379401
Q01959,R-HSA-379401
O14936,R-HSA-212676
Q05940,R-HSA-212676
P14416,R-HSA-390651
P21728,R-HSA-390651
P21917,R-HSA-390651
P21918,R-HSA-390651
P35462,R-HSA-390651
O95622,hsa04728
P21964,hsa04728
P16220,hsa04728
P15336,hsa04728
Q16539,hsa04728
P20711,hsa04728
P21728,hsa04728
P14416,hsa04728
P35462,hsa04728
P21917,hsa04728
P21918,hsa04728
P31749,hsa04728
P01100,hsa04728
P42261,hsa04728
P42262,hsa04728
P42263,hsa04728
P48058,hsa04728
Q12879,hsa04728
Q13224,hsa04728
P49840,hsa04728
P49841,hsa04728
Q14643,hsa04728
Q14571,hsa04728
Q14573,hsa04728
P48549,hsa04728
P48544,hsa04728
P48051,hsa04728
Q92806,hsa04728
P21397,hsa04728
P27338,hsa04728
P18848,hsa04728
Q9NYX4,hsa04728
P59768,hsa04728
P67775,hsa04728
P62714,hsa04728
P17612,hsa04728
P22694,hsa04728
P17252,hsa04728
P05771,hsa04728
P05129,hsa04728
P45983,hsa04728
Q15759,hsa04728
P45984,hsa04728
P53779,hsa04728
O15264,hsa04728
P53778,hsa04728
P35498,hsa04728
Q01959,hsa04728
P54219,hsa04728
Q05940,hsa04728
P07101,hsa04728
O00555,hsa04728
Q00975,hsa04728
Q13936,hsa04728
Q01668,hsa04728
P0DP23,hsa04728
Q9UQM7,hsa04728
Q13554,hsa04728
Q13557,hsa04728
Q13555,hsa04728
P30556,WP4799
Q9BYF1,WP4799
P00533,R-HSA-8863795
P01133,R-HSA-8863795
P04626,R-HSA-8863795
P07900,R-HSA-8863795
P42679,R-HSA-8863795
Q05209,R-HSA-8863795
P04626,R-HSA-1358803
P31749,R-HSA-1358803
P12931,R-HSA-1253288
P09874,R-HSA-2173795
P27361,R-HSA-2173795
P28482,R-HSA-2173795
Q13547,R-HSA-2173795
O14980,R-HSA-2173788
P01137,R-HSA-2173788
P36897,R-HSA-2173788
P37173,R-HSA-2173788
O00459,R-HSA-186763
P09619,R-HSA-186763
P12931,R-HSA-186763
P16234,R-HSA-186763
P27986,R-HSA-186763
P42336,R-HSA-186763
P42338,R-HSA-186763
P51692,R-HSA-186763
P05230,R-HSA-5654687
P08620,R-HSA-5654687
P09038,R-HSA-5654687
O00459,R-HSA-202424
O14920,R-HSA-202424
O15111,R-HSA-202424
O15530,R-HSA-202424
O43353,R-HSA-202424
P06239,R-HSA-202424
P19838,R-HSA-202424
P20618,R-HSA-202424
P25963,R-HSA-202424
P27986,R-HSA-202424
P28062,R-HSA-202424
P28065,R-HSA-202424
P28074,R-HSA-202424
P40306,R-HSA-202424
P42336,R-HSA-202424
P42338,R-HSA-202424
P49721,R-HSA-202424
Q04206,R-HSA-202424
Q04759,R-HSA-202424
Q06323,R-HSA-202424
O60939,WP5200
P01375,WP5200
P0DP23,WP5200
P16389,WP5200
P17252,WP5200
P19838,WP5200
P31749,WP5200
P35498,WP5200
P42336,WP5200
P42345,WP5200
Q07699,WP5200
Q15759,WP5200
Q8IWT1,WP5200
Q99250,WP5200
Q9NY46,WP5200
Q9NY72,WP5200
Q9UQD0,WP5200
Q9UQM7,WP5200
P11802,R-HSA-9754119
P24385,R-HSA-9754119
Q00534,R-HSA-9754119
P04626,R-HSA-9652282
P07900,R-HSA-9652282
P08581,R-HSA-9734091
Q9H4Y5,hsa00982
P07327,hsa00982
P00325,hsa00982
P00326,hsa00982
P08319,hsa00982
P11766,hsa00982
P40394,hsa00982
P05177,hsa00982
P20813,hsa00982
P33261,hsa00982
P10632,hsa00982
P11712,hsa00982
P10635,hsa00982
P05181,hsa00982
P08684,hsa00982
P20815,hsa00982
P30838,hsa00982
P43353,hsa00982
Q7RTV2,hsa00982
O60760,hsa00982
P08263,hsa00982
P09210,hsa00982
Q16772,hsa00982
O15217,hsa00982
P09488,hsa00982
P28161,hsa00982
P21266,hsa00982
Q03013,hsa00982
P46439,hsa00982
P09211,hsa00982
P30711,hsa00982
P0CG29,hsa00982
Q06278,hsa00982
Q9Y2Q3,hsa00982
P21397,hsa00982
P27338,hsa00982
P10620,hsa00982
Q99735,hsa00982
O14880,hsa00982
O60656,hsa00982
P22309,hsa00982
P0CG30,hsa00982
P78417,hsa00982
P23141,hsa00983
Q9H4Y5,hsa00983
P05181,hsa00983
P08684,hsa00983
Q12882,hsa00983
P19971,hsa00983
Q7RTV2,hsa00983
P08263,hsa00983
P09210,hsa00983
Q16772,hsa00983
O15217,hsa00983
P09488,hsa00983
P28161,hsa00983
P21266,hsa00983
Q03013,hsa00983
P46439,hsa00983
P09211,hsa00983
P30711,hsa00983
P0CG29,hsa00983
P00492,hsa00983
P20839,hsa00983
P12268,hsa00983
Q9BY32,hsa00983
P10620,hsa00983
Q99735,hsa00983
O14880,hsa00983
P05164,hsa00983
P15531,hsa00983
Q7LG56,hsa00983
P30085,hsa00983
O60656,hsa00983
P22309,hsa00983
P23921,hsa00983
P31350,hsa00983
P0CG30,hsa00983
O00142,hsa00983
P51580,hsa00983
P47989,hsa00983
P49915,hsa00983
P78417,hsa00983
P04626,R-HSA-9665737
P07900,R-HSA-9665737
O15264,R-HSA-376172
P45983,R-HSA-376172
P53778,R-HSA-376172
P63000,R-HSA-376172
Q13153,R-HSA-376172
Q15759,R-HSA-376172
Q16539,R-HSA-376172
P09874,R-HSA-5696400
P12004,R-HSA-5696400
P56282,R-HSA-5696400
Q07864,R-HSA-5696400
Q9NR33,R-HSA-5696400
Q9NRF9,R-HSA-5696400
Q9UGN5,R-HSA-5696400
P12004,R-HSA-6782135
P56282,R-HSA-6782135
Q07864,R-HSA-6782135
Q9NR33,R-HSA-6782135
Q9NRF9,R-HSA-6782135
P06493,R-HSA-113507
P12004,R-HSA-8866654
P62807,R-HSA-8866654
P78527,R-HSA-8866654
P18858,R-HSA-162594
P39748,R-HSA-162594
P62937,R-HSA-162594
P02751,hsa04512
P07359,hsa04512
P14770,hsa04512
P08514,hsa04512
P06756,hsa04512
P05106,hsa04512
P04004,hsa04512
P16070,hsa04512
O15146,R-HSA-3000178
P01137,R-HSA-3000178
P02751,R-HSA-3000178
P04004,R-HSA-3000178
P05067,R-HSA-3000178
P05106,R-HSA-3000178
P05121,R-HSA-3000178
P06756,R-HSA-3000178
P08514,R-HSA-3000178
P09486,R-HSA-3000178
P10915,R-HSA-3000178
P13611,R-HSA-3000178
P51884,R-HSA-3000178
Q13332,R-HSA-3000178
O75469,WP5273
P11473,WP5273
P11712,WP5273
Q03181,WP5273
Q07869,WP5273
O75912,R-HSA-114508
P23743,R-HSA-114508
P49619,R-HSA-114508
P52429,R-HSA-114508
P52824,R-HSA-114508
Q02156,R-HSA-114508
Q04759,R-HSA-114508
Q05655,R-HSA-114508
Q13574,R-HSA-114508
Q14571,R-HSA-114508
Q14573,R-HSA-114508
Q14643,R-HSA-114508
Q16760,R-HSA-114508
Q5KSL6,R-HSA-114508
Q86XP1,R-HSA-114508
Q9Y6T7,R-HSA-114508
O14964,R-HSA-182971
P00533,R-HSA-182971
P01133,R-HSA-182971
Q05209,R-HSA-182971
P00533,R-HSA-212718
P01133,R-HSA-212718
P00533,R-HSA-2179392
P17252,R-HSA-2179392
P01133,hsa01521
P00533,hsa01521
P04626,hsa01521
P21860,hsa01521
P31749,hsa01521
P09038,hsa01521
P22607,hsa01521
P21802,hsa01521
P42345,hsa01521
P49841,hsa01521
P08069,hsa01521
P05231,hsa01521
P23458,hsa01521
O60674,hsa01521
P35968,hsa01521
P08581,hsa01521
P16234,hsa01521
P09619,hsa01521
P42336,hsa01521
P42338,hsa01521
O00329,hsa01521
P27986,hsa01521
O00459,hsa01521
P17252,hsa01521
P05771,hsa01521
P30530,hsa01521
P05129,hsa01521
P28482,hsa01521
P27361,hsa01521
Q02750,hsa01521
P36507,hsa01521
P04049,hsa01521
P10415,hsa01521
Q07817,hsa01521
P12931,hsa01521
P15056,hsa01521
P15692,hsa01521
Q92569,hsa01521
P04035,R-HSA-9619665
P46939,R-HSA-9619665
Q16850,R-HSA-9619665
Q92769,R-HSA-9619665
P37231,WP4719
P37231,WP4720
P09917,WP167
P09960,WP167
P16152,WP167
P16444,WP167
P19440,WP167
P23219,WP167
P24557,WP167
P35354,WP167
P41222,WP167
P42330,WP167
P47712,WP167
Q16647,WP167
Q16873,WP167
P24557,R-HSA-211979
Q02928,R-HSA-211979
Q16647,R-HSA-211979
P05106,R-HSA-1566948
P06756,R-HSA-1566948
P15502,R-HSA-1566948
P35556,R-HSA-1566948
Q75N90,R-HSA-1566948
P01137,WP2666
P04004,WP2666
Q96RD7,R-HSA-112303
P10109,R-HSA-2395516
P22570,R-HSA-2395516
O15547,R-HSA-139853
P51575,R-HSA-139853
P56373,R-HSA-139853
Q14571,R-HSA-139853
Q14573,R-HSA-139853
Q14643,R-HSA-139853
Q93086,R-HSA-139853
Q99571,R-HSA-139853
Q99572,R-HSA-139853
Q9UBL9,R-HSA-139853
O14980,R-HSA-9648025
O15392,R-HSA-9648025
P53350,R-HSA-9648025
P62714,R-HSA-9648025
P67775,R-HSA-9648025
P68366,R-HSA-9648025
P68371,R-HSA-9648025
Q13509,R-HSA-9648025
Q71U36,R-HSA-9648025
Q7L7X3,R-HSA-9648025
Q7Z460,R-HSA-9648025
Q96GD4,R-HSA-9648025
Q9H4B7,R-HSA-9648025
P03372,hsa04961
P06870,hsa04961
P05023,hsa04961
P50993,hsa04961
P13637,hsa04961
P54710,hsa04961
P20020,hsa04961
Q01814,hsa04961
Q16720,hsa04961
P23634,hsa04961
P17612,hsa04961
P22694,hsa04961
P17252,hsa04961
P05771,hsa04961
P05129,hsa04961
P30411,hsa04961
P32418,hsa04961
P11473,hsa04961
P11802,hsa01522
P38936,hsa01522
Q08828,hsa01522
Q08462,hsa01522
O95622,hsa01522
Q16539,hsa01522
P10635,hsa01522
P00533,hsa01522
P04626,hsa01522
P31749,hsa01522
P03372,hsa01522
Q92731,hsa01522
P01100,hsa01522
P42345,hsa01522
Q99527,hsa01522
P08069,hsa01522
P05412,hsa01522
Q00987,hsa01522
P08253,hsa01522
P14780,hsa01522
P42336,hsa01522
P42338,hsa01522
O00329,hsa01522
P27986,hsa01522
O00459,hsa01522
P17612,hsa01522
P22694,hsa01522
P28482,hsa01522
P27361,hsa01522
P45983,hsa01522
Q15759,hsa01522
P45984,hsa01522
P53779,hsa01522
O15264,hsa01522
Q02750,hsa01522
P36507,hsa01522
Q05397,hsa01522
P04049,hsa01522
P24385,hsa01522
P10415,hsa01522
P53778,hsa01522
P12931,hsa01522
P15056,hsa01522
P04637,hsa01522
Q92569,hsa01522
O95342,hsa01522
P51681,hsa04144
P00533,hsa04144
P22607,hsa04144
P21802,hsa04144
P22455,hsa04144
P15328,hsa04144
P14207,hsa04144
P01889,hsa04144
P11142,hsa04144
P08069,hsa04144
P25024,hsa04144
P84077,hsa04144
Q00987,hsa04144
P16234,hsa04144
Q13393,hsa04144
O14939,hsa04144
P29590,hsa04144
P41743,hsa04144
Q05513,hsa04144
P12931,hsa04144
P02786,hsa04144
P36897,hsa04144
P37173,hsa04144
P61073,hsa04144
O14964,hsa04144
O94760,WP2853
P00492,WP2853
P13631,WP2853
P15531,WP2853
Q07021,WP2853
Q13085,WP2853
Q9UBC3,WP2853
P01189,R-HSA-211976
P05108,R-HSA-211976
P08686,R-HSA-211976
P10109,R-HSA-211976
P11511,R-HSA-211976
P15538,R-HSA-211976
P19099,R-HSA-211976
P19793,R-HSA-211976
P22570,R-HSA-211976
P35869,R-HSA-211976
Q15596,R-HSA-211976
Q16678,R-HSA-211976
Q16850,R-HSA-211976
Q96RI1,R-HSA-211976
P38936,hsa05213
P35222,hsa05213
P01133,hsa05213
P00533,hsa05213
P04626,hsa05213
P31749,hsa05213
P49841,hsa05213
P01106,hsa05213
Q9UJU2,hsa05213
O15530,hsa05213
P42336,hsa05213
P42338,hsa05213
O00329,hsa05213
P27986,hsa05213
O00459,hsa05213
P28482,hsa05213
P27361,hsa05213
Q02750,hsa05213
P36507,hsa05213
P04049,hsa05213
P24385,hsa05213
P15056,hsa05213
P04637,hsa05213
P55211,hsa05213
Q92569,hsa05213
O75460,WP4861
P10415,WP4861
P11021,WP4861
P18848,WP4861
P18850,WP4861
P19525,WP4861
P45983,WP4861
O14964,WP3575
O14964,R-HSA-917729
P01889,R-HSA-1236977
P07711,R-HSA-1236977
P25774,R-HSA-1236977
P61769,R-HSA-1236977
P04054,WP4857
O43741,R-HSA-380972
P42345,R-HSA-380972
P54619,R-HSA-380972
P54646,R-HSA-380972
Q13131,R-HSA-380972
Q9UGI9,R-HSA-380972
Q9UGJ0,R-HSA-380972
Q9Y478,R-HSA-380972
O94760,R-HSA-203615
P07900,R-HSA-203615
P0DP23,R-HSA-203615
P29474,R-HSA-203615
P31749,R-HSA-203615
O95342,WP5396
P08183,WP5396
P51161,WP5396
Q92887,WP5396
Q9NPD5,WP5396
Q9Y6L6,WP5396
P21397,R-HSA-379397
P21964,R-HSA-379397
P21397,R-HSA-379398
P21964,R-HSA-379398
O15197,R-HSA-3928665
P06241,R-HSA-3928665
P07947,R-HSA-3928665
P07948,R-HSA-3928665
P08253,R-HSA-3928665
P14780,R-HSA-3928665
P21709,R-HSA-3928665
P29317,R-HSA-3928665
P29320,R-HSA-3928665
P29322,R-HSA-3928665
P29323,R-HSA-3928665
P54756,R-HSA-3928665
P54760,R-HSA-3928665
P54762,R-HSA-3928665
P54764,R-HSA-3928665
P63000,R-HSA-3928665
P63261,R-HSA-3928665
Q15375,R-HSA-3928665
Q9UF33,R-HSA-3928665
O15197,R-HSA-2682334
P06241,R-HSA-2682334
P07947,R-HSA-2682334
P07948,R-HSA-2682334
P21709,R-HSA-2682334
P29317,R-HSA-2682334
P29320,R-HSA-2682334
P29322,R-HSA-2682334
P29323,R-HSA-2682334
P54756,R-HSA-2682334
P54760,R-HSA-2682334
P54762,R-HSA-2682334
P54764,R-HSA-2682334
Q15375,R-HSA-2682334
Q9UF33,R-HSA-2682334
O75116,WP3309
O75914,WP3309
P08253,WP3309
P14780,WP3309
P23528,WP3309
P53667,WP3309
P53671,WP3309
P63000,WP3309
P63261,WP3309
Q05397,WP3309
Q05586,WP3309
Q13153,WP3309
Q13177,WP3309
Q13224,WP3309
O75116,R-HSA-3928663
P06241,R-HSA-3928663
P07947,R-HSA-3928663
P07948,R-HSA-3928663
P21709,R-HSA-3928663
P29317,R-HSA-3928663
P29320,R-HSA-3928663
P29322,R-HSA-3928663
P54756,R-HSA-3928663
P54764,R-HSA-3928663
Q15375,R-HSA-3928663
Q9UF33,R-HSA-3928663
O15197,R-HSA-3928662
O75116,R-HSA-3928662
P06241,R-HSA-3928662
P07947,R-HSA-3928662
P07948,R-HSA-3928662
P23528,R-HSA-3928662
P29323,R-HSA-3928662
P53667,R-HSA-3928662
P53671,R-HSA-3928662
P54760,R-HSA-3928662
P54762,R-HSA-3928662
P63000,R-HSA-3928662
P63261,R-HSA-3928662
Q05397,R-HSA-3928662
Q05586,R-HSA-3928662
Q13153,R-HSA-3928662
Q13224,R-HSA-3928662
O15197,R-HSA-3928664
O75914,R-HSA-3928664
P06241,R-HSA-3928664
P29323,R-HSA-3928664
P54760,R-HSA-3928664
P54762,R-HSA-3928664
P63000,R-HSA-3928664
Q13153,R-HSA-3928664
Q13177,R-HSA-3928664
P11362,R-HSA-9758919
Q13488,hsa05120
O15111,hsa05120
Q16539,hsa05120
P41240,hsa05120
P00533,hsa05120
Q9Y487,hsa05120
Q8N8Y2,hsa05120
Q8NEY4,hsa05120
O14920,hsa05120
P25024,hsa05120
P05412,hsa05120
P07948,hsa05120
P08581,hsa05120
P19838,hsa05120
P25963,hsa05120
Q13153,hsa05120
Q9HBG4,hsa05120
Q9Y5K8,hsa05120
Q9UI12,hsa05120
P38606,hsa05120
P15313,hsa05120
P21281,hsa05120
P27449,hsa05120
P21283,hsa05120
P36543,hsa05120
Q99437,hsa05120
O95670,hsa05120
Q93050,hsa05120
Q15904,hsa05120
P45983,hsa05120
Q15759,hsa05120
P45984,hsa05120
P53779,hsa05120
O15264,hsa05120
P63000,hsa05120
Q04206,hsa05120
P53778,hsa05120
P12931,hsa05120
P42574,hsa05120
O15342,hsa05120
Q96A05,hsa05120
P61421,hsa05120
O75348,hsa05120
P24941,hsa05169
P11802,hsa05169
Q00534,hsa05169
P38936,hsa05169
Q15750,hsa05169
O15111,hsa05169
Q16539,hsa05169
P31749,hsa05169
Q9UHD2,hsa05169
P30101,hsa05169
Q13547,hsa05169
Q92769,hsa05169
P01889,hsa05169
P05362,hsa05169
P48551,hsa05169
O14920,hsa05169
P05231,hsa05169
P51617,hsa05169
P20701,hsa05169
P23458,hsa05169
P52333,hsa05169
P05412,hsa05169
P07948,hsa05169
Q00987,hsa05169
P01106,hsa05169
P19838,hsa05169
Q00653,hsa05169
P25963,hsa05169
Q9NWZ3,hsa05169
P42336,hsa05169
P42338,hsa05169
O00329,hsa05169
P27986,hsa05169
O00459,hsa05169
P99999,hsa05169
P45983,hsa05169
Q15759,hsa05169
P45984,hsa05169
P53779,hsa05169
O15264,hsa05169
P46734,hsa05169
P52564,hsa05169
P19525,hsa05169
P61769,hsa05169
P63000,hsa05169
P24385,hsa05169
P10415,hsa05169
Q04206,hsa05169
P53778,hsa05169
P43405,hsa05169
Q06187,hsa05169
O60603,hsa05169
P01375,hsa05169
P04637,hsa05169
P29597,hsa05169
P27797,hsa05169
P42574,hsa05169
P55211,hsa05169
Q92569,hsa05169
Q13546,hsa05169
P16070,hsa05169
Q14164,hsa05169
O00206,R-HSA-1236974
O14920,R-HSA-1236974
O15111,R-HSA-1236974
O60603,R-HSA-1236974
P01889,R-HSA-1236974
P02671,R-HSA-1236974
P02675,R-HSA-1236974
P02679,R-HSA-1236974
P05109,R-HSA-1236974
P06702,R-HSA-1236974
P09429,R-HSA-1236974
P20618,R-HSA-1236974
P23297,R-HSA-1236974
P27797,R-HSA-1236974
P28062,R-HSA-1236974
P28065,R-HSA-1236974
P28074,R-HSA-1236974
P30101,R-HSA-1236974
P40306,R-HSA-1236974
P49721,R-HSA-1236974
P61769,R-HSA-1236974
Q06187,R-HSA-1236974
Q06323,R-HSA-1236974
Q9Y6Y9,R-HSA-1236974
P38936,hsa04012
O96013,hsa04012
P01133,hsa04012
P00533,hsa04012
P04626,hsa04012
P21860,hsa04012
Q15303,hsa04012
P31749,hsa04012
P42345,hsa04012
P00519,hsa04012
P42684,hsa04012
P49841,hsa04012
P05412,hsa04012
P01106,hsa04012
Q13153,hsa04012
Q13177,hsa04012
O75914,hsa04012
P42336,hsa04012
P42338,hsa04012
O00329,hsa04012
P27986,hsa04012
O00459,hsa04012
P17252,hsa04012
P05771,hsa04012
P05129,hsa04012
P28482,hsa04012
P27361,hsa04012
P45983,hsa04012
P45984,hsa04012
P53779,hsa04012
Q02750,hsa04012
P36507,hsa04012
Q9NQU5,hsa04012
Q9P286,hsa04012
Q05397,hsa04012
P04049,hsa04012
P12931,hsa04012
P15056,hsa04012
P51692,hsa04012
Q9UQM7,hsa04012
Q13554,hsa04012
Q13557,hsa04012
Q13555,hsa04012
Q92569,hsa04012
P00533,R-HSA-8847993
P01133,R-HSA-8847993
P04626,R-HSA-8847993
Q13882,R-HSA-8847993
P00533,R-HSA-6785631
P01133,R-HSA-6785631
P04626,R-HSA-6785631
P62807,R-HSA-427389
Q13547,R-HSA-427389
Q92769,R-HSA-427389
P27361,R-HSA-198753
P28482,R-HSA-198753
P51812,R-HSA-198753
P62714,R-HSA-198753
P67775,R-HSA-198753
Q13164,R-HSA-198753
Q15418,R-HSA-198753
Q15759,R-HSA-198753
Q16539,R-HSA-198753
P27361,R-HSA-202670
P28482,R-HSA-202670
P62714,R-HSA-202670
P67775,R-HSA-202670
Q13164,R-HSA-202670
P00915,R-HSA-1237044
P00918,R-HSA-1237044
P22748,R-HSA-1237044
P29972,R-HSA-1237044
P68871,R-HSA-1237044
P69905,R-HSA-1237044
Q9UHQ9,R-HSA-1237044
P00915,R-HSA-1247673
P00918,R-HSA-1247673
P22748,R-HSA-1247673
P29972,R-HSA-1247673
P68871,R-HSA-1247673
P69905,R-HSA-1247673
O00329,R-HSA-9027276
O60674,R-HSA-9027276
P07948,R-HSA-9027276
P27986,R-HSA-9027276
P42336,R-HSA-9027276
P42338,R-HSA-9027276
P48736,R-HSA-9027276
O60674,R-HSA-9027277
P07948,R-HSA-9027277
O60674,R-HSA-9027284
P07948,R-HSA-9027284
O60674,R-HSA-9027283
P07948,R-HSA-9027283
P51692,R-HSA-9027283
P03372,R-HSA-8939211
P07900,R-HSA-8939211
P27361,R-HSA-8939211
P28482,R-HSA-8939211
Q15185,R-HSA-8939211
Q92731,R-HSA-8939211
P01100,WP4432
P01106,WP4432
P04155,WP4432
P05412,WP4432
P06401,WP4432
P10415,WP4432
P15336,WP4432
P24385,WP4432
P62807,WP4432
Q13547,WP4432
Q15596,WP4432
P03372,WP5235
P0DP23,WP5235
Q9UGI6,WP5235
P01100,R-HSA-9018519
P01106,R-HSA-9018519
P03372,R-HSA-9018519
P04155,R-HSA-9018519
P05412,R-HSA-9018519
P06401,R-HSA-9018519
P07900,R-HSA-9018519
P10415,R-HSA-9018519
P15336,R-HSA-9018519
P24385,R-HSA-9018519
P62807,R-HSA-9018519
Q13547,R-HSA-9018519
Q15185,R-HSA-9018519
Q15596,R-HSA-9018519
O14980,R-HSA-9634638
P00533,R-HSA-9634638
P01100,R-HSA-9634638
P01133,R-HSA-9634638
P10415,R-HSA-9634638
P16220,R-HSA-9634638
P24385,R-HSA-9634638
P27361,R-HSA-9634638
P28482,R-HSA-9634638
P31749,R-HSA-9634638
Q05397,R-HSA-9634638
O15530,R-HSA-9634635
P28482,R-HSA-9634635
Q05513,R-HSA-9634635
P11511,R-HSA-193144
P14061,R-HSA-193144
P37059,R-HSA-193144
P05177,WP5276
P08684,WP5276
P10632,WP5276
P11511,WP5276
P11712,WP5276
P14061,WP5276
P20815,WP5276
P21964,WP5276
P24462,WP5276
P33261,WP5276
P37058,WP5276
P37059,WP5276
P42330,WP5276
P49888,WP5276
P51659,WP5276
P56937,WP5276
Q16678,WP5276
Q92506,WP5276
Q99714,WP5276
Q15596,hsa04915
Q08828,hsa04915
Q08462,hsa04915
O95622,hsa04915
P16220,hsa04915
P15336,hsa04915
P00533,hsa04915
P31749,hsa04915
P03372,hsa04915
Q92731,hsa04915
P01100,hsa04915
Q9UBS5,hsa04915
Q99527,hsa04915
Q13255,hsa04915
P11142,hsa04915
P07900,hsa04915
Q14643,hsa04915
Q14571,hsa04915
Q14573,hsa04915
P05412,hsa04915
P48549,hsa04915
P48544,hsa04915
P48051,hsa04915
Q92806,hsa04915
P35527,hsa04915
P13645,hsa04915
Q99456,hsa04915
P02533,hsa04915
P08779,hsa04915
P08253,hsa04915
P14780,hsa04915
P18848,hsa04915
P29474,hsa04915
P35372,hsa04915
P06401,hsa04915
P42336,hsa04915
P42338,hsa04915
O00329,hsa04915
P27986,hsa04915
O00459,hsa04915
P01189,hsa04915
P17612,hsa04915
P22694,hsa04915
Q05655,hsa04915
P28482,hsa04915
P27361,hsa04915
Q02750,hsa04915
P36507,hsa04915
P04049,hsa04915
P10276,hsa04915
P10415,hsa04915
P12931,hsa04915
P04155,hsa04915
P14625,hsa04915
P0DP23,hsa04915
Q92569,hsa04915
O75899,hsa04915
P00325,R-HSA-71384
P00326,R-HSA-71384
P00352,R-HSA-71384
P05091,R-HSA-71384
P07327,R-HSA-71384
P08319,R-HSA-71384
P11766,R-HSA-71384
P30837,R-HSA-71384
P40394,R-HSA-71384
Q9UNK4,hsa00565
Q9NZK7,hsa00565
P04054,hsa00565
P14555,hsa00565
P47712,hsa00565
Q13393,hsa00565
O14939,hsa00565
P08865,WP1811
P13639,WP1811
P15880,WP1811
P39023,WP1811
P68104,WP1811
P68104,R-HSA-156842
P08865,WP1812
P15880,WP1812
P39023,WP1812
P60842,WP1812
P08865,WP1813
P15880,WP1813
P39023,WP1813
P08865,R-HSA-72764
P15880,R-HSA-72764
P39023,R-HSA-72764
P11802,R-HSA-9630791
P11802,R-HSA-9630794
Q00534,R-HSA-9630794
P11802,R-HSA-9632697
P11802,R-HSA-9632700
Q00534,R-HSA-9632700
P05164,R-HSA-8941413
O00459,R-HSA-9009391
P00533,R-HSA-9009391
P01133,R-HSA-9009391
P03372,R-HSA-9009391
P07900,R-HSA-9009391
P08069,R-HSA-9009391
P08253,R-HSA-9009391
P0DP23,R-HSA-9009391
P12931,R-HSA-9009391
P14780,R-HSA-9009391
P27986,R-HSA-9009391
P29474,R-HSA-9009391
P31749,R-HSA-9009391
P42336,R-HSA-9009391
P59768,R-HSA-9009391
Q05397,R-HSA-9009391
Q92569,R-HSA-9009391
Q92731,R-HSA-9009391
Q99500,R-HSA-9009391
O14980,WP4977
O15530,WP4977
P01100,WP4977
P10415,WP4977
P16220,WP4977
P24385,WP4977
P27361,WP4977
P28482,WP4977
Q05513,WP4977
P02751,R-HSA-1474244
O15146,WP2703
P01137,WP2703
P02766,WP2703
P04004,WP2703
P05106,WP2703
P05121,WP2703
P06756,WP2703
P08514,WP2703
P09038,WP2703
P09486,WP2703
P10915,WP2703
P51884,WP2703
Q08345,WP2703
Q13332,WP2703
Q16832,WP2703
Q9ULB1,WP2703
P01024,WP5218
P01375,WP5218
P01579,WP5218
P48551,WP5218
P00740,R-HSA-140834
P00742,R-HSA-140834
O60674,R-HSA-983231
P00519,R-HSA-983231
P04637,R-HSA-983231
P17612,R-HSA-983231
P22694,R-HSA-983231
P24941,R-HSA-983231
P30291,R-HSA-983231
P45973,R-HSA-983231
P63000,R-HSA-983231
P68871,R-HSA-983231
Q13547,R-HSA-983231
Q92769,R-HSA-983231
Q9UQQ2,R-HSA-983231
O95477,hsa04975
P12104,hsa04975
Q9UNK4,hsa04975
P00505,hsa04975
Q9NZK7,hsa04975
P02647,hsa04975
P06727,hsa04975
P04114,hsa04975
P24752,hsa04975
P55157,hsa04975
P04054,hsa04975
P14555,hsa04975
P16233,hsa04975
P07098,hsa04975
O60488,hsa00061
P49327,hsa00061
Q13085,hsa00061
O00763,hsa00061
Q92506,hsa00061
P07327,hsa00071
P00325,hsa00071
P00326,hsa00071
P08319,hsa00071
P11766,hsa00071
P40394,hsa00071
P50416,hsa00071
P23786,hsa00071
Q08426,hsa00071
P05091,hsa00071
