uniprot,pathway
P48039,R-HSA-373076
P48039,R-HSA-418594
P48048,R-HSA-1296067
P48050,R-HSA-1296041
P48050,R-HSA-1296053
P48050,R-HSA-5576886
P48050,R-HSA-997272
P48051,R-HSA-1296041
P48051,R-HSA-997272
P48058,R-HSA-399710
P48058,R-HSA-399719
P48058,R-HSA-416993
P48058,R-HSA-438066
P48058,R-HSA-8849932
P48163,R-HSA-1989781
P48163,R-HSA-70268
P48163,R-HSA-9818025
P48167,R-HSA-112314
P48169,R-HSA-977443
P48443,R-HSA-383280
P48443,R-HSA-5362517
P48448,R-HSA-1660661
P48506,R-HSA-174403
P48506,R-HSA-5578999
P48506,R-HSA-9818027
P48507,R-HSA-174403
P48507,R-HSA-5578999
P48507,R-HSA-9818027
P48544,R-HSA-1296041
P48544,R-HSA-997272
P48547,R-HSA-1296072
P48549,R-HSA-1296041
P48549,R-HSA-997272
P48637,R-HSA-174403
P48637,R-HSA-5579006
P48664,R-HSA-210500
P48664,R-HSA-425393
P48723,R-HSA-3371453
P48728,R-HSA-6783984
P48729,R-HSA-195253
P48729,R-HSA-196299
P48729,R-HSA-4641262
P48729,R-HSA-5339716
P48729,R-HSA-5358747
P48729,R-HSA-5358749
P48729,R-HSA-5358751
P48729,R-HSA-5358752
P48729,R-HSA-5467337
P48729,R-HSA-5467340
P48729,R-HSA-5467348
P48729,R-HSA-5610783
P48729,R-HSA-5610785
P48729,R-HSA-5635838
P48729,R-HSA-9694631
P48735,R-HSA-2151201
P48735,R-HSA-71403
P48736,R-HSA-114604
P48736,R-HSA-1660499
P48736,R-HSA-392451
P48736,R-HSA-9027276
P48736,R-HSA-9680350
P49019,R-HSA-3296197
P49019,R-HSA-418594
P49069,R-HSA-9609523
P49146,R-HSA-375276
P49146,R-HSA-418594
P49189,R-HSA-71262
P49281,R-HSA-425410
P49281,R-HSA-5619048
P49281,R-HSA-917937
P49286,R-HSA-373076
P49286,R-HSA-418594
P49327,R-HSA-163765
P49327,R-HSA-199220
P49327,R-HSA-2426168
P49327,R-HSA-75105
P49327,R-HSA-9029558
P49354,R-HSA-111465
P49354,R-HSA-2514859
P49354,R-HSA-9648002
P49354,R-HSA-9679191
P49356,R-HSA-2514859
P49356,R-HSA-9648002
P49356,R-HSA-9679191
P49411,R-HSA-5389840
P49411,R-HSA-9754560
P49419,R-HSA-6798163
P49419,R-HSA-71064
P49448,R-HSA-2151201
P49448,R-HSA-8964539
P49585,R-HSA-1483191
P49589,R-HSA-379716
P49589,R-HSA-9725370
P49619,R-HSA-114508
P49721,R-HSA-1169091
P49721,R-HSA-1234176
P49721,R-HSA-1236974
P49721,R-HSA-1236978
P49721,R-HSA-174084
P49721,R-HSA-174113
P49721,R-HSA-174154
P49721,R-HSA-174178
P49721,R-HSA-174184
P49721,R-HSA-180534
P49721,R-HSA-180585
P49721,R-HSA-187577
P49721,R-HSA-195253
P49721,R-HSA-202424
P49721,R-HSA-211733
P49721,R-HSA-2467813
P49721,R-HSA-2871837
P49721,R-HSA-349425
P49721,R-HSA-350562
P49721,R-HSA-382556
P49721,R-HSA-450408
P49721,R-HSA-4608870
P49721,R-HSA-4641257
P49721,R-HSA-4641258
P49721,R-HSA-5358346
P49721,R-HSA-5362768
P49721,R-HSA-5607761
P49721,R-HSA-5607764
P49721,R-HSA-5610780
P49721,R-HSA-5610783
P49721,R-HSA-5610785
P49721,R-HSA-5632684
P49721,R-HSA-5658442
P49721,R-HSA-5668541
P49721,R-HSA-5676590
P49721,R-HSA-5678895
P49721,R-HSA-5687128
P49721,R-HSA-5689603
P49721,R-HSA-5689880
P49721,R-HSA-68867
P49721,R-HSA-68949
P49721,R-HSA-69017
P49721,R-HSA-69481
P49721,R-HSA-69601
P49721,R-HSA-75815
P49721,R-HSA-8852276
P49721,R-HSA-8854050
P49721,R-HSA-8939236
P49721,R-HSA-8939902
P49721,R-HSA-8941858
P49721,R-HSA-8948751
P49721,R-HSA-8951664
P49721,R-HSA-9010553
P49721,R-HSA-9020702
P49721,R-HSA-9604323
P49721,R-HSA-9755511
P49721,R-HSA-9762114
P49721,R-HSA-9824272
P49721,R-HSA-983168
P49821,R-HSA-611105
P49821,R-HSA-6799198
P49840,R-HSA-198323
P49840,R-HSA-381038
P49840,R-HSA-5674400
P49840,R-HSA-9635465
P49840,R-HSA-9683610
P49840,R-HSA-9694631
P49841,R-HSA-195253
P49841,R-HSA-196299
P49841,R-HSA-198323
P49841,R-HSA-3371453
P49841,R-HSA-399956
P49841,R-HSA-4641262
P49841,R-HSA-5250924
P49841,R-HSA-5339716
P49841,R-HSA-5358747
P49841,R-HSA-5358749
P49841,R-HSA-5358751
P49841,R-HSA-5358752
P49841,R-HSA-5467337
P49841,R-HSA-5467340
P49841,R-HSA-5467348
P49841,R-HSA-5610783
P49841,R-HSA-5610785
P49841,R-HSA-5674400
P49841,R-HSA-75815
P49841,R-HSA-8939902
P49841,R-HSA-9683610
P49841,R-HSA-9694631
P49841,R-HSA-9762114
P49888,R-HSA-156584
P49888,R-HSA-9753281
P49908,R-HSA-114608
P49915,R-HSA-73817
P49915,R-HSA-9748787
P49916,R-HSA-110381
P49916,R-HSA-5649702
P49916,R-HSA-5685939
P49916,R-HSA-5696397
P49916,R-HSA-6782210
P50135,R-HSA-2408508
P50135,R-HSA-70921
P50213,R-HSA-71403
P50406,R-HSA-390666
P50406,R-HSA-418555
P50416,R-HSA-1368082
P50416,R-HSA-1989781
P50416,R-HSA-200425
P50416,R-HSA-5362517
P50440,R-HSA-71288
P50579,R-HSA-2514859
P50747,R-HSA-196780
P50747,R-HSA-3371599
P50897,R-HSA-75105
P50993,R-HSA-5578775
P50993,R-HSA-936837
P50993,R-HSA-9679191
P51161,R-HSA-159418
P51161,R-HSA-163560
P51161,R-HSA-9623433
P51164,R-HSA-936837
P51168,R-HSA-2672351
P51168,R-HSA-9730628
P51170,R-HSA-2672351
P51170,R-HSA-9730628
P51172,R-HSA-2672351
P51172,R-HSA-9730628
P51451,R-HSA-8939245
P51451,R-HSA-983695
P51553,R-HSA-1268020
P51553,R-HSA-71403
P51575,R-HSA-139853
P51575,R-HSA-418346
P51575,R-HSA-6798695
P51580,R-HSA-156581
P51580,R-HSA-5578995
P51580,R-HSA-9748787
P51582,R-HSA-417957
P51582,R-HSA-418594
P51617,R-HSA-1257604
P51617,R-HSA-166058
P51617,R-HSA-168638
P51617,R-HSA-209543
P51617,R-HSA-209560
P51617,R-HSA-445989
P51617,R-HSA-450302
P51617,R-HSA-450321
P51617,R-HSA-6811558
P51617,R-HSA-8986944
P51617,R-HSA-9020702
P51617,R-HSA-937039
P51617,R-HSA-9705671
P51617,R-HSA-975110
P51617,R-HSA-975138
P51617,R-HSA-975144
P51617,R-HSA-975155
P51617,R-HSA-975871
P51648,R-HSA-9696270
P51648,R-HSA-9696273
P51649,R-HSA-916853
P51659,R-HSA-193368
P51659,R-HSA-2046106
P51659,R-HSA-389887
P51659,R-HSA-390247
P51659,R-HSA-9033241
P51659,R-HSA-9033500
P51681,R-HSA-173107
P51681,R-HSA-380108
P51681,R-HSA-418594
P51681,R-HSA-6783783
P51692,R-HSA-1170546
P51692,R-HSA-1266695
P51692,R-HSA-1433557
P51692,R-HSA-1839117
P51692,R-HSA-186763
P51692,R-HSA-2586552
P51692,R-HSA-512988
P51692,R-HSA-8854691
P51692,R-HSA-8983432
P51692,R-HSA-8985947
P51692,R-HSA-9020558
P51692,R-HSA-9020958
P51692,R-HSA-9027283
P51692,R-HSA-9645135
P51692,R-HSA-9670439
P51692,R-HSA-9674555
P51692,R-HSA-9702518
P51692,R-HSA-9703465
P51692,R-HSA-9705462
P51692,R-HSA-982772
P51787,R-HSA-1296072
P51787,R-HSA-5576890
P51787,R-HSA-5576893
P51788,R-HSA-2672351
P51812,R-HSA-198753
P51812,R-HSA-199920
P51812,R-HSA-2559582
P51812,R-HSA-437239
P51812,R-HSA-442742
P51812,R-HSA-444257
P51812,R-HSA-881907
P51813,R-HSA-111465
P51813,R-HSA-1660499
P51857,R-HSA-193368
P51857,R-HSA-193775
P51857,R-HSA-193807
P51858,R-HSA-381038
P51884,R-HSA-2022854
P51884,R-HSA-2022857
P51884,R-HSA-216083
P51884,R-HSA-3000178
P51884,R-HSA-3656225
P51884,R-HSA-3656243
P51884,R-HSA-3656244
P51955,R-HSA-179409
P51955,R-HSA-2565942
P51955,R-HSA-380259
P51955,R-HSA-380270
P51955,R-HSA-380284
P51955,R-HSA-380320
P51955,R-HSA-5620912
P51955,R-HSA-8854518
P51970,R-HSA-611105
P51970,R-HSA-6799198
P52209,R-HSA-71336
P52209,R-HSA-9818028
P52333,R-HSA-1266695
P52333,R-HSA-201556
P52333,R-HSA-5673001
P52333,R-HSA-6785807
P52333,R-HSA-8854691
P52333,R-HSA-8983432
P52333,R-HSA-8985947
P52333,R-HSA-9020558
P52333,R-HSA-9020958
P52333,R-HSA-912526
P52333,R-HSA-9679191
P52429,R-HSA-114508
P52564,R-HSA-168638
P52564,R-HSA-2559580
P52564,R-HSA-450302
P52564,R-HSA-525793
P52564,R-HSA-6811555
P52564,R-HSA-9020702
P52824,R-HSA-114508
P52895,R-HSA-193368
P52895,R-HSA-193775
P52895,R-HSA-193807
P53004,R-HSA-189483
P53004,R-HSA-9707564
P53350,R-HSA-141444
P53350,R-HSA-156711
P53350,R-HSA-162658
P53350,R-HSA-174178
P53350,R-HSA-176412
P53350,R-HSA-176417
P53350,R-HSA-2299718
P53350,R-HSA-2467813
P53350,R-HSA-2500257
P53350,R-HSA-2565942
P53350,R-HSA-2980767
P53350,R-HSA-380259
P53350,R-HSA-380270
P53350,R-HSA-380284
P53350,R-HSA-380320
P53350,R-HSA-5620912
P53350,R-HSA-5663220
P53350,R-HSA-68877
P53350,R-HSA-68881
P53350,R-HSA-68884
P53350,R-HSA-69273
P53350,R-HSA-8852276
P53350,R-HSA-8854518
P53350,R-HSA-9648025
P53355,R-HSA-418889
P53396,R-HSA-163765
P53396,R-HSA-6798695
P53396,R-HSA-75105
P53667,R-HSA-2029482
P53667,R-HSA-3928662
P53667,R-HSA-399954
P53667,R-HSA-416572
P53667,R-HSA-5627117
P53667,R-HSA-5627123
P53671,R-HSA-3928662
P53671,R-HSA-416572
P53671,R-HSA-5627117
P53778,R-HSA-168638
P53778,R-HSA-171007
P53778,R-HSA-2151209
P53778,R-HSA-376172
P53778,R-HSA-4420097
P53778,R-HSA-525793
P53778,R-HSA-5675221
P53779,R-HSA-2559580
P53779,R-HSA-2871796
P53779,R-HSA-450321
P53779,R-HSA-450341
P53985,R-HSA-210991
P53985,R-HSA-433692
P53985,R-HSA-5619070
P53985,R-HSA-70268
P53985,R-HSA-9749641
P54219,R-HSA-442660
P54284,R-HSA-112308
P54284,R-HSA-400042
P54284,R-HSA-419037
P54284,R-HSA-422356
P54619,R-HSA-1445148
P54619,R-HSA-1632852
P54619,R-HSA-2151209
P54619,R-HSA-380972
P54619,R-HSA-5628897
P54619,R-HSA-6804756
P54619,R-HSA-9613354
P54619,R-HSA-9619483
P54646,R-HSA-1445148
P54646,R-HSA-1632852
P54646,R-HSA-163680
P54646,R-HSA-200425
P54646,R-HSA-2151209
P54646,R-HSA-380972
P54646,R-HSA-5628897
P54646,R-HSA-6804756
P54646,R-HSA-9613354
P54646,R-HSA-9619483
P54687,R-HSA-70895
P54710,R-HSA-5578775
P54710,R-HSA-936837
P54710,R-HSA-9679191
P54750,R-HSA-111957
P54750,R-HSA-418457
P54750,R-HSA-418555
P54756,R-HSA-2682334
P54756,R-HSA-3928663
P54756,R-HSA-3928665
P54760,R-HSA-2682334
P54760,R-HSA-3928662
P54760,R-HSA-3928664
P54760,R-HSA-3928665
P54762,R-HSA-2682334
P54762,R-HSA-3928662
P54762,R-HSA-3928664
P54762,R-HSA-3928665
P54764,R-HSA-2682334
P54764,R-HSA-3928663
P54764,R-HSA-3928665
P54764,R-HSA-9824272
P55011,R-HSA-426117
P55017,R-HSA-426117
P55017,R-HSA-5619087
P55055,R-HSA-1989781
P55055,R-HSA-383280
P55055,R-HSA-4090294
P55055,R-HSA-8866427
P55055,R-HSA-9029558
P55055,R-HSA-9029569
P55055,R-HSA-9031525
P55055,R-HSA-9031528
P55055,R-HSA-9623433
P55157,R-HSA-8866423
P55157,R-HSA-8963888
P55157,R-HSA-8964041
P55211,R-HSA-111458
P55211,R-HSA-111459
P55211,R-HSA-111463
P55211,R-HSA-111464
P55211,R-HSA-168638
P55211,R-HSA-198323
P55211,R-HSA-418889
P55211,R-HSA-5674400
P55211,R-HSA-9627069
P55789,R-HSA-1268020
P56181,R-HSA-611105
P56181,R-HSA-6799198
P56282,R-HSA-110314
P56282,R-HSA-5651801
P56282,R-HSA-5656169
P56282,R-HSA-5685942
P56282,R-HSA-5696397
P56282,R-HSA-5696400
P56282,R-HSA-6782135
P56282,R-HSA-6782210
P56282,R-HSA-68952
P56282,R-HSA-68962
P56373,R-HSA-139853
P56373,R-HSA-418346
P56524,R-HSA-2122947
P56524,R-HSA-2644606
P56524,R-HSA-2894862
P56524,R-HSA-350054
P56524,R-HSA-4090294
P56524,R-HSA-4551638
P56524,R-HSA-8941284
P56524,R-HSA-8951936
P56556,R-HSA-611105
P56556,R-HSA-6799198
P56696,R-HSA-1296072
P56696,R-HSA-9662360
P56696,R-HSA-9662361
P56937,R-HSA-191273
P57059,R-HSA-400253
P59768,R-HSA-1296041
P59768,R-HSA-163359
P59768,R-HSA-202040
P59768,R-HSA-381676
P59768,R-HSA-392170
P59768,R-HSA-392451
P59768,R-HSA-392851
P59768,R-HSA-400042
P59768,R-HSA-4086398
P59768,R-HSA-416476
P59768,R-HSA-416482
P59768,R-HSA-418217
P59768,R-HSA-418555
P59768,R-HSA-418592
P59768,R-HSA-418594
P59768,R-HSA-418597
P59768,R-HSA-420092
P59768,R-HSA-428930
P59768,R-HSA-432040
P59768,R-HSA-456926
P59768,R-HSA-500657
P59768,R-HSA-6814122
P59768,R-HSA-8964315
P59768,R-HSA-8964616
P59768,R-HSA-9009391
P59768,R-HSA-9634597
P59768,R-HSA-9660821
P59768,R-HSA-997272
P60174,R-HSA-70171
P60174,R-HSA-70263
P60568,R-HSA-5673001
P60568,R-HSA-8877330
P60568,R-HSA-9020558
P60568,R-HSA-912526
P60842,R-HSA-1169408
P60842,R-HSA-156827
P60842,R-HSA-429947
P60842,R-HSA-72649
P60842,R-HSA-72662
P60842,R-HSA-72702
P60842,R-HSA-72706
P61024,R-HSA-187577
P61024,R-HSA-69231
P61073,R-HSA-173107
P61073,R-HSA-376176
P61073,R-HSA-380108
P61073,R-HSA-418594
P61073,R-HSA-9823730
P61073,R-HSA-9827857
P61421,R-HSA-1222556
P61421,R-HSA-381038
P61421,R-HSA-77387
P61421,R-HSA-917977
P61421,R-HSA-9639288
P61421,R-HSA-983712
P61626,R-HSA-6798695
P61626,R-HSA-6803157
P61626,R-HSA-977225
P61769,R-HSA-1236974
P61769,R-HSA-1236977
P61769,R-HSA-164940
P61769,R-HSA-198933
P61769,R-HSA-2172127
P61769,R-HSA-2424491
P61769,R-HSA-6798695
P61769,R-HSA-877300
P61769,R-HSA-9637628
P61769,R-HSA-9705671
P61769,R-HSA-977225
P61769,R-HSA-983170
P62312,R-HSA-430039
P62312,R-HSA-72163
P62508,R-HSA-383280
P62714,R-HSA-113501
P62714,R-HSA-1295596
P62714,R-HSA-141444
P62714,R-HSA-163685
P62714,R-HSA-163767
P62714,R-HSA-180024
P62714,R-HSA-195253
P62714,R-HSA-196299
P62714,R-HSA-198753
P62714,R-HSA-202670
P62714,R-HSA-2465910
P62714,R-HSA-2467813
P62714,R-HSA-2500257
P62714,R-HSA-389513
P62714,R-HSA-432142
P62714,R-HSA-4641262
P62714,R-HSA-5339716
P62714,R-HSA-5358747
P62714,R-HSA-5358749
P62714,R-HSA-5358751
P62714,R-HSA-5358752
P62714,R-HSA-5467337
P62714,R-HSA-5467340
P62714,R-HSA-5467348
P62714,R-HSA-5663220
P62714,R-HSA-5673000
P62714,R-HSA-5675221
P62714,R-HSA-6804757
P62714,R-HSA-6811558
P62714,R-HSA-68877
P62714,R-HSA-69231
P62714,R-HSA-69273
P62714,R-HSA-9634600
P62714,R-HSA-9648025
P62807,R-HSA-110328
P62807,R-HSA-110329
P62807,R-HSA-110330
P62807,R-HSA-110331
P62807,R-HSA-1221632
P62807,R-HSA-171306
P62807,R-HSA-1912408
P62807,R-HSA-201722
P62807,R-HSA-212300
P62807,R-HSA-2299718
P62807,R-HSA-2559580
P62807,R-HSA-2559582
P62807,R-HSA-2559586
P62807,R-HSA-3214815
P62807,R-HSA-3214847
P62807,R-HSA-427359
P62807,R-HSA-427389
P62807,R-HSA-427413
P62807,R-HSA-5250924
P62807,R-HSA-5334118
P62807,R-HSA-5578749
P62807,R-HSA-5617472
P62807,R-HSA-5625886
P62807,R-HSA-5689880
P62807,R-HSA-5693565
P62807,R-HSA-5693571
P62807,R-HSA-5693607
P62807,R-HSA-606279
P62807,R-HSA-68616
P62807,R-HSA-69473
P62807,R-HSA-73728
P62807,R-HSA-73772
P62807,R-HSA-8866654
P62807,R-HSA-8936459
P62807,R-HSA-8939236
P62807,R-HSA-9018519
P62807,R-HSA-912446
P62807,R-HSA-9609690
P62807,R-HSA-9610379
P62807,R-HSA-9616222
P62807,R-HSA-9670095
P62807,R-HSA-9710421
P62807,R-HSA-977225
P62937,R-HSA-114608
P62937,R-HSA-162585
P62937,R-HSA-162588
P62937,R-HSA-162592
P62937,R-HSA-162594
P62937,R-HSA-164516
P62937,R-HSA-164525
P62937,R-HSA-173107
P62937,R-HSA-175474
P62937,R-HSA-180689
P62937,R-HSA-2025928
P62937,R-HSA-210991
P62937,R-HSA-6798695
P62937,R-HSA-8950505
P62937,R-HSA-9692916
P62942,R-HSA-166208
P62942,R-HSA-2025928
P62942,R-HSA-2173789
P62942,R-HSA-2173791
P62942,R-HSA-3656535
P62942,R-HSA-9679191
P62942,R-HSA-9692916
P62955,R-HSA-5576892
P62955,R-HSA-5576893
P63000,R-HSA-114604
P63000,R-HSA-1257604
P63000,R-HSA-1433557
P63000,R-HSA-1445148
P63000,R-HSA-164944
P63000,R-HSA-193648
P63000,R-HSA-2029482
P63000,R-HSA-2219530
P63000,R-HSA-2424491
P63000,R-HSA-2871796
P63000,R-HSA-376172
P63000,R-HSA-389359
P63000,R-HSA-3928662
P63000,R-HSA-3928664
P63000,R-HSA-3928665
P63000,R-HSA-399954
P63000,R-HSA-399955
P63000,R-HSA-4086400
P63000,R-HSA-416550
P63000,R-HSA-418885
P63000,R-HSA-428540
P63000,R-HSA-428543
P63000,R-HSA-4420097
P63000,R-HSA-445144
P63000,R-HSA-5218920
P63000,R-HSA-5625740
P63000,R-HSA-5625900
P63000,R-HSA-5625970
P63000,R-HSA-5626467
P63000,R-HSA-5627123
P63000,R-HSA-5663213
P63000,R-HSA-5663220
P63000,R-HSA-5668599
P63000,R-HSA-5687128
P63000,R-HSA-6798695
P63000,R-HSA-6811558
P63000,R-HSA-8849471
P63000,R-HSA-8875555
P63000,R-HSA-9013149
P63000,R-HSA-9032759
P63000,R-HSA-9032845
P63000,R-HSA-9619229
P63000,R-HSA-9664422
P63000,R-HSA-9673324
P63000,R-HSA-9748787
P63000,R-HSA-983231
P63244,R-HSA-5357905
P63244,R-HSA-5357956
P63244,R-HSA-5626978
P63252,R-HSA-1296041
P63252,R-HSA-1296053
P63252,R-HSA-5576886
P63252,R-HSA-9729555
P63252,R-HSA-997272
P63261,R-HSA-1445148
P63261,R-HSA-190873
P63261,R-HSA-196025
P63261,R-HSA-2029482
P63261,R-HSA-3928662
P63261,R-HSA-3928665
P63261,R-HSA-418990
P63261,R-HSA-437239
P63261,R-HSA-4420097
P63261,R-HSA-445095
P63261,R-HSA-446353
P63261,R-HSA-5626467
P63261,R-HSA-5663213
P63261,R-HSA-5663220
P63261,R-HSA-5674135
P63261,R-HSA-6802946
P63261,R-HSA-6802948
P63261,R-HSA-6802952
P63261,R-HSA-6802955
P63261,R-HSA-8856828
P63261,R-HSA-9013418
P63261,R-HSA-9649948
P63261,R-HSA-9656223
P63261,R-HSA-9662360
P63261,R-HSA-9662361
P63261,R-HSA-9664422
P63316,R-HSA-390522
P67775,R-HSA-113501
P67775,R-HSA-1295596
P67775,R-HSA-141444
P67775,R-HSA-163685
P67775,R-HSA-163767
P67775,R-HSA-180024
P67775,R-HSA-195253
P67775,R-HSA-196299
P67775,R-HSA-198753
P67775,R-HSA-202670
P67775,R-HSA-2465910
P67775,R-HSA-2467813
P67775,R-HSA-2500257
P67775,R-HSA-2995383
P67775,R-HSA-389513
P67775,R-HSA-432142
P67775,R-HSA-4641262
P67775,R-HSA-5339716
P67775,R-HSA-5358747
P67775,R-HSA-5358749
P67775,R-HSA-5358751
P67775,R-HSA-5358752
P67775,R-HSA-5467337
P67775,R-HSA-5467340
P67775,R-HSA-5467348
P67775,R-HSA-5663220
P67775,R-HSA-5673000
P67775,R-HSA-5675221
P67775,R-HSA-6804757
P67775,R-HSA-6811558
P67775,R-HSA-68877
P67775,R-HSA-69231
P67775,R-HSA-69273
P67775,R-HSA-9634600
P67775,R-HSA-9648025
P67775,R-HSA-975957
P68104,R-HSA-156842
P68104,R-HSA-156902
P68104,R-HSA-3371511
P68104,R-HSA-6798695
P68104,R-HSA-8876725
P68104,R-HSA-9613829
P68104,R-HSA-9735869
P68133,R-HSA-390522
P68366,R-HSA-114608
P68366,R-HSA-1445148
P68366,R-HSA-190840
P68366,R-HSA-190861
P68366,R-HSA-2132295
P68366,R-HSA-2467813
P68366,R-HSA-2500257
P68366,R-HSA-2565942
P68366,R-HSA-3371497
P68366,R-HSA-380259
P68366,R-HSA-380270
P68366,R-HSA-380284
P68366,R-HSA-380320
P68366,R-HSA-389957
P68366,R-HSA-389960
P68366,R-HSA-389977
P68366,R-HSA-437239
P68366,R-HSA-5610787
P68366,R-HSA-5617833
P68366,R-HSA-5620912
P68366,R-HSA-5620924
P68366,R-HSA-5626467
P68366,R-HSA-5663220
P68366,R-HSA-6807878
P68366,R-HSA-6811434
P68366,R-HSA-6811436
P68366,R-HSA-68877
P68366,R-HSA-8852276
P68366,R-HSA-8854518
P68366,R-HSA-8955332
P68366,R-HSA-9609690
P68366,R-HSA-9609736
P68366,R-HSA-9619483
P68366,R-HSA-9646399
P68366,R-HSA-9648025
P68366,R-HSA-9668328
P68366,R-HSA-983189
P68371,R-HSA-1445148
P68371,R-HSA-190840
P68371,R-HSA-190861
P68371,R-HSA-2132295
P68371,R-HSA-2467813
P68371,R-HSA-2500257
P68371,R-HSA-2565942
P68371,R-HSA-3371497
P68371,R-HSA-380259
P68371,R-HSA-380270
P68371,R-HSA-380284
P68371,R-HSA-380320
P68371,R-HSA-389957
P68371,R-HSA-389960
P68371,R-HSA-389977
P68371,R-HSA-437239
P68371,R-HSA-5610787
P68371,R-HSA-5617833
P68371,R-HSA-5620912
P68371,R-HSA-5620924
P68371,R-HSA-5626467
P68371,R-HSA-5663220
P68371,R-HSA-6798695
P68371,R-HSA-6807878
P68371,R-HSA-6811434
P68371,R-HSA-6811436
P68371,R-HSA-68877
P68371,R-HSA-8852276
P68371,R-HSA-8854518
P68371,R-HSA-8955332
P68371,R-HSA-9609690
P68371,R-HSA-9609736
P68371,R-HSA-9619483
P68371,R-HSA-9646399
P68371,R-HSA-9648025
P68371,R-HSA-9668328
P68371,R-HSA-983189
P68400,R-HSA-1483191
P68400,R-HSA-201688
P68400,R-HSA-2514853
P68400,R-HSA-445144
P68400,R-HSA-6804756
P68400,R-HSA-6814122
P68400,R-HSA-8934903
P68400,R-HSA-8939243
P68400,R-HSA-8948751
P68400,R-HSA-9755511
P68871,R-HSA-1237044
P68871,R-HSA-1247673
P68871,R-HSA-2168880
P68871,R-HSA-6798695
P68871,R-HSA-9613829
P68871,R-HSA-9615710
P68871,R-HSA-9707564
P68871,R-HSA-9707616
P68871,R-HSA-983231
P69905,R-HSA-1237044
P69905,R-HSA-1247673
P69905,R-HSA-2168880
P69905,R-HSA-9707564
P69905,R-HSA-9707616
P78330,R-HSA-977347
P78348,R-HSA-2672351
P78352,R-HSA-1236394
P78352,R-HSA-399719
P78352,R-HSA-438066
P78352,R-HSA-442982
P78352,R-HSA-447038
P78352,R-HSA-451308
P78352,R-HSA-5625900
P78352,R-HSA-5673001
P78352,R-HSA-5682910
P78352,R-HSA-6794361
P78352,R-HSA-8849932
P78352,R-HSA-9609736
P78352,R-HSA-9617324
P78352,R-HSA-9620244
P78356,R-HSA-1660499
P78356,R-HSA-6811555
P78356,R-HSA-6811558
P78356,R-HSA-8847453
P78362,R-HSA-9694631
P78417,R-HSA-156581
P78417,R-HSA-156590
P78417,R-HSA-196836
P78417,R-HSA-8950505
P78508,R-HSA-1296041
P78508,R-HSA-1296067
P78508,R-HSA-997272
P78527,R-HSA-1834949
P78527,R-HSA-3270619
P78527,R-HSA-5693571
P78527,R-HSA-8866654
P80365,R-HSA-194002
P80365,R-HSA-9757110
P80404,R-HSA-916853
P80511,R-HSA-445989
P80511,R-HSA-6798695
P80511,R-HSA-879415
P80511,R-HSA-933542
P81605,R-HSA-6803157
P84077,R-HSA-1660499
P84077,R-HSA-1660514
P84077,R-HSA-167590
P84077,R-HSA-199992
P84077,R-HSA-2132295
P84077,R-HSA-432720
P84077,R-HSA-432722
P84077,R-HSA-6807878
P84077,R-HSA-6811434
P84077,R-HSA-6811438
P84077,R-HSA-8950505
P98066,R-HSA-6798695
P98164,R-HSA-196791
P98164,R-HSA-8856825
P98164,R-HSA-8856828
P98164,R-HSA-975634
P98164,R-HSA-9758890
P98194,R-HSA-936837
P99999,R-HSA-111457
P99999,R-HSA-111458
P99999,R-HSA-111459
P99999,R-HSA-111463
P99999,R-HSA-111464
P99999,R-HSA-2151201
P99999,R-HSA-3299685
P99999,R-HSA-5620971
P99999,R-HSA-5628897
P99999,R-HSA-611105
P99999,R-HSA-9627069
P99999,R-HSA-9707564
Q00266,R-HSA-156581
Q00266,R-HSA-1614635
Q00266,R-HSA-2408508
Q00266,R-HSA-5579024
Q00534,R-HSA-2559580
Q00534,R-HSA-2559582
Q00534,R-HSA-2559585
Q00534,R-HSA-69231
Q00534,R-HSA-8934593
Q00534,R-HSA-9630794
Q00534,R-HSA-9632700
Q00534,R-HSA-9661069
Q00534,R-HSA-9754119
Q00653,R-HSA-1810476
Q00653,R-HSA-3134963
Q00653,R-HSA-3214841
Q00653,R-HSA-445989
Q00653,R-HSA-448706
Q00653,R-HSA-4755510
Q00653,R-HSA-5603029
Q00653,R-HSA-5607761
Q00653,R-HSA-5676590
Q00653,R-HSA-844456
Q00653,R-HSA-933542
Q00653,R-HSA-9660826
Q00796,R-HSA-5652227
Q00796,R-HSA-5661270
Q00975,R-HSA-112308
Q00987,R-HSA-198323
Q00987,R-HSA-2559580
Q00987,R-HSA-2559585
Q00987,R-HSA-3232118
Q00987,R-HSA-3232142
Q00987,R-HSA-399719
Q00987,R-HSA-5674400
Q00987,R-HSA-5689880
Q00987,R-HSA-6804756
Q00987,R-HSA-6804757
Q00987,R-HSA-6804760
Q00987,R-HSA-69541
Q00987,R-HSA-8941858
Q00987,R-HSA-9768919
Q01064,R-HSA-111957
Q01064,R-HSA-418457
Q01064,R-HSA-418555
Q01118,R-HSA-445095
Q01118,R-HSA-5576892
Q01668,R-HSA-400042
Q01668,R-HSA-419037
Q01668,R-HSA-422356
Q01668,R-HSA-9662360
Q01718,R-HSA-375276
Q01718,R-HSA-418555
Q01718,R-HSA-5579031
Q01726,R-HSA-375276
Q01726,R-HSA-418555
Q01814,R-HSA-418359
Q01814,R-HSA-5578775
Q01814,R-HSA-936837
Q01959,R-HSA-379401
Q01959,R-HSA-442660
