uniprot,disease_mesh
P25054,MESH:D007417
P25054,MESH:D003110
P25054,MESH:D002289
P25054,MESH:D011125
P25054,MESH:D001321
P25054,MESH:D013274
P25054,MESH:C536928
P25054,MESH:D008113
P25054,MESH:D013163
P25054,MESH:D000748
P25054,MESH:D002471
P25054,MESH:D005124
P25054,MESH:D006528
P25054,MESH:D008527
P25054,MESH:D011471
P25054,MESH:D008607
P25054,MESH:D003123
P25054,MESH:D018256
P25054,MESH:D018221
P25054,MESH:C535944
P25054,MESH:D015179
P25054,MESH:D058739
P02743,MESH:D003324
P02743,MESH:D008113
P02743,MESH:D006528
P02743,MESH:D006333
O43918,MESH:D012878
O43918,MESH:C538275
O43918,MESH:D002177
O43918,MESH:D016884
P27695,MESH:D048629
P27695,MESH:D020022
P27695,MESH:D004195
P27695,MESH:D006528
P27695,MESH:D001930
P27695,MESH:D006331
P27695,MESH:D008545
P27695,MESH:D012640
P27695,MESH:D011471
P27695,MESH:D000077192
P27695,MESH:D018450
P27695,MESH:D013274
Q13490,MESH:D013274
Q13490,MESH:D007938
Q13490,MESH:D001943
Q13490,MESH:D015658
Q13489,MESH:D007938
Q13489,MESH:D001749
Q13489,MESH:D008106
Q13489,MESH:D015658
Q13489,MESH:D005234
P98170,MESH:D004938
P98170,MESH:C564469
P98170,MESH:C531617
P98170,MESH:D015428
P98170,MESH:D008232
P98170,MESH:D010051
O15392,MESH:D018288
O15392,MESH:D013274
O15392,MESH:D002294
O15392,MESH:D011471
O15392,MESH:D001943
O15392,MESH:D002583
O15392,MESH:D015459
O15392,MESH:D006528
O15392,MESH:D010051
O15392,MESH:D016889
O15392,MESH:D015473
O15392,MESH:D000230
O15392,MESH:D015179
O15392,MESH:D003110
O15392,MESH:D002289
O15392,MESH:D008175
Q06481,MESH:D017202
Q06481,MESH:D009410
P02647,MESH:D056486
P02647,MESH:D001528
P02647,MESH:C538249
P02647,MESH:D006973
P02647,MESH:D000077192
P02647,MESH:D015658
P02647,MESH:D013274
P02647,MESH:D003875
P02647,MESH:D015433
P02647,MESH:D006528
P02647,MESH:D003324
P02647,MESH:D000230
P02647,MESH:C535393
P02647,MESH:D063766
P02647,MESH:D020521
P02647,MESH:D008175
P02647,MESH:D000860
P02647,MESH:D000086002
P02647,MESH:D052439
P02652,OMIM:143890
P02652,MESH:D006938
P06727,MESH:D012559
P06727,MESH:D008106
P06727,MESH:D008114
P06727,MESH:D006938
P04114,MESH:C535393
P04114,MESH:D001528
P04114,MESH:D006470
P04114,MESH:D002446
P04114,MESH:D052476
P04114,MESH:D006937
P04114,MESH:D005234
P04114,MESH:D002318
P04114,MESH:D006949
P04114,MESH:D003327
P04114,MESH:D006938
P04114,MESH:D015228
P04114,MESH:D064420
P04114,MESH:C566267
P41238,MESH:D008106
P02654,MESH:D006333
P02654,MESH:D000544
P02655,MESH:D008072
P02655,MESH:D003875
P02655,MESH:D008114
P02656,MESH:D002318
P02656,MESH:C566270
P02656,MESH:D006951
P02656,MESH:D003324
P02656,MESH:D003875
P02656,MESH:D002446
P02656,MESH:D006938
P02656,MESH:D008175
P05090,MESH:D005910
P05090,MESH:D007859
P05090,MESH:D018476
P02649,MESH:D050197
P02649,MESH:D002340
P02649,MESH:D009103
P02649,MESH:D012640
P02649,MESH:D016657
P02649,MESH:D006937
P02649,MESH:D056486
P02649,MESH:C536596
P02649,MESH:D002318
P02649,MESH:D006938
P02649,MESH:D000080146
P02649,MESH:D000544
P02649,MESH:D008630
P02649,MESH:D000686
P02649,MESH:D001008
P02649,MESH:D018450
P02649,MESH:D013163
P02649,MESH:D016893
P02649,MESH:D008268
P02649,MESH:D006952
P02649,MESH:D009765
P02649,MESH:D012618
P02649,MESH:D020529
P02649,MESH:D006973
P02649,MESH:D003072
P02649,MESH:D050171
P02649,MESH:D003327
P02649,MESH:C567089
P02649,MESH:D005355
P02649,MESH:D006527
P02649,MESH:D005234
P02649,MESH:D004646
P02649,MESH:D051437
P02649,MESH:D008175
P02649,MESH:D006949
P02649,MESH:D011565
P02649,MESH:D000230
P02649,MESH:D034381
P02649,MESH:D011507
P02649,MESH:D009410
P02649,MESH:D019954
P02649,MESH:D001161
P02649,MESH:D000022
P02649,MESH:C536595
P02649,MESH:D009203
P02649,MESH:C566411
P02649,MESH:C564330
P02649,MESH:D058226
P02649,MESH:D012559
P02749,MESH:D056486
P05067,MESH:D009410
P05067,MESH:D058225
P05067,MESH:D008569
P05067,MESH:D004195
P05067,MESH:D009336
P05067,MESH:D013163
P05067,MESH:D008106
P05067,MESH:D001927
P05067,MESH:D015430
P05067,MESH:D010243
P05067,MESH:D000647
P05067,MESH:D060825
P05067,MESH:D007859
P05067,MESH:D020078
P05067,MESH:D001008
P05067,MESH:D016657
P05067,MESH:D009202
P05067,MESH:D019636
P05067,MESH:D019588
P05067,MESH:D003072
P05067,MESH:D017772
P05067,MESH:D005911
P05067,MESH:D000686
P05067,MESH:C538248
P05067,MESH:D013118
P05067,MESH:D003704
P05067,MESH:D000544
P05067,MESH:C537944
P07741,MESH:D002292
P07741,MESH:D001943
P07741,MESH:D052878
P07741,MESH:C538228
P07288,MESH:D011470
P07288,MESH:D018450
P07288,MESH:D009364
P07288,MESH:C549759
P07288,MESH:D011471
P25445,MESH:D011507
P25445,MESH:D017114
P25445,MESH:D009393
P25445,MESH:D018450
P25445,MESH:D009157
P25445,MESH:D017731
P25445,MESH:D006402
P25445,MESH:D005921
P25445,MESH:D016778
P25445,MESH:D009336
P25445,MESH:D008114
P25445,MESH:D002311
P25445,MESH:D003924
P25445,MESH:D008175
P25445,MESH:D065626
P25445,MESH:D013651
P25445,MESH:D013163
P25445,MESH:D016403
P25445,MESH:D001749
P25445,MESH:D003921
P25445,MESH:D006971
P25445,MESH:D016410
P25445,MESH:D055371
P25445,MESH:D015470
P25445,MESH:D008181
P25445,MESH:D001327
P25445,MESH:D008106
P25445,MESH:D011249
P25445,MESH:D009202
P25445,MESH:D004195
P25445,MESH:D056735
P25445,MESH:D018487
P48023,MESH:D009103
P48023,MESH:D056735
P48023,MESH:D050197
P48023,MESH:D009202
P48023,MESH:D055371
P48023,MESH:D002311
P48023,MESH:D002340
P48023,MESH:D017114
P48023,MESH:D003925
P48023,MESH:D006950
P48023,MESH:D006505
P48023,MESH:D008175
P48023,MESH:D013733
P48023,MESH:D002289
P48023,MESH:D004342
P48023,MESH:D001172
P29972,MESH:D003528
P29972,MESH:D012468
P29972,MESH:D004489
P29972,MESH:D006980
P29972,MESH:D017044
P29972,MESH:D013119
P29972,MESH:D008325
P29972,MESH:D002277
P29972,MESH:D010146
P29972,MESH:D015529
P29972,MESH:D012772
P29972,MESH:D006973
P29972,MESH:D015674
P41181,MESH:D018500
P41181,MESH:D009202
Q92482,MESH:D002294
Q92482,MESH:D001749
Q92482,MESH:D004938
Q92482,MESH:D008207
Q92482,MESH:D010051
Q92482,MESH:D014062
Q92482,MESH:D012878
P55087,MESH:D000077192
P55087,MESH:D013119
P55087,MESH:D013226
P55087,MESH:D004195
P55087,MESH:D001321
P55087,MESH:D009471
P55064,MESH:D006548
P55064,MESH:C536173
O14520,MESH:D008106
O14520,MESH:D009765
O43315,MESH:D015473
O43315,MESH:D001171
O43315,MESH:D020261
P10275,MESH:D064129
P10275,MESH:D001321
P10275,MESH:D001254
P10275,MESH:D005832
P10275,MESH:D007938
P10275,MESH:D019048
P10275,MESH:D008175
P10275,MESH:D013734
P10275,MESH:D018567
P10275,MESH:D016640
P10275,MESH:D007248
P10275,MESH:C537017
P10275,MESH:D000505
P10275,MESH:D007333
P10275,MESH:C567482
P10275,MESH:D001943
P10275,MESH:D011471
P10275,MESH:D009364
P10275,MESH:D006973
P10275,MESH:D007247
O95255,MESH:C537440
O95255,MESH:D015179
O95255,MESH:D011561
O95255,MESH:D004195
O95255,MESH:D018450
P48444,MESH:D001259
P15514,MESH:D017202
P15514,MESH:D002289
P15514,MESH:D013274
P15514,MESH:D001249
P15514,MESH:D001171
P15514,MESH:D046351
P15514,MESH:D006258
P15514,MESH:D011658
P15514,MESH:D004715
P84077,MESH:D009361
P84077,MESH:D001943
P05089,MESH:D007896
P05089,MESH:D009135
P05089,MESH:D011230
P05089,MESH:D000077192
P05089,MESH:D001195
P05089,MESH:D001249
P05089,MESH:D020162
P05089,MESH:D006201
P05089,MESH:D000592
P05089,MESH:D007154
P05089,MESH:D004195
P05089,MESH:D012829
P05089,MESH:D056486
P78540,MESH:D009336
P78540,MESH:D009410
P78540,MESH:D020221
P78540,MESH:D011471
P78540,MESH:D018450
P78540,MESH:D021441
P78540,MESH:D001249
P78540,MESH:D012162
P78540,MESH:D006976
P61586,MESH:D019970
P61586,MESH:D002277
P61586,MESH:D004195
P61586,MESH:D065630
P61586,MESH:D016410
P61586,MESH:D016411
P61586,MESH:D016399
P61586,MESH:D004476
P61586,MESH:D000014
P61586,MESH:D011507
P61586,MESH:C536385
P61586,MESH:D007119
P61586,MESH:D017496
P61586,MESH:D000505
P61586,MESH:D014076
P61586,MESH:D019465
P61586,MESH:D013375
P61586,MESH:D020752
P61586,MESH:D001749
P61586,MESH:D056784
P61586,MESH:D009361
P61586,MESH:D013274
P62745,MESH:D012595
P08134,MESH:D009362
P08134,MESH:D017202
P61587,MESH:D006528
P98171,MESH:D015658
O43182,MESH:C537243
P52565,MESH:D015658
P52565,MESH:D007627
P52565,OMIM:615244
P52565,MESH:D009362
P52565,MESH:D001943
P52566,MESH:D015658
P52566,MESH:D054058
P52566,MESH:D008106
O14813,MESH:C566587
P36404,MESH:D008545
P27540,MESH:D054198
P27540,MESH:D015179
P27540,MESH:D008103
P27540,MESH:D004715
P27540,MESH:D000022
P27540,MESH:D009374
P27540,MESH:D056486
P27540,MESH:D008545
O00327,MESH:D020162
O00327,MESH:D007247
O00327,MESH:D015464
O00327,MESH:D000015
O00327,MESH:D017202
P49407,MESH:D008103
P32121,MESH:D019969
P32121,MESH:D008106
P15289,MESH:D007966
P15848,MESH:D009087
P08842,MESH:D001289
P08842,MESH:D016114
P08842,MESH:D006519
P08842,MESH:D001172
P51690,MESH:C580533
Q13510,MESH:D001281
Q13510,OMIM:159950
Q13510,MESH:D008106
Q13510,MESH:D055577
Q13510,MESH:D008064
P50553,MESH:D055752
P50553,MESH:D008607
P50553,MESH:D009422
Q99929,MESH:D003110
P42127,MESH:D012878
P42127,MESH:D002280
P42127,MESH:D008545
P04424,MESH:D056807
P46597,MESH:D001321
P46597,MESH:D006527
P08243,OMIM:615574
P08243,MESH:D008064
P08243,MESH:D008106
P08243,MESH:D008113
P45381,MESH:D017825
Q12797,MESH:C563293
P00966,MESH:D008107
P00966,MESH:D020159
O14525,MESH:D001930
P01008,MESH:D006259
P01008,MESH:D001778
P01008,MESH:D020152
P01008,MESH:D002543
P01008,MESH:D020246
P01008,MESH:D020767
P01008,MESH:D054556
P01008,MESH:D017114
P01008,MESH:D009404
P01008,MESH:D004211
P01008,MESH:D013927
P01008,MESH:D012128
Q15911,MESH:D011471
Q15911,MESH:D009765
Q15911,MESH:D001281
Q15911,MESH:D020521
Q15911,MESH:D000083242
P18846,MESH:D011085
P18847,MESH:D008113
P18847,MESH:D002289
P18847,MESH:D011471
P18847,MESH:D007251
P18847,MESH:D010523
P18847,MESH:D020244
P18847,MESH:D009422
P18847,MESH:D003921
P18847,MESH:D007021
P18847,MESH:D008106
P18847,MESH:D003924
P18848,MESH:D013119
P18848,MESH:D009336
P18848,MESH:D005234
P18848,MESH:D000860
P18848,MESH:D018270
P31939,MESH:C563876
P31939,MESH:D010024
P31939,MESH:D064420
P31939,MESH:D001766
P31939,MESH:D001172
Q13315,MESH:D005355
Q13315,MESH:D011297
Q13315,MESH:D002294
Q13315,MESH:D018487
Q13315,MESH:D006528
Q13315,MESH:D016411
Q13315,MESH:D001749
Q13315,MESH:D002386
Q13315,MESH:D010190
Q13315,MESH:D008545
Q13315,MESH:D001260
Q13315,MESH:C537243
Q13315,MESH:D001943
Q13315,MESH:D009203
Q13315,MESH:D009369
Q13315,MESH:D015451
Q13315,MESH:D003528
Q13315,MESH:D016410
Q13315,MESH:D011471
Q13315,MESH:D002311
Q13315,MESH:D013274
Q9P2R6,MESH:D001171
Q9P2R6,OMIM:616975
Q92858,MESH:D008527
O00244,MESH:D015179
O00244,MESH:D008175
O00244,MESH:D006521
P05023,MESH:D015837
P05023,MESH:D017202
P05023,MESH:D006973
P05023,MESH:D000236
P05023,MESH:D006929
P05023,MESH:D005761
P50993,MESH:C536589
P50993,MESH:D006973
P50993,MESH:C537246
P13637,MESH:D018487
P13637,MESH:C536589
P13637,MESH:C538001
P13637,MESH:D020734
P13637,MESH:D010003
P13637,MESH:D004421
P13637,MESH:C535351
P13637,MESH:D006333
Q13733,MESH:D055008
P05026,MESH:D015470
P05026,MESH:D019966
P05026,MESH:D000075222
P14415,MESH:D005910
P14415,MESH:D000077277
P54710,MESH:D006973
P54710,MESH:C537153
P54710,MESH:C537152
P54710,MESH:D008106
P54710,MESH:D008275
O14983,MESH:C536607
O14983,MESH:D006333
P16615,MESH:D006331
P16615,MESH:D058065
P16615,MESH:D003924
P16615,MESH:D017682
P16615,MESH:D006332
P16615,MESH:D015428
P16615,MESH:D003921
P16615,MESH:D006333
P16615,MESH:D007644
P16615,MESH:D013226
Q93084,MESH:D003921
Q93084,MESH:D000236
Q93084,MESH:D003924
P20020,MESH:D003324
P20020,MESH:D006973
P20020,MESH:D002386
Q01814,MESH:C563327
Q16720,MESH:D006973
Q16720,MESH:D006929
Q16720,MESH:D000236
Q16720,MESH:C563134
P25705,MESH:D019446
P25705,OMIM:616045
P25705,OMIM:615228
P25705,MESH:D000544
P49419,MESH:D001847
P49419,MESH:D018450
P49419,MESH:D013274
P49419,MESH:D003103
P49419,MESH:C536254
P06576,MESH:C564616
P06576,MESH:D058186
P06576,MESH:D011230
P06576,MESH:D000860
P30049,MESH:D001749
P56381,OMIM:614053
P18859,MESH:D006331
P38606,OMIM:617403
P15313,MESH:C562897
P21281,MESH:C536725
P21281,MESH:D008224
P21281,MESH:D010003
P21281,MESH:C567274
P36543,OMIM:617402
Q15904,MESH:D008224
Q15904,OMIM:300972
Q04656,MESH:D001019
Q04656,MESH:D004195
Q04656,MESH:D008114
Q04656,MESH:D012640
Q04656,MESH:D006130
Q04656,MESH:D003110
Q04656,MESH:C564506
Q04656,MESH:D000740
Q04656,MESH:D007706
Q04656,MESH:D058426
Q04656,MESH:D049188
Q04656,MESH:D006521
Q04656,MESH:D010243
Q04656,MESH:D009461
Q04656,MESH:C537860
Q04656,MESH:D012008
Q04656,MESH:D057772
Q04656,MESH:D006461
Q04656,MESH:D014202
Q04656,MESH:D006976
Q04656,MESH:D001259
P35670,MESH:D007680
P35670,MESH:D010051
P35670,MESH:D015179
P35670,MESH:D009062
P35670,MESH:D050171
P35670,MESH:D005234
P35670,MESH:D006505
P35670,MESH:D000077195
P35670,MESH:D008107
P35670,MESH:D008103
P35670,MESH:D006527
P35670,MESH:D011471
P35670,MESH:D001943
P35670,MESH:D002277
P35670,MESH:D008114
P35670,MESH:D004195
P35670,MESH:D008113
P35670,MESH:D007249
P35670,MESH:D018450
P35670,MESH:D017114
Q13535,MESH:D011471
Q13535,OMIM:614564
Q13535,MESH:C537533
Q13535,MESH:D011009
Q13535,MESH:D014571
P46100,MESH:D010409
P46100,MESH:D010190
P46100,MESH:D013896
P46100,MESH:D006130
P46100,MESH:D009190
P46100,MESH:D009447
P46100,MESH:D003456
P46100,MESH:C538258
P46100,MESH:C537457
P46100,MESH:C563023
P46100,MESH:D018358
P46100,MESH:D019465
P46100,MESH:D005910
P46100,MESH:D003528
P46100,MESH:D038901
Q12756,MESH:C563677
Q12756,MESH:D003920
Q12756,OMIM:201300
Q12756,MESH:D001321
Q12756,MESH:D002658
Q12756,OMIM:614255
Q12756,OMIM:614213
Q13825,MESH:C562801
P01185,MESH:D012791
P01185,MESH:D055752
P01185,MESH:D003919
P01185,MESH:D004412
P01185,MESH:D013375
P01185,MESH:D020790
P01185,MESH:D007511
P01185,MESH:D006930
P01185,MESH:D007010
P01185,MESH:D001321
P01185,MESH:D011618
P01185,MESH:D006973
P01185,MESH:D000787
P01185,MESH:D006333
P01185,MESH:D009202
P01185,MESH:D001145
P01185,MESH:D012559
P01185,MESH:D007177
P01185,MESH:D058186
P37288,MESH:D000067877
P37288,MESH:D001321
P37288,MESH:D000312
P30518,MESH:D006130
P30518,MESH:D040181
P30518,MESH:D000312
P30518,MESH:C564491
P30518,MESH:D009202
P30518,MESH:D018500
P30518,MESH:D006333
P30518,MESH:D009846
P30530,MESH:D009362
P30530,MESH:D009361
P30530,MESH:D009374
P30530,MESH:D008106
P30530,MESH:D007680
P30530,MESH:D018318
P30530,MESH:D009442
P30530,MESH:C562785
P30530,MESH:D003928
P30530,MESH:D010190
P25311,MESH:D012852
P25311,MESH:D011085
P25311,MESH:D008175
P25311,MESH:D000230
P25311,MESH:D011471
P61769,MESH:D016411
P61769,MESH:D058186
P61769,MESH:D011471
P61769,MESH:C538249
P61769,MESH:C565476
P61769,MESH:D064420
P61769,MESH:D016403
P61769,MESH:D000077277
P61769,MESH:D007674
P61769,MESH:D006331
Q14032,MESH:C564336
Q92934,MESH:D011471
Q92934,MESH:D002546
Q92934,MESH:D007938
Q99933,MESH:D001943
Q99933,MESH:D018270
Q16611,MESH:D008114
Q16611,MESH:D009410
Q16611,MESH:D003110
Q16611,MESH:D009203
P78367,MESH:C567639
Q99728,MESH:D001943
Q99728,MESH:D009447
Q07812,MESH:D011471
Q07812,MESH:D007414
Q07812,MESH:D002543
Q07812,MESH:D000544
Q07812,MESH:D058186
Q07812,MESH:D056486
Q07812,MESH:D003924
Q07812,MESH:D053842
Q07812,MESH:D007248
Q07812,MESH:D054198
Q07812,MESH:D015428
Q07812,MESH:D003110
Q07812,MESH:D016410
Q07812,MESH:D015658
Q07812,MESH:D007511
Q07812,MESH:D009203
Q07812,MESH:D015179
Q07812,MESH:D004938
Q07812,MESH:D011085
Q07812,MESH:D003921
Q8NFJ9,MESH:C537909
Q9BXC9,OMIM:616562
Q9BXC9,MESH:C537910
Q96RK4,MESH:C537912
P54687,MESH:D015430
P54687,MESH:D002779
O15382,MESH:D011230
O15382,MESH:D008375
P06276,MESH:D014313
P06276,MESH:D009136
P06276,MESH:D010302
P06276,MESH:D015228
P06276,MESH:D009103
P06276,MESH:D011183
P06276,MESH:D012891
P06276,MESH:D009447
P06276,MESH:D004830
P06276,MESH:D003072
P06276,MESH:D010291
P06276,MESH:C537901
P06276,MESH:D005207
P06276,MESH:D064420
P06276,MESH:D001943
P06276,MESH:D001049
P06276,MESH:D062025
P06276,MESH:D009765
P06276,MESH:D010243
P06276,MESH:D000544
P06276,MESH:D005909
P06276,MESH:D002292
P06276,MESH:C537417
P12694,MESH:D008375
P21953,MESH:D008375
P24385,MESH:D015674
P24385,MESH:D008175
P24385,MESH:D003528
P24385,MESH:D000077195
P24385,MESH:D011471
P24385,MESH:D000075902
P24385,MESH:D010212
P24385,MESH:D016889
P24385,MESH:D002295
P24385,MESH:D018450
P24385,MESH:D000077277
P24385,MESH:D002277
P24385,MESH:D007417
P24385,MESH:D004938
P24385,MESH:D001943
P24385,MESH:D042822
P24385,MESH:D008113
P24385,MESH:D013274
P24385,MESH:D020522
P24385,MESH:D003110
P24385,MESH:D006961
P24385,MESH:D006528
P24385,MESH:D006965
P24385,MESH:D000230
P24385,MESH:D017202
P24385,MESH:D006623
P24385,MESH:D002583
P24385,MESH:D015179
P24385,MESH:D012468
P24385,MESH:D008114
P24385,MESH:D007680
P24385,MESH:D001932
P24385,MESH:D008325
P24385,MESH:D014571
P24385,MESH:D006394
P24385,MESH:D011230
P24385,MESH:D001913
P24385,MESH:D002471
P24385,MESH:D007938
P24385,MESH:D002430
P24385,MESH:D000077274
P24385,MESH:D013964
P24385,MESH:D002294
P24385,MESH:D009374
P24385,MESH:D009101
P10415,MESH:D011085
P10415,MESH:D001943
P10415,MESH:D018211
P10415,MESH:C554498
P10415,MESH:D010009
P10415,MESH:D054218
P10415,MESH:D011471
P10415,MESH:D001321
P10415,MESH:D003110
P10415,MESH:D002277
P10415,MESH:D015179
P10415,MESH:D003877
P10415,MESH:D000086002
P10415,MESH:D018262
P10415,MESH:D017449
P10415,MESH:D015451
P10415,MESH:D002543
P10415,MESH:D009203
P10415,MESH:D015470
P10415,MESH:D008224
P10415,MESH:D053713
P10415,MESH:D009410
P10415,MESH:D000236
P10415,MESH:D007859
P10415,MESH:D000230
P10415,MESH:D000544
P10415,MESH:D001249
P10415,MESH:D018450
P10415,MESH:D007414
P10415,MESH:D006973
P10415,MESH:D003924
P10415,MESH:D009101
P10415,MESH:C537243
P10415,MESH:D002471
P10415,MESH:D008114
P10415,MESH:D007172
P10415,MESH:D004938
P10415,MESH:D008679
P10415,MESH:D008569
P10415,MESH:D003921
P10415,MESH:D006258
P10415,MESH:D008104
P10415,MESH:D016403
P10415,MESH:D007248
P10415,MESH:D008228
Q16548,MESH:D001172
Q16548,MESH:D001943
Q16548,MESH:D004938
Q07817,MESH:D007172
Q07817,MESH:D000236
Q07817,MESH:D002543
Q07817,MESH:D020258
Q07817,MESH:D009203
Q07817,MESH:D008114
Q07817,MESH:D008175
Q07817,MESH:D008107
Q07817,MESH:D009101
Q07817,MESH:D002277
Q07817,MESH:D003456
Q07817,MESH:D006258
Q07817,MESH:D006528
Q07817,MESH:C531617
Q07817,MESH:D010190
Q07817,MESH:D003924
Q07817,MESH:D003921
P20749,MESH:D050197
P20749,MESH:D050171
P41182,MESH:D016399
P41182,MESH:D008228
O00512,MESH:D010051
Q9UL51,MESH:C566541
P03999,MESH:D001281
P03999,OMIM:190900
P11274,MESH:D009196
P11274,MESH:D009374
P11274,MESH:D054198
P11274,MESH:D009336
P11274,MESH:D015464
P11274,MESH:D001752
P11274,MESH:D008106
Q9Y276,MESH:C537934
Q9Y276,MESH:C537633
Q9Y276,OMIM:124000
Q02338,MESH:D008106
Q02338,MESH:D056486
P46663,MESH:D013163
P46663,MESH:D010146
P46663,MESH:D004833
P46663,MESH:D007249
P46663,MESH:D057772
P46663,MESH:D003921
P46663,MESH:D006930
P30411,MESH:D009202
P30411,MESH:D010146
P30411,MESH:D005119
P30411,MESH:D007022
P30411,MESH:D006470
P30411,MESH:D057772
P30411,MESH:D056486
P30411,MESH:D007249
P30411,MESH:D058186
P30411,MESH:D009783
P30411,MESH:D013927
P30411,MESH:D006930
P30411,MESH:D001172
P30411,MESH:D006940
P30411,MESH:D004195
P30411,MESH:D006973
P23560,MESH:D000067877
P23560,MESH:D010300
P23560,MESH:D019969
P23560,MESH:D004830
P23560,MESH:D008607
P23560,MESH:D001321
P23560,MESH:D013375
P23560,MESH:D009410
P23560,MESH:D006556
P23560,MESH:D011618
P23560,MESH:D001714
P23560,MESH:D013274
P23560,MESH:D000860
P23560,MESH:D000544
P23560,MESH:D004827
P23560,MESH:D003866
P23560,MESH:D009767
P23560,MESH:D012559
P23560,MESH:D019970
P23560,MESH:D001835
P23560,MESH:D002545
P23560,OMIM:188890
P23560,MESH:D001930
P23560,MESH:D012640
P23560,MESH:D013226
P23560,MESH:D014029
P00751,MESH:D008180
P00751,OMIM:615489
P00751,MESH:D001930
P00751,MESH:D008268
P00751,OMIM:615561
P00751,MESH:D065766
P00751,MESH:D009157
Q12934,MESH:C566955
P02818,MESH:D002114
P02818,MESH:D006349
P02818,MESH:D001249
P02818,MESH:D011471
P21810,OMIM:300989
P21810,MESH:D008106
P21810,MESH:C564714
P21810,MESH:D001172
P13688,MESH:D000230
P13688,MESH:D008175
P13688,MESH:D000022
Q93088,MESH:D009436
Q93088,MESH:D000037
Q93088,MESH:D003924
Q93088,MESH:D008228
Q93088,MESH:D006527
P55957,MESH:D006528
P55957,MESH:D013274
O75626,MESH:D008180
O75626,MESH:D001172
O75626,MESH:D003093
O75626,MESH:D012859
P51451,MESH:D009080
P51451,MESH:D008180
P51451,MESH:D001172
P51451,OMIM:613375
P54132,MESH:D001816
P32302,MESH:D008105
P53004,MESH:D008106
P53004,OMIM:614156
P53004,MESH:D002779
P30043,MESH:D000077277
P30043,MESH:D013274
P30043,MESH:D056486
P35226,MESH:D009190
P35226,MESH:D012516
P35226,MESH:D018450
P35226,MESH:D005909
P35226,MESH:D015465
P35226,MESH:D009389
P35226,MESH:D005910
P35226,MESH:D006627
P13497,OMIM:614856
P12643,MESH:D014511
P12643,MESH:D002114
P12643,MESH:D015179
P12643,MESH:D003398
P12643,MESH:C537089
P12643,MESH:D009216
P12643,MESH:D006432
P12643,MESH:D058729
P12643,MESH:D013274
