drugbank,disease_mesh
DB00860,MESH:D006501
DB00860,MESH:D054198
DB00860,MESH:D008181
DB00860,MESH:D034381
DB00860,MESH:D000152
DB00860,MESH:D006519
DB00860,MESH:D020083
DB00860,MESH:D018366
DB00860,MESH:D006391
DB00860,MESH:D017114
DB00860,MESH:D006319
DB00860,MESH:D006327
DB00860,MESH:D015431
DB00860,MESH:D055370
DB00860,MESH:D017563
DB14646,MESH:D009404
DB14646,MESH:D002972
DB14646,MESH:D009437
DB14646,MESH:D009220
DB14646,MESH:D009401
DB14646,MESH:D011507
DB14646,MESH:D010026
DB14646,MESH:D004802
DB14646,MESH:D001249
DB14646,MESH:D011658
DB14646,MESH:C535761
DB14646,MESH:D015436
DB14646,MESH:D055613
DB14646,MESH:D019694
DB14646,MESH:D009902
DB14646,MESH:D009205
DB14646,MESH:D006934
DB14646,MESH:D010146
DB14646,MESH:D015452
DB14646,MESH:D009402
DB14646,MESH:D009101
DB14646,MESH:D002779
DB14646,MESH:D016399
DB14646,MESH:D001943
DB14646,MESH:D015435
DB14646,MESH:D018908
DB14646,MESH:D018979
DB14646,MESH:D056486
DB14646,MESH:D001172
DB14646,MESH:D019693
DB14646,MESH:D000744
DB14646,MESH:D011559
DB14646,MESH:D053099
DB14646,MESH:D005076
DB14646,MESH:D009103
DB14646,MESH:D011115
DB14646,MESH:D011183
DB14646,MESH:D003093
DB14646,MESH:D002311
DB14646,MESH:D008181
DB14646,MESH:D019247
DB14646,MESH:D029502
DB14646,MESH:D029424
DB14646,MESH:D002051
DB14646,MESH:C538250
DB14646,MESH:D001607
DB14646,MESH:D000799
DB14646,MESH:D001752
DB14646,MESH:D012010
DB14646,MESH:D008173
DB14646,MESH:D020422
DB14646,MESH:D020019
DB14646,MESH:D017681
DB14646,MESH:D006646
DB14646,MESH:D001171
DB14646,MESH:D000755
DB14646,MESH:D056784
DB14646,MESH:D007681
DB14646,MESH:D015863
DB14646,MESH:D018754
DB14646,MESH:D014607
DB14646,MESH:D008107
DB14646,MESH:D054198
DB14646,MESH:D002780
DB14646,MESH:D003424
DB14646,MESH:D009202
DB14646,MESH:D009212
DB14646,MESH:D055728
DB14646,MESH:D064129
DB14646,MESH:D008113
DB14646,MESH:D015440
DB14646,MESH:D000506
DB14646,MESH:D014581
DB14646,MESH:D015473
DB14646,MESH:D015493
DB14646,MESH:D015470
DB14646,MESH:D008228
DB14646,MESH:D054218
DB14646,MESH:D006689
DB14646,MESH:D011471
DB14646,MESH:D009395
DB14646,MESH:D014657
DB14646,MESH:D006521
DB14646,MESH:D056829
DB14646,MESH:D002446
DB14646,MESH:D000741
DB14646,MESH:D006457
DB14646,MESH:D006505
DB14646,MESH:D007938
DB14646,MESH:D007945
DB14646,MESH:D003875
DB14646,MESH:D004646
DB14646,MESH:D003882
DB14646,MESH:D009157
DB14646,MESH:D008582
DB14646,MESH:D000743
DB14646,MESH:D051437
DB14646,MESH:D006392
DB14646,MESH:D010392
DB14646,MESH:D010523
DB14646,MESH:D005198
DB14646,MESH:D010391
DB14646,MESH:D010996
DB14646,MESH:D017240
DB14646,MESH:D016393
DB14646,MESH:D008178
DB14646,MESH:D010198
DB14646,MESH:D009135
DB14646,MESH:D015423
DB14646,MESH:D018366
DB14646,MESH:D018771
DB14646,MESH:D017285
DB14646,MESH:D000707
DB14646,MESH:D000014
DB14646,MESH:D012871
DB14646,MESH:D007683
DB14646,MESH:D016603
DB14646,MESH:D016403
DB14646,MESH:D054391
DB14646,MESH:D008577
DB14646,MESH:D008180
DB14646,MESH:D006947
DB14646,MESH:D006319
DB14646,MESH:D001528
DB14646,MESH:D005334
DB14646,MESH:D006086
DB14646,MESH:D058186
DB14646,MESH:D010488
DB14646,MESH:D016553
DB14646,MESH:D007154
DB14646,MESH:D004342
DB14646,MESH:D012019
DB14646,MESH:D013921
DB14646,MESH:D015267
DB14646,MESH:D005923
DB14646,MESH:D000141
DB14646,MESH:D006333
DB14646,MESH:D005902
DB14646,MESH:D019586
DB14646,MESH:D017379
DB14646,MESH:D006996
DB14646,MESH:D007674
DB14646,MESH:D012595
DB14646,MESH:D015212
DB14646,MESH:D006391
DB14646,MESH:D013700
DB14646,MESH:D015433
DB14646,MESH:D012213
DB14646,MESH:D007249
DB14646,MESH:D012852
DB14646,MESH:D012507
DB14646,MESH:D013262
DB14646,MESH:D005921
DB14646,MESH:D013036
DB14646,MESH:D014555
DB14646,MESH:D006111
DB14646,MESH:D013375
DB14646,MESH:D005922
DB14646,MESH:D046088
DB14646,MESH:D049970
DB00635,MESH:D009404
DB00635,MESH:D002972
DB00635,MESH:D009437
DB00635,MESH:D009220
DB00635,MESH:D009401
DB00635,MESH:D011507
DB00635,MESH:D010026
DB00635,MESH:D004802
DB00635,MESH:D001249
DB00635,MESH:D011658
DB00635,MESH:C535761
DB00635,MESH:D015436
DB00635,MESH:D055613
DB00635,MESH:D019694
DB00635,MESH:D009902
DB00635,MESH:D009205
DB00635,MESH:D006934
DB00635,MESH:D010146
DB00635,MESH:D015452
DB00635,MESH:D009402
DB00635,MESH:D009101
DB00635,MESH:D002779
DB00635,MESH:D016399
DB00635,MESH:D001943
DB00635,MESH:D015435
DB00635,MESH:D018908
DB00635,MESH:D018979
DB00635,MESH:D056486
DB00635,MESH:D001172
DB00635,MESH:D019693
DB00635,MESH:D000744
DB00635,MESH:D011559
DB00635,MESH:D053099
DB00635,MESH:D005076
DB00635,MESH:D009103
DB00635,MESH:D011115
DB00635,MESH:D011183
DB00635,MESH:D003093
DB00635,MESH:D002311
DB00635,MESH:D008181
DB00635,MESH:D019247
DB00635,MESH:D029502
DB00635,MESH:D029424
DB00635,MESH:D002051
DB00635,MESH:C538250
DB00635,MESH:D001607
DB00635,MESH:D000799
DB00635,MESH:D001752
DB00635,MESH:D012010
DB00635,MESH:D008173
DB00635,MESH:D020422
DB00635,MESH:D020019
DB00635,MESH:D017681
DB00635,MESH:D006646
DB00635,MESH:D001171
DB00635,MESH:D000755
DB00635,MESH:D056784
DB00635,MESH:D007681
DB00635,MESH:D015863
DB00635,MESH:D018754
DB00635,MESH:D014607
DB00635,MESH:D008107
DB00635,MESH:D054198
DB00635,MESH:D002780
DB00635,MESH:D003424
DB00635,MESH:D009202
DB00635,MESH:D009212
DB00635,MESH:D055728
DB00635,MESH:D064129
DB00635,MESH:D008113
DB00635,MESH:D015440
DB00635,MESH:D000506
DB00635,MESH:D014581
DB00635,MESH:D015473
DB00635,MESH:D015493
DB00635,MESH:D015470
DB00635,MESH:D008228
DB00635,MESH:D054218
DB00635,MESH:D006689
DB00635,MESH:D011471
DB00635,MESH:D009395
DB00635,MESH:D014657
DB00635,MESH:D006521
DB00635,MESH:D056829
DB00635,MESH:D002446
DB00635,MESH:D000741
DB00635,MESH:D006457
DB00635,MESH:D006505
DB00635,MESH:D007938
DB00635,MESH:D007945
DB00635,MESH:D003875
DB00635,MESH:D004646
DB00635,MESH:D003882
DB00635,MESH:D009157
DB00635,MESH:D008582
DB00635,MESH:D000743
DB00635,MESH:D051437
DB00635,MESH:D006392
DB00635,MESH:D010392
DB00635,MESH:D010523
DB00635,MESH:D005198
DB00635,MESH:D010391
DB00635,MESH:D010996
DB00635,MESH:D017240
DB00635,MESH:D016393
DB00635,MESH:D008178
DB00635,MESH:D010198
DB00635,MESH:D009135
DB00635,MESH:D015423
DB00635,MESH:D018366
DB00635,MESH:D018771
DB00635,MESH:D017285
DB00635,MESH:D000707
DB00635,MESH:D000014
DB00635,MESH:D012871
DB00635,MESH:D007683
DB00635,MESH:D016603
DB00635,MESH:D016403
DB00635,MESH:D054391
DB00635,MESH:D008577
DB00635,MESH:D008180
DB00635,MESH:D006947
DB00635,MESH:D006319
DB00635,MESH:D001528
DB00635,MESH:D005334
DB00635,MESH:D006086
DB00635,MESH:D058186
DB00635,MESH:D010488
DB00635,MESH:D016553
DB00635,MESH:D007154
DB00635,MESH:D004342
DB00635,MESH:D012019
DB00635,MESH:D013921
DB00635,MESH:D015267
DB00635,MESH:D005923
DB00635,MESH:D000141
DB00635,MESH:D006333
DB00635,MESH:D005902
DB00635,MESH:D019586
DB00635,MESH:D017379
DB00635,MESH:D006996
DB00635,MESH:D007674
DB00635,MESH:D012595
DB00635,MESH:D015212
DB00635,MESH:D006391
DB00635,MESH:D013700
DB00635,MESH:D015433
DB00635,MESH:D012213
DB00635,MESH:D007249
DB00635,MESH:D012852
DB00635,MESH:D012507
DB00635,MESH:D013262
DB00635,MESH:D005921
DB00635,MESH:D013036
DB00635,MESH:D014555
DB00635,MESH:D006111
DB00635,MESH:D013375
DB00635,MESH:D005922
DB00635,MESH:D046088
DB00635,MESH:D049970
DB11859,MESH:D012640
DB11859,MESH:D006930
DB11859,MESH:D001930
DB11859,MESH:D010523
DB11859,MESH:D001008
DB11859,MESH:D003929
DB11859,MESH:D009410
DB11859,MESH:D008569
DB11859,MESH:D019970
DB11859,MESH:D006948
DB02789,MESH:D011605
DB02789,MESH:D003072
DB04825,MESH:D000787
DB04825,MESH:D014693
DB04825,MESH:D006331
DB00750,MESH:D010146
DB00750,MESH:D012735
DB00750,MESH:D010243
DB00750,MESH:D010291
DB01087,MESH:D016780
DB01087,MESH:D008288
DB00794,MESH:D012640
DB00794,MESH:D004828
DB00794,MESH:D003294
DB00794,MESH:D020194
DB00794,MESH:D020329
DB00794,MESH:D014202
DB00794,MESH:D004833
DB00794,MESH:D004830
DB00794,MESH:D013036
DB00794,MESH:D004832
DB00794,MESH:D004827
DB00794,MESH:D017029
DB00794,MESH:D001714
DB01032,MESH:D017726
DB01032,MESH:D033461
DB01032,MESH:D007676
DB01032,MESH:D017088
DB01032,MESH:D004697
DB01032,MESH:D003093
DB01032,MESH:D007251
DB01032,MESH:D006069
DB01032,MESH:D006073
DB01032,MESH:D013203
DB01032,MESH:D000292
DB01032,MESH:D009336
DB01032,MESH:D007683
DB01032,MESH:D006029
DB01032,MESH:D004195
DB01032,MESH:D007674
DB01032,MESH:D058186
DB01032,MESH:D015210
DB01032,MESH:D012480
DB01599,MESH:D008114
DB01599,MESH:D006099
DB01599,MESH:D006332
DB01599,MESH:D006938
DB01599,MESH:D018487
DB01599,MESH:D050197
DB01599,MESH:D013610
DB01599,MESH:D064420
DB01599,MESH:D006949
DB01599,MESH:D009404
DB01599,MESH:D000419
DB01599,MESH:D011507
DB01599,MESH:D003327
DB01599,MESH:D006331
DB01599,MESH:D005923
DB01599,MESH:D004719
DB01599,MESH:D006937
DB01599,MESH:D001201
DB01599,MESH:D009202
DB01599,MESH:D006333
DB01599,MESH:D009401
DB01599,MESH:D006470
DB01035,MESH:D007022
DB01035,MESH:D001281
DB01035,MESH:D014927
DB01035,MESH:D003324
DB01035,MESH:D001282
DB01035,MESH:D013610
DB01035,MESH:D009203
DB01035,MESH:D017180
DB01035,MESH:D002637
DB01035,MESH:D004417
DB01035,MESH:D013617
DB01035,MESH:D001145
DB01035,MESH:D013614
DB01035,MESH:D014693
DB01035,MESH:D018879
DB00721,MESH:D064420
DB00721,MESH:D007674
DB00721,MESH:D017202
DB00721,MESH:D004414
DB00721,MESH:D010146
DB01168,MESH:D004806
DB01168,MESH:D008228
DB01168,MESH:D016543
DB01168,MESH:D018302
DB01168,MESH:D009837
DB01168,MESH:D020339
DB01168,MESH:D009101
DB01168,MESH:D001932
DB01168,MESH:D018325
DB01168,MESH:D005134
DB01168,MESH:D006689
DB01168,MESH:D001254
DB01168,MESH:D008527
DB01168,MESH:D005910
DB01168,MESH:D016393
DB01168,MESH:D008223
DB01039,MESH:D007674
DB01039,MESH:D006938
DB01039,MESH:D006073
DB01039,MESH:D008106
DB01039,MESH:D017379
DB01039,MESH:D015430
DB01039,MESH:D006953
DB01039,MESH:D009203
DB01039,MESH:D064420
DB01039,MESH:D005355
DB01039,MESH:D024821
DB01039,MESH:D015228
DB01039,MESH:D009361
DB01039,MESH:D002318
DB01039,MESH:D005234
DB01039,MESH:D015427
DB01039,MESH:D012640
DB01039,MESH:D018149
DB01039,MESH:D050171
DB01039,MESH:D001018
DB01039,MESH:D003930
DB01039,MESH:D007333
DB01039,MESH:D006949
DB01039,MESH:D006937
DB01039,MESH:D033461
DB01039,MESH:D065626
DB01039,MESH:D003324
DB01039,MESH:D006951
DB01039,MESH:D016889
DB01039,MESH:D013927
DB01039,MESH:D006950
DB01039,MESH:D013226
DB00433,MESH:D006930
DB00433,MESH:D014839
DB00433,MESH:D020250
DB00433,MESH:D008575
DB00433,MESH:D009325
DB00433,MESH:D006261
DB00433,MESH:D004244
DB00433,MESH:D006939
DB00433,MESH:D006948
DB00433,MESH:D005756
DB00433,MESH:D008881
DB00387,MESH:D010259
DB00387,MESH:D001264
DB00387,MESH:D009127
DB00387,MESH:D002012
DB00387,MESH:D017109
DB00387,MESH:D010302
DB00387,MESH:D014202
DB00387,MESH:D002819
DB00387,MESH:D001480
DB00387,MESH:D004421
DB00387,MESH:D012559
DB00387,MESH:D010300
DB00387,MESH:D004409
DB00387,MESH:D011595
DB00387,MESH:D012640
DB00387,MESH:D001714
DB00387,MESH:D020734
DB00396,MESH:D007752
DB00396,MESH:D005348
DB00396,MESH:D012468
DB00396,MESH:D012640
DB00396,MESH:D028361
DB00396,MESH:D010523
DB00396,MESH:D003711
DB00396,MESH:D020258
DB00396,MESH:D010051
DB00396,MESH:D008413
DB00396,MESH:D059373
DB00396,MESH:D006973
DB00396,MESH:D004681
DB00396,MESH:D000230
DB00396,MESH:D007247
DB00396,MESH:D009410
DB00396,MESH:D001930
DB00396,MESH:D002493
DB00396,MESH:D001523
DB00396,MESH:D013226
DB00396,MESH:D016472
DB00396,MESH:D016889
DB00396,MESH:D007249
DB00396,MESH:D020521
DB00396,MESH:D006968
DB00396,MESH:D020964
DB00396,MESH:D003929
DB00396,MESH:D007018
DB00396,MESH:D001145
DB00396,MESH:D013119
DB00396,MESH:D047928
DB00396,MESH:D001943
DB00396,MESH:D004409
DB00396,MESH:D019970
DB00396,MESH:D006059
DB00396,MESH:D010146
DB00396,MESH:D008325
DB00396,MESH:D009422
DB00396,MESH:D054179
DB00396,MESH:D019584
DB00396,MESH:D020244
DB00396,MESH:D020201
DB00396,MESH:D004715
DB00396,MESH:D002375
DB00420,MESH:D006939
DB00420,MESH:D014202
DB00420,MESH:D011605
DB00420,MESH:D004832
DB01069,MESH:D001714
DB01069,MESH:D059226
DB01069,MESH:D020250
DB01069,MESH:D006930
DB01069,MESH:D000690
DB01069,MESH:D006261
DB01069,MESH:D013375
DB01069,MESH:D010612
DB01069,MESH:D006948
DB01069,MESH:D004421
DB01069,MESH:D010033
DB01069,MESH:D009041
DB01069,MESH:D012640
DB01069,MESH:D002375
DB01069,MESH:D004409
DB01069,MESH:D004487
DB01069,MESH:D012559
DB01069,MESH:D006967
DB01182,MESH:D013611
DB01182,MESH:D013617
DB01182,MESH:D001281
DB01182,MESH:D013614
DB01182,MESH:D018879
DB01182,MESH:D001282
DB01182,MESH:D014927
DB01182,MESH:D013610
DB01182,MESH:D011226
DB01182,MESH:D016778
DB01182,MESH:D001145
DB00647,MESH:D055009
DB00647,MESH:D010146
DB00647,MESH:D013375
DB00647,MESH:D012148
DB00647,MESH:D010149
DB00647,MESH:D005879
DB00571,MESH:D007232
DB00571,MESH:D008103
DB00571,MESH:D006471
DB00571,MESH:D001282
DB00571,MESH:D004932
DB00571,MESH:D001919
DB00571,MESH:D007008
DB00571,MESH:D018487
DB00571,MESH:D016171
DB00571,MESH:D013616
DB00571,MESH:D013617
DB00571,MESH:D004409
DB00571,MESH:D001039
DB00571,MESH:D006327
DB00571,MESH:D001008
DB00571,MESH:D054537
DB00571,MESH:D014202
DB00571,MESH:D006980
DB00571,MESH:D006976
DB00571,MESH:D001281
DB00571,MESH:D006332
DB00571,MESH:D001145
DB00571,MESH:D020257
DB00571,MESH:D006973
DB00571,MESH:D006975
DB00571,MESH:D011595
DB00571,MESH:D001201
DB00571,MESH:D001249
DB00571,MESH:D014693
DB00571,MESH:D002524
DB00571,MESH:D009202
DB00571,MESH:D016534
DB00571,MESH:D007022
DB00571,MESH:D001049
DB00571,MESH:D006391
DB00571,MESH:D011164
DB00571,MESH:D006319
DB00571,MESH:D009361
DB00571,MESH:D054972
DB00571,MESH:D023921
DB00571,MESH:D003072
DB00571,MESH:D000849
DB00571,MESH:D003327
DB00571,MESH:D001480
DB00571,MESH:D001342
DB00571,MESH:D019958
DB00571,MESH:D006974
DB00571,MESH:D010300
DB00571,MESH:D006529
DB00571,MESH:D013921
DB00571,MESH:D013575
DB00571,MESH:D017180
DB00571,MESH:D013971
DB00571,MESH:D006111
DB00571,MESH:D064420
DB00571,MESH:D009459
DB00571,MESH:D002375
DB00571,MESH:D011183
DB00571,MESH:D002312
DB00571,MESH:D001321
DB00571,MESH:D000787
DB00571,MESH:D014694
DB00571,MESH:D020329
DB00571,MESH:D013610
DB00571,MESH:D020325
DB00571,MESH:D015427
DB00571,MESH:D003324
DB00571,MESH:D006948
DB00571,MESH:D010146
DB00571,MESH:D017202
DB00571,MESH:D013276
DB00571,MESH:D019970
DB00571,MESH:D008107
DB00571,MESH:D008133
DB00571,MESH:D017109
DB00571,MESH:D010024
DB00571,MESH:D010198
DB00571,MESH:D000783
DB00571,MESH:D006333
DB00571,MESH:D010488
DB00571,MESH:D018879
DB00571,MESH:D009336
DB00571,MESH:D011602
DB00571,MESH:D013614
DB00571,MESH:D012559
DB00571,MESH:D011123
DB00571,MESH:D000430
DB00571,MESH:D014927
DB00571,MESH:D020230
DB00571,MESH:D012021
DB00571,MESH:D012640
DB00571,MESH:D008881
DB00571,MESH:D008113
DB00571,MESH:D013375
DB00571,MESH:D016584
DB00571,MESH:D000077192
DB00571,MESH:D006940
DB00571,MESH:D009069
DB00571,MESH:D012148
DB00571,MESH:D009127
DB00571,MESH:D006470
DB00571,MESH:D009203
DB00571,MESH:D006934
DB00571,MESH:D058186
DB00571,MESH:D006943
DB00571,MESH:D015428
DB00571,MESH:D060050
DB00571,MESH:D009207
DB00550,MESH:D006980
DB00550,MESH:D013971
DB00550,MESH:D008108
DB00550,MESH:D007683
DB00550,MESH:D006111
DB00550,MESH:D005923
DB00550,MESH:D006973
DB00550,MESH:D006044
DB00550,MESH:D056486
DB00550,MESH:D006042
DB00550,MESH:D009395
DB01240,MESH:D013276
DB01240,MESH:D020301
DB01240,MESH:D003328
DB01240,MESH:D006973
DB01240,MESH:D018487
DB01240,MESH:D006344
DB01240,MESH:D013927
DB01240,MESH:D006976
DB01240,MESH:D012772
DB01240,MESH:D006948
DB01240,MESH:D017114
DB01240,MESH:D011928
DB01240,MESH:D000787
DB01240,MESH:D009336
DB01240,MESH:D009369
DB01240,MESH:D019956
DB01240,MESH:D011655
DB00344,MESH:D008288
DB00344,MESH:D002375
DB00344,MESH:D002385
DB00344,MESH:D007024
DB00344,MESH:D003866
DB11156,MESH:D004184
DB00339,MESH:D018088
DB00339,MESH:D014397
DB00339,MESH:D012772
DB00339,MESH:D014388
DB00339,MESH:D014376
DB00339,MESH:D014390
DB00339,MESH:D020306
DB00339,MESH:D014399
DB00545,MESH:D004172
DB00545,MESH:D009886
DB00545,MESH:D010523
DB00545,MESH:D062025
DB00545,MESH:D009468
DB00545,MESH:D009157
DB00545,MESH:D017202
DB00545,MESH:D001768
DB00545,MESH:D011041
DB00545,MESH:D011115
DB00545,MESH:D001763
DB00545,MESH:D064420
DB00545,MESH:D003389
DB00545,MESH:D010243
DB00545,MESH:D000752
DB00114,MESH:D007674
DB00114,MESH:D000756
DB00114,MESH:D015179
DB00165,MESH:D015362
DB00165,MESH:D003128
DB00165,MESH:D002653
DB00165,MESH:D001763
DB00165,MESH:D003680
DB00165,MESH:D003221
DB00165,MESH:D009336
DB00165,MESH:D013226
DB00165,MESH:D004421
DB00165,MESH:D002972
DB00165,MESH:D002971
DB00165,MESH:D010292
DB00165,MESH:D000437
DB00165,MESH:D020437
DB00165,MESH:D006527
DB00165,MESH:D004401
DB00165,MESH:D004890
DB00165,MESH:D010146
DB00165,MESH:D009422
DB00165,MESH:D005155
DB00165,MESH:D005119
DB00165,MESH:D009886
DB00165,MESH:D011251
DB00165,MESH:D011618
DB00165,MESH:D011115
DB00165,MESH:D012559
DB00165,MESH:D006948
DB00165,MESH:D010302
DB00165,MESH:D003389
DB00165,MESH:D010300
DB00165,MESH:D010523
DB00165,MESH:D014397
DB00165,MESH:D014376
DB00165,MESH:D000756
DB00165,MESH:D012640
DB00165,MESH:D005533
DB00165,MESH:D012871
DB00165,MESH:D055985
DB00165,MESH:D006229
DB06691,MESH:D002375
DB06691,MESH:D004487
DB06691,MESH:D014839
DB06691,MESH:D004890
DB06691,MESH:D004802
DB06691,MESH:D010146
DB06691,MESH:D010409
DB06691,MESH:D012640
DB06691,MESH:D006261
DB06691,MESH:D006940
DB00205,MESH:D005393
DB00205,MESH:D056735
DB00205,MESH:D004684
DB00205,MESH:D016770
DB00205,MESH:D014123
DB00205,MESH:D008546
DB00205,MESH:D008288
DB00205,MESH:D016778
DB00205,MESH:D016781
DB00205,MESH:D004660
DB03088,MESH:D000647
DB00908,MESH:D014927
DB00908,MESH:D001281
DB00908,MESH:D001282
DB00908,MESH:D016778
DB00908,MESH:D014693
DB00908,MESH:D001145
DB00908,MESH:D017180
DB00908,MESH:D019954
DB00908,MESH:D023921
DB00908,MESH:D013617
DB00908,MESH:D008288
DB00908,MESH:C566506
DB00908,MESH:D009103
DB00908,MESH:D003324
DB00908,MESH:D006333
DB00908,MESH:D054537
DB00908,MESH:D018879
DB00908,MESH:D013610
DB00908,MESH:D019964
DB00468,MESH:D005334
DB00468,MESH:D016770
DB00468,MESH:D005393
DB00468,MESH:D003128
DB00468,MESH:D016779
DB00468,MESH:D018512
DB00468,MESH:D016778
DB00468,MESH:D006948
DB00468,MESH:D009120
DB00468,MESH:D001943
DB00468,MESH:D008288
DB00468,MESH:D010146
DB00468,MESH:D020922
DB00863,MESH:D009503
DB00863,MESH:D008180
DB00863,MESH:D013921
DB00863,MESH:D013272
DB00863,MESH:D015746
DB00863,MESH:D009336
DB00863,MESH:D057045
DB00863,MESH:D010437
DB00863,MESH:D004381
DB00863,MESH:D015043
DB00863,MESH:D006930
DB00863,MESH:D056486
DB00863,MESH:D015427
DB00863,MESH:D001008
DB00863,MESH:D010243
DB00863,MESH:D011832
DB00863,MESH:D005767
DB00863,MESH:D004941
DB00863,MESH:D013276
DB00863,MESH:D006356
DB00863,MESH:D003866
DB00863,MESH:D001471
DB00863,MESH:D007818
DB00863,MESH:D007970
DB00863,MESH:D008231
DB00863,MESH:D004802
DB00863,MESH:D003221
DB00863,MESH:D016481
DB00863,MESH:D005756
DB00863,MESH:D004415
DB00863,MESH:D001943
DB00863,MESH:D008173
DB00863,MESH:D017114
DB00863,MESH:D001282
DB00863,MESH:D005764
DB00863,MESH:D006471
DB00863,MESH:D004942
DB00863,MESH:D004935
DB00863,MESH:D000748
DB00206,MESH:D009207
DB00206,MESH:D010488
DB00206,MESH:D017495
DB00206,MESH:D006965
DB00206,MESH:D009374
DB00206,MESH:D002375
DB00206,MESH:D010243
DB00206,MESH:D006980
DB00206,MESH:D012559
DB00206,MESH:D064420
DB00206,MESH:D019970
DB00206,MESH:D001145
DB00206,MESH:D006973
DB00206,MESH:D001714
DB00206,MESH:D001161
DB00206,MESH:D006930
DB00206,MESH:D004409
DB00206,MESH:D001523
DB00206,MESH:D020820
DB00206,MESH:D002819
DB00206,MESH:D005923
DB00206,MESH:D005921
DB00206,MESH:D000544
DB00206,MESH:D005334
DB00206,MESH:D006948
DB00811,MESH:D019694
DB00811,MESH:D000086382
DB00811,MESH:D008103
DB00811,MESH:D006478
DB00811,MESH:D006479
DB00811,MESH:D006506
DB00811,MESH:D018184
DB00811,MESH:D007835
DB00811,MESH:D000257
DB00811,MESH:D009157
DB00811,MESH:D018357
DB00811,MESH:D019698
DB00811,MESH:D006480
DB00811,MESH:D014766
DB00811,MESH:D006526
DB00811,MESH:D018177
DB00811,MESH:D006521
DB00811,MESH:D003556
DB00811,MESH:D015658
DB00811,MESH:D010217
DB00811,MESH:D051437
DB00811,MESH:D048550
DB00811,MESH:D045169
DB00811,MESH:D012295
DB00811,MESH:D009976
DB00811,MESH:D001424
DB00811,MESH:D010146
DB00811,MESH:D013344
DB00811,MESH:D004769
DB00811,MESH:D011024
DB00811,MESH:D012088
DB00140,MESH:D009369
DB00140,MESH:D008881
DB00140,MESH:D015228
DB00140,MESH:D006261
DB00140,MESH:D020521
DB00140,MESH:D015179
DB00140,MESH:D007249
DB00140,MESH:D019954
DB00140,MESH:D012871
DB00140,MESH:D015362
DB00140,MESH:D006951
DB00140,MESH:D002386
DB00140,MESH:D001943
DB01045,MESH:D014397
DB01045,MESH:D011552
DB01045,MESH:D020306
DB01045,MESH:D004696
DB01045,MESH:D008589
DB01045,MESH:D009164
DB01045,MESH:D018805
DB01045,MESH:D014396
DB01045,MESH:D056486
DB01045,MESH:D002006
DB01045,MESH:D009135
DB01045,MESH:D020226
DB01045,MESH:D011008
DB01045,MESH:D014388
DB01045,MESH:D008586
DB01045,MESH:D009165
DB01045,MESH:D014839
DB01045,MESH:D011018
DB01045,MESH:D002780
DB01045,MESH:D003354
DB01045,MESH:D014385
DB01045,MESH:D015299
DB01045,MESH:D015441
DB01045,MESH:D014456
DB01045,MESH:D015431
DB01045,MESH:D013203
DB01045,MESH:D012141
DB01045,MESH:D004681
DB01045,MESH:D012772
DB01045,MESH:D003967
DB01045,MESH:D015440
DB01045,MESH:D001922
DB01045,MESH:D016908
DB01045,MESH:D011537
DB01045,MESH:D010019
DB01045,MESH:D014376
DB01045,MESH:D004697
DB01045,MESH:D014398
DB01045,MESH:D014390
DB01045,MESH:D000855
DB01045,MESH:D007249
DB01045,MESH:D056006
DB01045,MESH:D007918
DB01045,MESH:D018088
DB01045,MESH:D015439
DB01045,MESH:D006505
DB01045,MESH:D007565
DB01045,MESH:D016920
DB01045,MESH:D008581
DB01045,MESH:D008585
DB01045,MESH:D014526
DB01045,MESH:D008105
DB01045,MESH:D014399
DB00478,MESH:D007251
DB00867,MESH:D017202
DB00867,MESH:D054537
DB00867,MESH:D011654
DB00867,MESH:D005315
DB00867,MESH:D007752
DB01301,MESH:D003715
DB11182,MESH:D009336
DB11182,MESH:D056486
DB01698,MESH:D010243
DB01698,MESH:D001424
DB01698,MESH:D006529
DB01698,MESH:D033461
DB01698,MESH:D008133
DB01698,MESH:D008545
DB01698,MESH:D004409
DB01698,MESH:D018487
DB01698,MESH:D015430
DB01698,MESH:D003092
DB01698,MESH:D009336
DB01698,MESH:D056486
DB01698,MESH:D007938
DB01698,MESH:D028361
DB01698,MESH:D011654
DB01698,MESH:D005234
DB01698,MESH:D013276
DB01698,MESH:D005199
DB01698,MESH:D006332
DB01698,MESH:D006946
DB01698,MESH:D000380
DB01698,MESH:D055371
DB01698,MESH:D007333
DB01698,MESH:D015212
DB01698,MESH:D007674
DB01698,MESH:D006930
DB01698,MESH:D007249
DB01698,MESH:D006461
DB01698,MESH:D002286
DB01698,MESH:D009101
DB01698,MESH:D050171
DB00118,MESH:D003711
DB00118,MESH:D009336
DB00118,MESH:D008113
DB00118,MESH:D003866
DB00118,MESH:D003704
DB00118,MESH:D002779
DB00118,MESH:D008103
DB00118,MESH:D020335
DB00118,MESH:D008661
DB00118,MESH:D007565
DB00118,MESH:D008114
DB00118,MESH:D006529
DB00118,MESH:D005705
DB00118,MESH:D009078
DB00118,MESH:D056486
DB00118,MESH:D003645
DB00118,MESH:D003072
DB00118,MESH:D012559
DB00118,MESH:D051437
DB00118,MESH:D008106
DB00118,MESH:D008107
DB00118,MESH:D007037
DB00118,MESH:D006948
DB00118,MESH:D013118
DB00795,MESH:D007249
