drugbank,disease_mesh
DB06736,MESH:D014717
DB06736,MESH:D006469
DB06736,MESH:D002779
DB06736,MESH:D008581
DB00441,MESH:D001342
DB00441,MESH:D010523
DB00441,MESH:D002037
DB00441,MESH:D001037
DB00441,MESH:D011697
DB00441,MESH:D051437
DB00441,MESH:D001259
DB00441,MESH:D013927
DB00441,MESH:D005767
DB00441,MESH:D052016
DB00441,MESH:D007511
DB00441,MESH:D000707
DB00441,MESH:D006932
DB00441,MESH:D006261
DB00441,MESH:D006461
DB00441,MESH:D007674
DB00441,MESH:D020345
DB00441,MESH:D020246
DB00441,MESH:D012008
DB00441,MESH:D001855
DB00441,MESH:D019575
DB00441,MESH:D009135
DB00441,MESH:D015746
DB00441,MESH:D058186
DB00441,MESH:D009503
DB00441,MESH:D056784
DB00441,MESH:D001281
DB00441,MESH:D010490
DB00441,MESH:D003967
DB00441,MESH:D000740
DB00441,MESH:D020258
DB00441,MESH:D012206
DB00441,MESH:D011654
DB00441,MESH:D017093
DB00441,MESH:D005076
DB00441,MESH:D065766
DB00441,MESH:D004487
DB00441,MESH:D053609
DB00441,MESH:D014657
DB00441,MESH:D012640
DB00441,MESH:D019559
DB00441,MESH:D014786
DB00441,MESH:D010292
DB00441,MESH:D010146
DB00441,MESH:D009207
DB00441,MESH:D006331
DB00441,MESH:D005221
DB00441,MESH:D004417
DB00441,MESH:D006333
DB00441,MESH:D001247
DB00441,MESH:D007970
DB00441,MESH:D006402
DB00441,MESH:D013280
DB00441,MESH:D007022
DB00441,MESH:D008171
DB00441,MESH:D011014
DB00441,MESH:D002305
DB00441,MESH:D002637
DB00441,MESH:D020275
DB00441,MESH:D001282
DB00441,MESH:D015433
DB00441,MESH:D005334
DB00441,MESH:D000505
DB00441,MESH:D014839
DB00441,MESH:D007010
DB00441,MESH:D012770
DB00441,MESH:D001025
DB00441,MESH:D009422
DB00441,MESH:D054141
DB00441,MESH:D009336
DB00441,MESH:D003681
DB00441,MESH:D001766
DB00441,MESH:D008231
DB00441,MESH:D003221
DB00441,MESH:D009325
DB00441,MESH:D004890
DB00441,MESH:D006463
DB00441,MESH:D064420
DB00441,MESH:D000743
DB00441,MESH:D006973
DB00441,MESH:D012128
DB00441,MESH:D014511
DB00441,MESH:D009203
DB00441,MESH:D006947
DB00441,MESH:D013617
DB00441,MESH:D003680
DB00441,MESH:D000855
DB00441,MESH:D045743
DB00441,MESH:D003072
DB00441,MESH:D013921
DB00990,MESH:D003072
DB00990,MESH:D008569
DB00222,MESH:D002779
DB00222,MESH:D013262
DB00222,MESH:D006505
DB00222,MESH:D012770
DB00222,MESH:D014657
DB00222,MESH:D002780
DB00222,MESH:D056486
DB14176,MESH:D006984
DB14176,MESH:D014591
DB11705,MESH:D003928
DB11705,MESH:D006323
DB11705,MESH:D014839
DB11705,MESH:D013612
DB11705,MESH:D014693
DB11705,MESH:D007674
DB11705,MESH:D001919
DB11705,MESH:D012640
DB11705,MESH:D002037
DB11705,MESH:D009325
DB11705,MESH:D017180
DB11705,MESH:D007511
DB11705,MESH:D000787
DB11705,MESH:D010146
DB11705,MESH:D004417
DB11705,MESH:D058186
DB11742,MESH:D008133
DB11742,MESH:D008064
DB11742,MESH:D016464
DB01105,MESH:D006323
DB01105,MESH:D066126
DB01105,MESH:D013610
DB01105,MESH:D014987
DB01105,MESH:D004244
DB01105,MESH:D006261
DB01105,MESH:D003248
DB01105,MESH:D009203
DB01105,MESH:D006973
DB01105,MESH:D001714
DB01105,MESH:D007319
DB01105,MESH:D006331
DB01105,MESH:D020521
DB01105,MESH:D015431
DB01105,MESH:D001145
DB01105,MESH:D000855
DB01105,MESH:D012735
DB13277,MESH:D056486
DB13277,MESH:D006529
DB13277,MESH:D009336
DB06595,MESH:D034721
DB00419,MESH:D015746
DB00419,MESH:D005414
DB00419,MESH:D007248
DB00419,MESH:D003967
DB00419,MESH:D015431
DB06796,MESH:D009325
DB06796,MESH:D006261
DB09236,MESH:D013610
DB00528,MESH:D004244
DB00528,MESH:D006261
DB00528,MESH:D005483
DB00528,MESH:D004487
DB00757,MESH:D006261
DB00757,MESH:D009203
DB00757,MESH:D003329
DB00757,MESH:D006327
DB00757,MESH:D008133
DB06791,MESH:D005705
DB01208,MESH:D002181
DB01208,MESH:D017484
DB01208,MESH:D003967
DB01208,MESH:D004244
DB01208,MESH:D006261
DB01208,MESH:D016171
DB01208,MESH:D009325
DB01208,MESH:D010787
DB01208,MESH:D014693
DB01208,MESH:D008133
DB01208,MESH:D013262
DB01208,MESH:D012640
DB00549,MESH:D015267
DB00549,MESH:D012852
DB00549,MESH:D007565
DB00549,MESH:D007964
DB00549,MESH:D006261
DB00549,MESH:D009336
DB00549,MESH:D004802
DB00549,MESH:D056486
DB00549,MESH:D014657
DB00549,MESH:D010195
DB00549,MESH:D006501
DB00549,MESH:D006505
DB00549,MESH:D009325
DB00549,MESH:D010612
DB00549,MESH:D047508
DB00869,MESH:D010146
DB00869,MESH:D013262
DB00429,MESH:D014597
DB00429,MESH:D001745
DB00744,MESH:D007249
DB00744,MESH:D056486
DB00744,MESH:D004487
DB00744,MESH:D006529
DB00744,MESH:D009336
DB00204,MESH:D049188
DB00204,MESH:D001145
DB00204,MESH:D008133
DB00204,MESH:D016171
DB00204,MESH:D017180
DB00225,MESH:D000505
DB00225,MESH:D007674
DB00225,MESH:D002526
DB00225,MESH:D009207
DB00225,MESH:D010195
DB00225,MESH:D007319
DB00225,MESH:D058186
DB00225,MESH:D013786
DB00225,MESH:D054989
DB00225,MESH:D010146
DB06196,MESH:D013927
DB06144,MESH:D001480
DB06144,MESH:D008133
DB06144,MESH:D002375
DB00308,MESH:D016171
DB00308,MESH:D058186
DB00308,MESH:D008133
DB00308,MESH:D017180
DB00681,MESH:D009336
DB00681,MESH:D018366
DB00681,MESH:D002637
DB00681,MESH:D007008
DB00681,MESH:D014693
DB00681,MESH:D058186
DB00681,MESH:D006947
DB00681,MESH:D017180
DB00681,MESH:D056486
DB00681,MESH:D006973
DB00681,MESH:D007674
DB00681,MESH:D004417
DB00681,MESH:D023341
DB00681,MESH:D000860
DB00681,MESH:D005334
DB00681,MESH:D064420
DB00681,MESH:D006323
DB00681,MESH:D018500
DB00681,MESH:D004620
DB00293,MESH:D009503
DB00293,MESH:D003967
DB00293,MESH:D000740
DB00293,MESH:D009461
DB00293,MESH:D013921
DB00293,MESH:D000855
DB00293,MESH:D052016
DB00293,MESH:D005221
DB14507,MESH:D005221
DB14507,MESH:D001714
DB14507,MESH:D011141
DB14507,MESH:D014202
DB00494,MESH:D006970
DB00494,MESH:D004421
DB00494,MESH:D004409
DB00494,MESH:D056486
DB00494,MESH:D006212
DB00912,MESH:D041781
DB00912,MESH:D013262
DB01066,MESH:D013262
DB13953,MESH:D052801
DB13953,MESH:D005831
DB13953,MESH:D011297
DB13953,MESH:D006984
DB13953,MESH:D014591
DB13953,MESH:D001943
DB13953,MESH:D019970
DB13953,MESH:D002375
DB13953,MESH:D015175
DB13953,MESH:D006948
DB13953,MESH:D015430
DB13953,MESH:D015431
DB00365,MESH:D008133
DB00365,MESH:D016171
DB06819,MESH:D001284
DB06819,MESH:D013733
DB12523,MESH:D008133
DB12523,MESH:D004487
DB00796,MESH:D013610
DB14643,MESH:D013684
DB14643,MESH:D015431
DB14643,MESH:D012877
DB00685,MESH:D004244
DB00685,MESH:D006505
DB00685,MESH:D056486
DB00685,MESH:D009325
DB00685,MESH:D017114
DB00685,MESH:D018908
DB00685,MESH:D014839
DB00685,MESH:D009336
DB00685,MESH:D006261
DB00685,MESH:D007565
DB00685,MESH:D011115
DB00685,MESH:D008107
DB00685,MESH:D047508
DB00685,MESH:D003711
DB01608,MESH:D016464
DB01608,MESH:D008064
DB08936,MESH:D002972
DB08936,MESH:D009135
DB08936,MESH:D049188
DB08936,MESH:D008064
DB08936,MESH:D008844
DB08936,MESH:D005317
DB01559,MESH:D056486
DB01559,MESH:D015812
DB08976,MESH:D014581
DB08976,MESH:D001744
DB08976,MESH:D000799
DB13256,MESH:D008064
DB13256,MESH:D002389
DB13256,MESH:D053608
DB13256,MESH:D016464
DB13256,MESH:D009459
DB13225,MESH:D010554
DB13225,MESH:D001714
DB13225,MESH:D014839
DB00754,MESH:D013262
DB13167,MESH:D007681
DB13262,MESH:D014202
DB00392,MESH:D004409
DB01180,MESH:D008064
DB01180,MESH:D016464
DB00962,MESH:D020447
DB00962,MESH:D009069
DB00439,MESH:D018908
DB00439,MESH:D064420
DB00439,MESH:D058186
DB00439,MESH:D051437
DB00439,MESH:D006947
DB00439,MESH:C563387
DB00439,MESH:D002779
DB00439,MESH:D009336
DB00439,MESH:D013262
DB00439,MESH:D056486
DB00439,MESH:D012206
DB00439,MESH:D015431
DB00439,MESH:D009135
DB00439,MESH:D008113
DB00439,MESH:D020181
DB00439,MESH:D006331
DB00439,MESH:D001002
DB06176,MESH:D008133
DB00315,MESH:C536421
DB00315,MESH:D003866
DB00315,MESH:D009203
DB00315,MESH:D007022
DB00315,MESH:D054549
DB00315,MESH:D007674
DB00315,MESH:D003329
DB00315,MESH:D009120
DB00315,MESH:D054058
DB00315,MESH:D010146
DB00315,MESH:D007238
DB00969,MESH:D056486
DB00969,MESH:D003248
DB00246,MESH:D017109
DB00246,MESH:D001714
DB00246,MESH:D000799
DB00246,MESH:D000707
DB00246,MESH:D001919
DB00246,MESH:D064420
DB00246,MESH:D001480
DB00246,MESH:D009459
DB00246,MESH:D008133
DB00246,MESH:D014581
DB00246,MESH:D055154
DB00246,MESH:D003680
DB00246,MESH:D005687
DB00246,MESH:D006966
DB00246,MESH:D016171
DB00246,MESH:D009069
DB00246,MESH:D007818
DB00246,MESH:D009771
DB00246,MESH:D004421
DB00246,MESH:D000568
DB00246,MESH:D011595
DB00246,MESH:D013375
DB00246,MESH:D014103
DB00246,MESH:D007022
DB00246,MESH:D009127
DB00246,MESH:D020821
DB00246,MESH:D020018
DB00246,MESH:D002375
DB00246,MESH:D011618
DB00246,MESH:D017180
DB00950,MESH:D015430
DB00950,MESH:D017180
DB00950,MESH:D050197
DB00950,MESH:D013575
DB00950,MESH:D005234
DB00950,MESH:D014693
DB00950,MESH:D016171
DB12407,MESH:D058186
DB12407,MESH:D013923
DB12407,MESH:D007674
DB00953,MESH:D002546
DB00953,MESH:D004244
DB00953,MESH:D001919
DB00953,MESH:D013262
DB00953,MESH:D007674
DB00953,MESH:D007022
DB00953,MESH:D009325
DB00953,MESH:D007238
DB00953,MESH:D010146
DB00471,MESH:D013262
DB00471,MESH:D056486
DB00471,MESH:D015267
DB00471,MESH:D004802
DB00701,MESH:D009203
DB00701,MESH:D007669
DB00701,MESH:D006869
DB00701,MESH:D013262
DB00625,MESH:D011595
DB00625,MESH:D003875
DB00625,MESH:D013313
DB00625,MESH:D004342
DB00625,MESH:D002493
DB00625,MESH:D007319
DB00625,MESH:D010195
DB00625,MESH:D005076
DB00625,MESH:D000140
DB00625,MESH:D013262
DB00625,MESH:D009203
DB00625,MESH:D001523
DB00625,MESH:D000787
DB00625,MESH:D010523
DB00625,MESH:D006505
DB00625,MESH:D000740
DB00625,MESH:D052878
DB00625,MESH:D009325
DB00625,MESH:D016171
DB00625,MESH:D018366
DB00625,MESH:D008569
DB00625,MESH:D004890
DB00625,MESH:D003924
DB00625,MESH:D003327
DB00625,MESH:D024821
DB00625,MESH:D005767
DB00625,MESH:D056486
DB00625,MESH:D004802
DB00625,MESH:D004244
DB00645,MESH:D064420
DB00662,MESH:D011297
DB00662,MESH:D006330
DB00662,MESH:D011535
DB00383,MESH:D016464
DB00383,MESH:D008064
DB00913,MESH:D003877
DB00913,MESH:D003693
DB11181,MESH:D003693
DB11181,MESH:D015878
DB05246,MESH:D003128
DB05246,MESH:D013262
DB05246,MESH:D062787
DB05246,MESH:D004409
DB01579,MESH:D011605
DB01579,MESH:D009395
DB01579,MESH:D019966
DB01579,MESH:D014555
DB01579,MESH:D006212
DB01579,MESH:D005076
DB01579,MESH:D010259
DB00496,MESH:D008064
DB00496,MESH:D003248
DB00496,MESH:D014987
DB00496,MESH:D016464
DB01263,MESH:D007008
DB01263,MESH:D003711
DB01263,MESH:D015746
DB01263,MESH:D010523
DB01263,MESH:D003248
DB01263,MESH:D006973
DB00565,MESH:D011115
DB00565,MESH:D003329
DB00565,MESH:D000707
DB00565,MESH:D010243
DB00565,MESH:D054058
DB00565,MESH:D011782
DB00565,MESH:D006323
DB04953,MESH:D012164
DB04953,MESH:D008133
DB11614,MESH:D016171
DB09257,MESH:D005767
DB01280,MESH:D010523
DB01280,MESH:D010264
DB01280,MESH:D009422
DB01280,MESH:D010146
DB01280,MESH:D006402
DB01079,MESH:D003967
DB06268,MESH:D056486
DB01048,MESH:D009461
DB01048,MESH:D009203
DB01048,MESH:D002318
DB01048,MESH:D004342
DB01048,MESH:D009293
DB01048,MESH:D013226
DB01048,MESH:D056486
DB01048,MESH:D013262
DB01048,MESH:D013375
DB01048,MESH:D009422
DB01048,MESH:D018500
DB01048,MESH:D006967
DB01048,MESH:D006331
DB01048,MESH:D005198
DB00952,MESH:D009325
DB00952,MESH:D003329
DB00952,MESH:D017091
DB00952,MESH:D003866
DB00952,MESH:D004244
DB00952,MESH:D005221
DB00952,MESH:D014839
DB00952,MESH:D054058
DB00976,MESH:D007022
DB00976,MESH:D001919
DB00976,MESH:D056486
DB00976,MESH:D058186
DB00976,MESH:D006505
DB00976,MESH:D009395
DB00976,MESH:D004941
DB00718,MESH:D058186
DB00718,MESH:D006471
DB00718,MESH:D001049
DB00718,MESH:D010024
DB00718,MESH:D010146
DB00718,MESH:D017093
DB00718,MESH:D009336
DB00718,MESH:D018805
DB00718,MESH:D006530
DB00718,MESH:D051437
DB00718,MESH:D010018
DB00718,MESH:D010996
DB00718,MESH:D001927
DB00718,MESH:D003967
DB00718,MESH:D017674
DB09335,MESH:D056486
DB00932,MESH:D017093
DB00932,MESH:D008107
DB00932,MESH:D020300
DB00932,MESH:D056486
DB04160,MESH:D019457
DB00998,MESH:D054058
DB08860,MESH:D056486
DB01440,MESH:D006973
DB01440,MESH:D013610
DB01440,MESH:C535803
DB01440,MESH:D012131
DB01440,MESH:D003244
DB01194,MESH:D013262
DB00538,MESH:D054989
DB00992,MESH:D004890
DB00992,MESH:D010146
DB06448,MESH:D006932
DB06448,MESH:D009503
DB06448,MESH:D003967
DB00216,MESH:D008064
DB00216,MESH:D010146
DB00216,MESH:D016464
DB00216,MESH:D051474
DB00533,MESH:D051437
DB00533,MESH:D006333
DB00533,MESH:D011537
DB00533,MESH:D002545
DB00533,MESH:D013262
DB00533,MESH:D050197
DB00533,MESH:D006973
DB00533,MESH:D015428
DB00533,MESH:D002637
DB00533,MESH:D012130
DB00533,MESH:D009203
DB00533,MESH:D002318
DB00533,MESH:D003327
DB00533,MESH:D001919
DB00533,MESH:D013276
DB00533,MESH:D004802
DB00533,MESH:D014555
DB00533,MESH:D003231
DB00533,MESH:D007410
DB00533,MESH:D058186
DB00533,MESH:D004342
DB00533,MESH:D064420
DB00533,MESH:D008107
DB00533,MESH:D000799
DB00533,MESH:D014786
DB00533,MESH:D011693
DB00533,MESH:D056486
DB00533,MESH:D002779
DB00533,MESH:D020521
DB00533,MESH:D007964
DB00533,MESH:D006471
DB00533,MESH:D003875
DB00533,MESH:D005767
DB00533,MESH:D019586
DB00533,MESH:D009395
DB00533,MESH:D007565
DB00533,MESH:D004487
DB00533,MESH:D007674
DB00533,MESH:D015430
DB00533,MESH:D015427
DB00533,MESH:D014657
DB00533,MESH:D013272
DB00533,MESH:D013927
DB00337,MESH:D003872
DB00337,MESH:D008924
DB00337,MESH:D012393
DB00337,MESH:D013684
DB00337,MESH:D003875
DB09214,MESH:D006970
DB09496,MESH:D011297
DB09496,MESH:D009845
DB09496,MESH:D011041
DB06792,MESH:D015746
DB06792,MESH:D003221
DB00967,MESH:D008064
DB00967,MESH:D014839
DB00967,MESH:D016464
DB00967,MESH:D009325
DB00967,MESH:D014987
DB00967,MESH:D002779
DB00967,MESH:D001259
DB00967,MESH:D006261
DB00967,MESH:D005221
DB06287,MESH:D052016
DB06287,MESH:D005923
DB06287,MESH:D006943
DB06287,MESH:D004890
DB06287,MESH:D003967
DB06287,MESH:D005076
DB06287,MESH:D015228
DB06287,MESH:D017674
DB06287,MESH:D013280
DB06287,MESH:D013262
DB06287,MESH:D011507
DB06287,MESH:D005334
DB06287,MESH:D000855
DB06287,MESH:D008231
DB06287,MESH:D009336
DB06287,MESH:D009503
DB00580,MESH:D014786
DB00580,MESH:D014581
DB00580,MESH:D009203
DB00580,MESH:D013262
DB00580,MESH:D003231
DB00918,MESH:D001247
DB00918,MESH:D004244
DB00918,MESH:D012640
DB00918,MESH:D013575
DB00918,MESH:D002637
DB00918,MESH:D010292
DB00918,MESH:D014839
DB00918,MESH:D005221
DB00918,MESH:D009325
DB00918,MESH:D006970
DB00918,MESH:D010146
DB00918,MESH:D006261
DB08439,MESH:D007249
DB00442,MESH:D019694
DB00442,MESH:D005221
DB00442,MESH:D056486
DB00442,MESH:D006261
DB12938,MESH:D008113
DB06813,MESH:D013262
DB06274,MESH:D003967
DB06274,MESH:D009325
DB06274,MESH:D015746
DB06261,MESH:D009336
DB01656,MESH:D006261
DB01656,MESH:D009325
DB01656,MESH:D015746
DB01656,MESH:D003967
DB04898,MESH:D056486
DB01319,MESH:D013262
DB01319,MESH:D009203
DB00374,MESH:D006261
DB00374,MESH:D019584
DB00374,MESH:D005483
DB04845,MESH:D010523
DB09026,MESH:D016171
DB09026,MESH:D013262
DB09026,MESH:D011041
DB09026,MESH:D003967
DB06414,MESH:D013262
DB05294,MESH:D013262
DB05294,MESH:D066126
DB12466,MESH:D064420
DB08910,MESH:D064793
DB08910,MESH:D000015
DB01283,MESH:D015746
DB01283,MESH:D009203
DB01283,MESH:D054549
DB01283,MESH:D009325
DB01283,MESH:D006261
DB01283,MESH:D056486
DB00776,MESH:D018248
DB08895,MESH:D006965
DB08895,MESH:D000236
DB08895,MESH:D008067
DB08895,MESH:D007984
DB09265,MESH:D006965
DB09265,MESH:D013964
DB05521,MESH:D013262
DB05521,MESH:D012206
DB05015,MESH:D048629
DB05015,MESH:D008133
DB05015,MESH:D019457
DB06402,MESH:D013651
DB06402,MESH:D012772
DB06402,MESH:D007008
DB06402,MESH:D014839
DB06402,MESH:D009325
DB06402,MESH:D012131
DB06402,MESH:D058186
DB06402,MESH:D000740
DB06402,MESH:D003967
DB06402,MESH:D003248
DB06402,MESH:D013203
DB06402,MESH:D009102
DB08903,MESH:D008133
DB04868,MESH:D001145
DB04868,MESH:D006331
DB04868,MESH:D006937
DB09073,MESH:D007010
DB09073,MESH:D006943
DB09073,MESH:D003248
DB09073,MESH:D000740
DB09073,MESH:D003967
DB09073,MESH:D008231
DB09073,MESH:D004844
DB09073,MESH:D014839
DB09073,MESH:D007970
DB09073,MESH:D011655
DB09073,MESH:D006261
DB09073,MESH:D009325
DB09073,MESH:D001416
DB09073,MESH:D009503
DB09073,MESH:D005221
DB09073,MESH:D009361
DB09073,MESH:D005076
DB09073,MESH:D013921
DB05316,MESH:D004409
DB09154,MESH:D006934
DB09154,MESH:D000471
DB01198,MESH:D015746
DB01198,MESH:D006261
DB01198,MESH:D000855
DB01198,MESH:D011596
DB01198,MESH:D058186
DB01198,MESH:D015431
DB01198,MESH:D019966
DB01198,MESH:D014786
DB01198,MESH:D056486
DB01198,MESH:D019964
DB01198,MESH:D006327
DB01198,MESH:D008569
DB01198,MESH:D001247
DB01198,MESH:D013651
DB01198,MESH:D009395
DB06589,MESH:D008133
DB06589,MESH:D064420
DB06589,MESH:D056486
DB06589,MESH:D016171
DB08893,MESH:D013262
DB06203,MESH:D013262
DB06216,MESH:D001480
DB08880,MESH:D056486
DB08880,MESH:D064420
DB08880,MESH:D013262
DB08880,MESH:D009103
DB08828,MESH:D019465
DB08828,MESH:C565579
DB08828,MESH:D049188
DB08828,MESH:D016142
DB08899,MESH:D002471
DB08901,MESH:D006333
DB08901,MESH:D001145
DB08901,MESH:D009203
DB12792,MESH:D020964
DB12792,MESH:D019465
DB12792,MESH:D005234
DB12792,MESH:D009069
DB12792,MESH:D000015
DB12792,MESH:D005124
DB12792,MESH:D009421
DB12792,MESH:D006943
DB12792,MESH:D015430
DB12792,MESH:D017496
DB12792,MESH:D007333
DB12792,MESH:D018149
DB09075,MESH:D000740
DB09075,MESH:D006470
DB09075,MESH:D064420
DB09075,MESH:D006471
DB08896,MESH:D017202
DB08896,MESH:D006973
DB08896,MESH:D013262
DB08896,MESH:D064420
DB08896,MESH:D012008
DB08896,MESH:D009336
DB08896,MESH:D004342
DB08911,MESH:D009325
DB08911,MESH:D005076
DB08911,MESH:D004417
DB08911,MESH:D015431
DB08911,MESH:D003967
DB08911,MESH:D005221
DB08911,MESH:D014839
DB08911,MESH:D017486
DB08912,MESH:D012871
DB11901,MESH:D006967
DB12371,MESH:D006394
DB12371,MESH:D056486
DB09272,MESH:D010195
DB09272,MESH:D009325
DB09272,MESH:D015746
DB09272,MESH:D003248
DB14881,MESH:D011681
DB14881,MESH:D009325
DB01238,MESH:D007319
DB01238,MESH:D019966
DB01238,MESH:D014060
DB01238,MESH:D014786
DB01238,MESH:D020734
DB01238,MESH:D012640
DB01238,MESH:D004421
DB01238,MESH:D006970
DB01238,MESH:D001145
DB01238,MESH:D011595
DB01238,MESH:D011618
DB01238,MESH:D006966
DB01238,MESH:D017109
DB01238,MESH:D007177
DB01238,MESH:D009325
DB01238,MESH:D015430
DB01238,MESH:D009069
DB01238,MESH:D005221
DB01238,MESH:D013375
DB01238,MESH:D006261
DB01238,MESH:D007024
DB01238,MESH:D019969
DB01238,MESH:D001763
DB01238,MESH:D001919
DB01238,MESH:D009230
DB01238,MESH:D003248
DB01238,MESH:D016584
DB01238,MESH:D002375
DB01238,MESH:D009459
DB01238,MESH:D006606
DB01238,MESH:D004244
DB01238,MESH:D008133
DB01238,MESH:D001008
DB01238,MESH:D009771
DB01238,MESH:D005715
DB01238,MESH:D019970
DB00884,MESH:D056486
DB00884,MESH:D006505
DB13867,MESH:D000740
DB13867,MESH:D006029
DB00588,MESH:D000740
DB00588,MESH:D006029
DB00938,MESH:D013610
DB00938,MESH:D014202
DB00938,MESH:D006984
DB00938,MESH:D018235
DB00938,MESH:D008064
DB00938,MESH:D016464
DB00938,MESH:D014717
DB00938,MESH:D006261
DB00938,MESH:D004775
DB00938,MESH:D000740
DB00938,MESH:D014594
DB01590,MESH:D013280
DB01590,MESH:D000855
DB01590,MESH:D058186
DB01590,MESH:D000686
DB01590,MESH:D014652
DB01590,MESH:D018366
DB01590,MESH:D017563
DB01590,MESH:D007239
DB01590,MESH:D000783
DB01590,MESH:D000799
DB01590,MESH:D011507
DB01590,MESH:D002779
DB01590,MESH:D006504
DB01590,MESH:D013921
DB01590,MESH:D017674
DB01590,MESH:D005221
DB01590,MESH:D050171
DB01590,MESH:D000740
DB01590,MESH:D004417
DB01590,MESH:D052016
DB01590,MESH:D006943
DB01590,MESH:D019694
DB01590,MESH:D012871
DB01590,MESH:D015228
DB01590,MESH:D004890
DB01590,MESH:D012008
DB01590,MESH:D006937
DB01590,MESH:D005921
DB01590,MESH:D011014
DB01590,MESH:D003967
DB01590,MESH:D005335
DB01590,MESH:D005076
DB01590,MESH:D006463
DB00642,MESH:D005076
DB00642,MESH:D011014
DB00642,MESH:D004941
DB00642,MESH:D020246
DB00642,MESH:D001855
DB00642,MESH:D000740
DB00642,MESH:D058186
DB00642,MESH:D014581
DB00642,MESH:D009503
DB00642,MESH:D064420
DB00642,MESH:D007970
DB00642,MESH:D052016
DB00642,MESH:D004238
DB00642,MESH:D013921
DB00642,MESH:D005221
DB00642,MESH:D007239
DB00642,MESH:D014657
DB00642,MESH:D013262
DB00642,MESH:D011507
DB00642,MESH:D001157
DB00642,MESH:D007674
DB00484,MESH:D003231
DB00484,MESH:D006973
DB00484,MESH:D002493
DB00484,MESH:D017449
DB00484,MESH:D004342
DB00484,MESH:D006940
DB00484,MESH:D005221
DB00484,MESH:D006943
DB01126,MESH:D008064
DB01126,MESH:D016464
DB04861,MESH:D001919
DB00482,MESH:D009759
DB00482,MESH:D000707
DB00482,MESH:D000799
DB00482,MESH:D010437
DB00482,MESH:D009203
DB00482,MESH:D002779
DB00482,MESH:D003231
DB00482,MESH:D014786
DB00482,MESH:D058186
DB00482,MESH:D009336
DB00482,MESH:D017285
DB00482,MESH:D013927
DB00482,MESH:D011537
DB00482,MESH:D012120
DB00482,MESH:D002780
DB00482,MESH:D020246
DB00482,MESH:D007565
DB00482,MESH:D052016
DB00482,MESH:D018366
DB00482,MESH:D003221
DB00482,MESH:D014581
DB00482,MESH:D012130
DB00482,MESH:D003072
DB00482,MESH:D014202
DB00482,MESH:D000544
DB00482,MESH:D000787
DB00482,MESH:D051437
DB00482,MESH:D009395
DB00482,MESH:D002769
DB00482,MESH:D002318
DB00482,MESH:D015430
DB00482,MESH:D003967
DB00482,MESH:D006470
DB00482,MESH:D017114
DB00482,MESH:D013262
DB00482,MESH:D012640
DB00482,MESH:D002543
DB00482,MESH:D006261
