uniprot,pathway_id,database
Q08493,WP1978,wikipathways
Q08499,WP1978,wikipathways
Q08828,WP1978,wikipathways
Q13554,WP1978,wikipathways
Q13555,WP1978,wikipathways
Q13557,WP1978,wikipathways
Q14123,WP1978,wikipathways
Q14571,WP1978,wikipathways
Q14573,WP1978,wikipathways
Q14643,WP1978,wikipathways
Q8N5S9,WP1978,wikipathways
Q96RR4,WP1978,wikipathways
Q9UQM7,WP1978,wikipathways
O00204,WP4545,wikipathways
O75469,WP4545,wikipathways
P03372,WP4545,wikipathways
P08684,WP4545,wikipathways
P28845,WP4545,wikipathways
P55055,WP4545,wikipathways
P80365,WP4545,wikipathways
Q15125,WP4545,wikipathways
Q92731,WP4545,wikipathways
Q9UBM7,WP4545,wikipathways
O14920,WP4443,wikipathways
O15379,WP4443,wikipathways
O43353,WP4443,wikipathways
P01138,WP4443,wikipathways
P19838,WP4443,wikipathways
P25963,WP4443,wikipathways
P41743,WP4443,wikipathways
P42574,WP4443,wikipathways
P45983,WP4443,wikipathways
P51617,WP4443,wikipathways
P63000,WP4443,wikipathways
Q04206,WP4443,wikipathways
Q13547,WP4443,wikipathways
Q92769,WP4443,wikipathways
O15111,WP2526,wikipathways
P00403,WP2526,wikipathways
P01100,WP2526,wikipathways
P04049,WP2526,wikipathways
P05412,WP2526,wikipathways
P12931,WP2526,wikipathways
P23458,WP2526,wikipathways
P25963,WP2526,wikipathways
P27986,WP2526,wikipathways
P45983,WP2526,wikipathways
P63000,WP2526,wikipathways
Q02750,WP2526,wikipathways
Q13153,WP2526,wikipathways
Q13233,WP2526,wikipathways
P32119,WP4873,wikipathways
P53779,WP4873,wikipathways
P09110,WP1941,wikipathways
P51659,WP1941,wikipathways
Q15067,WP1941,wikipathways
O14832,WP1878,wikipathways
P09110,WP1878,wikipathways
P43155,WP1878,wikipathways
P51659,WP1878,wikipathways
Q08426,WP1878,wikipathways
Q9BY49,WP1878,wikipathways
Q9UKG9,WP1878,wikipathways
P31749,WP4936,wikipathways
O15528,WP4085,wikipathways
O43174,WP4085,wikipathways
P00325,WP4085,wikipathways
P00326,WP4085,wikipathways
P00352,WP4085,wikipathways
P01189,WP4085,wikipathways
P05091,WP4085,wikipathways
P05108,WP4085,wikipathways
P05177,WP4085,wikipathways
P05181,WP4085,wikipathways
P07327,WP4085,wikipathways
P08319,WP4085,wikipathways
P08686,WP4085,wikipathways
P10109,WP4085,wikipathways
P10632,WP4085,wikipathways
P10635,WP4085,wikipathways
P11511,WP4085,wikipathways
P11712,WP4085,wikipathways
P11766,WP4085,wikipathways
P15538,WP4085,wikipathways
P16435,WP4085,wikipathways
P19099,WP4085,wikipathways
P19793,WP4085,wikipathways
P20815,WP4085,wikipathways
P21397,WP4085,wikipathways
P22570,WP4085,wikipathways
P23219,WP4085,wikipathways
P24462,WP4085,wikipathways
P24557,WP4085,wikipathways
P27338,WP4085,wikipathways
P30837,WP4085,wikipathways
P33261,WP4085,wikipathways
P40394,WP4085,wikipathways
Q02928,WP4085,wikipathways
Q15596,WP4085,wikipathways
Q16647,WP4085,wikipathways
Q16678,WP4085,wikipathways
Q16850,WP4085,wikipathways
Q6V0L0,WP4085,wikipathways
Q96RI1,WP4085,wikipathways
Q9HB55,WP4085,wikipathways
Q9NR63,WP4085,wikipathways
O14841,WP4111,wikipathways
O14880,WP4111,wikipathways
O15217,WP4111,wikipathways
O43252,WP4111,wikipathways
O43708,WP4111,wikipathways
O60656,WP4111,wikipathways
O60701,WP4111,wikipathways
O60760,WP4111,wikipathways
P05177,WP4111,wikipathways
P08263,WP4111,wikipathways
P09210,WP4111,wikipathways
P09211,WP4111,wikipathways
P09488,WP4111,wikipathways
P0CG29,WP4111,wikipathways
P0CG30,WP4111,wikipathways
P10620,WP4111,wikipathways
P10768,WP4111,wikipathways
P14550,WP4111,wikipathways
P19440,WP4111,wikipathways
P21266,WP4111,wikipathways
P21964,WP4111,wikipathways
P22309,WP4111,wikipathways
P23526,WP4111,wikipathways
P28161,WP4111,wikipathways
P30711,WP4111,wikipathways
P31153,WP4111,wikipathways
P40261,WP4111,wikipathways
P46439,WP4111,wikipathways
P48506,WP4111,wikipathways
P48507,WP4111,wikipathways
P48637,WP4111,wikipathways
P49888,WP4111,wikipathways
P51580,WP4111,wikipathways
P78417,WP4111,wikipathways
Q00266,WP4111,wikipathways
Q03013,WP4111,wikipathways
Q16772,WP4111,wikipathways
Q7RTV2,WP4111,wikipathways
Q99707,WP4111,wikipathways
Q99735,WP4111,wikipathways
Q9H4Y5,WP4111,wikipathways
Q9HBK9,WP4111,wikipathways
Q9UBK8,WP4111,wikipathways
Q9Y2Q3,WP4111,wikipathways
O43708,WP4981,wikipathways
P00439,WP4981,wikipathways
P09417,WP4981,wikipathways
P17735,WP4981,wikipathways
P32754,WP4981,wikipathways
Q16773,WP4981,wikipathways
Q96RQ9,WP4981,wikipathways
O00329,WP4971,wikipathways
O00750,WP4971,wikipathways
O75747,WP4971,wikipathways
P42336,WP4971,wikipathways
P42338,WP4971,wikipathways
P48736,WP4971,wikipathways
P78356,WP4971,wikipathways
Q8TBX8,WP4971,wikipathways
P08559,WP3614,wikipathways
P42261,WP3680,wikipathways
P01375,WP5260,wikipathways
P19838,WP5260,wikipathways
Q9BYF1,WP5260,wikipathways
Q9Y5S8,WP5260,wikipathways
O00329,WP2747,wikipathways
O00459,WP2747,wikipathways
O00750,WP2747,wikipathways
O75747,WP2747,wikipathways
P27986,WP2747,wikipathways
P42336,WP2747,wikipathways
P42338,WP2747,wikipathways
P48736,WP2747,wikipathways
P51813,WP2747,wikipathways
P78356,WP2747,wikipathways
P84077,WP2747,wikipathways
Q8TBX8,WP2747,wikipathways
Q92569,WP2747,wikipathways
Q9HB21,WP2747,wikipathways
Q9UBF8,WP2747,wikipathways
O15530,WP4448,wikipathways
Q13370,WP4448,wikipathways
O15111,WP2653,wikipathways
P01308,WP2653,wikipathways
P06213,WP2653,wikipathways
P16220,WP2653,wikipathways
P27361,WP2653,wikipathways
P28482,WP2653,wikipathways
P38936,WP2653,wikipathways
P49840,WP2653,wikipathways
P49841,WP2653,wikipathways
P55211,WP2653,wikipathways
P62714,WP2653,wikipathways
P67775,WP2653,wikipathways
P78356,WP2653,wikipathways
Q00987,WP2653,wikipathways
Q8TBX8,WP2653,wikipathways
O60494,WP4129,wikipathways
O95477,WP4129,wikipathways
P01023,WP4129,wikipathways
P02647,WP4129,wikipathways
P02649,WP4129,wikipathways
P02652,WP4129,wikipathways
P02655,WP4129,wikipathways
P02656,WP4129,wikipathways
P02768,WP4129,wikipathways
P04114,WP4129,wikipathways
P06727,WP4129,wikipathways
P06858,WP4129,wikipathways
P07237,WP4129,wikipathways
P08519,WP4129,wikipathways
P17612,WP4129,wikipathways
P22694,WP4129,wikipathways
P35610,WP4129,wikipathways
P55055,WP4129,wikipathways
P55157,WP4129,wikipathways
Q0VD83,WP4129,wikipathways
Q13133,WP4129,wikipathways
Q9BXJ7,WP4129,wikipathways
O00206,WP4462,wikipathways
O60603,WP4462,wikipathways
P06241,WP1883,wikipathways
P07359,WP1883,wikipathways
P07948,WP1883,wikipathways
P14770,WP1883,wikipathways
P08913,WP1884,wikipathways
P18089,WP1884,wikipathways
P18825,WP1884,wikipathways
O14983,WP1885,wikipathways
P04114,WP1885,wikipathways
P09769,WP1885,wikipathways
P0DP23,WP1885,wikipathways
P16615,WP1885,wikipathways
P20020,WP1885,wikipathways
P23634,WP1885,wikipathways
P29350,WP1885,wikipathways
P29474,WP1885,wikipathways
P29475,WP1885,wikipathways
P30626,WP1885,wikipathways
P32418,WP1885,wikipathways
P35228,WP1885,wikipathways
P43119,WP1885,wikipathways
P47712,WP1885,wikipathways
P59768,WP1885,wikipathways
P62714,WP1885,wikipathways
P67775,WP1885,wikipathways
Q01814,WP1885,wikipathways
Q12791,WP1885,wikipathways
Q13237,WP1885,wikipathways
Q14571,WP1885,wikipathways
Q14573,WP1885,wikipathways
Q14643,WP1885,wikipathways
Q16539,WP1885,wikipathways
Q16558,WP1885,wikipathways
Q16720,WP1885,wikipathways
Q86W47,WP1885,wikipathways
Q9NPA1,WP1885,wikipathways
O00180,WP2669,wikipathways
O14649,WP2669,wikipathways
O15554,WP2669,wikipathways
O60706,WP2669,wikipathways
O75899,WP2669,wikipathways
O95069,WP2669,wikipathways
P48048,WP2669,wikipathways
P48050,WP2669,wikipathways
P48051,WP2669,wikipathways
P48544,WP2669,wikipathways
P48549,WP2669,wikipathways
P59768,WP2669,wikipathways
P63252,WP2669,wikipathways
P78508,WP2669,wikipathways
Q09428,WP2669,wikipathways
Q12791,WP2669,wikipathways
Q13303,WP2669,wikipathways
Q14500,WP2669,wikipathways
Q14654,WP2669,wikipathways
Q14722,WP2669,wikipathways
Q15842,WP2669,wikipathways
Q16558,WP2669,wikipathways
Q86W47,WP2669,wikipathways
Q92806,WP2669,wikipathways
Q92952,WP2669,wikipathways
Q99712,WP2669,wikipathways
Q9H2S1,WP2669,wikipathways
Q9H3M0,WP2669,wikipathways
Q9NPA1,WP2669,wikipathways
Q9NPC2,WP2669,wikipathways
Q9UBS5,WP2669,wikipathways
Q9UGI6,WP2669,wikipathways
Q9UL51,WP2669,wikipathways
Q9UNX9,WP2669,wikipathways
Q9Y257,WP2669,wikipathways
P01189,WP3998,wikipathways
P01308,WP3998,wikipathways
P04637,WP3998,wikipathways
P11802,WP3998,wikipathways
P14679,WP3998,wikipathways
P23560,WP3998,wikipathways
P24385,WP3998,wikipathways
P28472,WP3998,wikipathways
P31644,WP3998,wikipathways
Q00534,WP3998,wikipathways
Q00987,WP3998,wikipathways
O14983,WP2786,wikipathways
P04637,WP2786,wikipathways
P05412,WP2786,wikipathways
P16615,WP2786,wikipathways
P24385,WP2786,wikipathways
P41743,WP2786,wikipathways
P62807,WP2786,wikipathways
P01375,WP5182,wikipathways
P42574,WP5182,wikipathways
P55211,WP5182,wikipathways
P62714,WP5182,wikipathways
P99999,WP5182,wikipathways
Q13546,WP5182,wikipathways
P11142,WP1889,wikipathways
P62312,WP1889,wikipathways
Q15428,WP1889,wikipathways
P04181,WP5026,wikipathways
P30038,WP5026,wikipathways
P32322,WP5026,wikipathways
P47712,WP5122,wikipathways
P47712,WP5321,wikipathways
Q9Y271,WP5122,wikipathways
Q9Y271,WP5321,wikipathways
P43116,WP5088,wikipathways
P15121,WP98,wikipathways
O14556,WP1892,wikipathways
O15379,WP1892,wikipathways
P04637,WP1892,wikipathways
P19784,WP1892,wikipathways
P59768,WP1892,wikipathways
P68366,WP1892,wikipathways
P68371,WP1892,wikipathways
P68400,WP1892,wikipathways
Q13509,WP1892,wikipathways
Q71U36,WP1892,wikipathways
Q9H4B7,WP1892,wikipathways
P04637,WP4047,wikipathways
P05412,WP4047,wikipathways
P15336,WP4047,wikipathways
P19784,WP4047,wikipathways
P20618,WP4047,wikipathways
P27361,WP4047,wikipathways
P28062,WP4047,wikipathways
P28065,WP4047,wikipathways
P28074,WP4047,wikipathways
P28482,WP4047,wikipathways
P29590,WP4047,wikipathways
P31749,WP4047,wikipathways
P37231,WP4047,wikipathways
P40306,WP4047,wikipathways
P42345,WP4047,wikipathways
P42685,WP4047,wikipathways
P49721,WP4047,wikipathways
P68400,WP4047,wikipathways
Q06323,WP4047,wikipathways
Q13547,WP4047,wikipathways
Q15910,WP4047,wikipathways
Q92769,WP4047,wikipathways
O15067,WP4224,wikipathways
P00491,WP4224,wikipathways
P00492,WP4224,wikipathways
P00813,WP4224,wikipathways
P07741,WP4224,wikipathways
P20839,WP4224,wikipathways
P22102,WP4224,wikipathways
P31153,WP4224,wikipathways
P31939,WP4224,wikipathways
P41594,WP4224,wikipathways
P47989,WP4224,wikipathways
P51580,WP4224,wikipathways
Q06203,WP4224,wikipathways
Q06278,WP4224,wikipathways
Q7LG56,WP4224,wikipathways
Q96EN8,WP4224,wikipathways
Q9BY32,WP4224,wikipathways
O00142,WP4225,wikipathways
P04818,WP4225,wikipathways
P19971,WP4225,wikipathways
P23921,WP4225,wikipathways
P31327,WP4225,wikipathways
P31350,WP4225,wikipathways
P80404,WP4225,wikipathways
Q02127,WP4225,wikipathways
Q02252,WP4225,wikipathways
Q12882,WP4225,wikipathways
Q7LG56,WP4225,wikipathways
Q9BYV1,WP4225,wikipathways
Q9UI32,WP4225,wikipathways
O60674,WP3332,wikipathways
P05231,WP3332,wikipathways
P06493,WP3332,wikipathways
P23458,WP3332,wikipathways
P29597,WP3332,wikipathways
P36507,WP3332,wikipathways
Q02750,WP3332,wikipathways
P02671,WP2735,wikipathways
P02675,WP2735,wikipathways
P02679,WP2735,wikipathways
P02751,WP2735,wikipathways
P04049,WP2735,wikipathways
P05106,WP2735,wikipathways
P08514,WP2735,wikipathways
P12931,WP2735,wikipathways
P15056,WP2735,wikipathways
P20618,WP2735,wikipathways
P27448,WP2735,wikipathways
P28062,WP2735,wikipathways
P28065,WP2735,wikipathways
P28074,WP2735,wikipathways
P30086,WP2735,wikipathways
P31946,WP2735,wikipathways
P36507,WP2735,wikipathways
P40306,WP2735,wikipathways
P41240,WP2735,wikipathways
P49721,WP2735,wikipathways
P53778,WP2735,wikipathways
P62714,WP2735,wikipathways
P67775,WP2735,wikipathways
Q02750,WP2735,wikipathways
Q06323,WP2735,wikipathways
Q16584,WP2735,wikipathways
P04049,WP1895,wikipathways
P31946,WP1895,wikipathways
P06241,WP4083,wikipathways
P36897,WP4838,wikipathways
P42574,WP4838,wikipathways
Q15493,WP4838,wikipathways
P20618,WP1896,wikipathways
P28062,WP1896,wikipathways
P28065,WP1896,wikipathways
P28074,WP1896,wikipathways
P40306,WP1896,wikipathways
P49721,WP1896,wikipathways
Q06323,WP1896,wikipathways
Q13177,WP1896,wikipathways
Q07820,WP3872,wikipathways
P01308,WP3513,wikipathways
P10997,WP3513,wikipathways
P11168,WP3513,wikipathways
P31749,WP3513,wikipathways
Q14541,WP3513,wikipathways
O14791,WP2799,wikipathways
P00450,WP2799,wikipathways
P00734,WP2799,wikipathways
P00747,WP2799,wikipathways
P01008,WP2799,wikipathways
P01009,WP2799,wikipathways
P01024,WP2799,wikipathways
P01042,WP2799,wikipathways
P02647,WP2799,wikipathways
P02649,WP2799,wikipathways
P02652,WP2799,wikipathways
P02671,WP2799,wikipathways
P02679,WP2799,wikipathways
P02751,WP2799,wikipathways
P02765,WP2799,wikipathways
P02768,WP2799,wikipathways
P02787,WP2799,wikipathways
P04070,WP2799,wikipathways
P04114,WP2799,wikipathways
P05067,WP2799,wikipathways
P05231,WP2799,wikipathways
P05546,WP2799,wikipathways
P06870,WP2799,wikipathways
P07237,WP2799,wikipathways
P07288,WP2799,wikipathways
P08253,WP2799,wikipathways
P13611,WP2799,wikipathways
P14625,WP2799,wikipathways
P17936,WP2799,wikipathways
P35858,WP2799,wikipathways
Q02818,WP2799,wikipathways
Q06481,WP2799,wikipathways
O60427,WP2797,wikipathways
O60656,WP2797,wikipathways
O95477,WP2797,wikipathways
P01019,WP2797,wikipathways
P02647,WP2797,wikipathways
P02652,WP2797,wikipathways
P11310,WP2797,wikipathways
P11474,WP2797,wikipathways
P13196,WP2797,wikipathways
P23786,WP2797,wikipathways
P28702,WP2797,wikipathways
P35398,WP2797,wikipathways
P35869,WP2797,wikipathways
P37231,WP2797,wikipathways
P48163,WP2797,wikipathways
P50416,WP2797,wikipathways
P55055,WP2797,wikipathways
Q02928,WP2797,wikipathways
Q13133,WP2797,wikipathways
Q16881,WP2797,wikipathways
Q86YN6,WP2797,wikipathways
Q96RI1,WP2797,wikipathways
O14965,WP4109,wikipathways
P06493,WP4109,wikipathways
P20618,WP4109,wikipathways
P24941,WP4109,wikipathways
P28062,WP4109,wikipathways
P28065,WP4109,wikipathways
P28074,WP4109,wikipathways
P40306,WP4109,wikipathways
P49721,WP4109,wikipathways
P51955,WP4109,wikipathways
P53350,WP4109,wikipathways
Q06323,WP4109,wikipathways
Q96GD4,WP4109,wikipathways
O14980,WP2733,wikipathways
P11142,WP2733,wikipathways
P17252,WP2733,wikipathways
P20618,WP2733,wikipathways
P28062,WP2733,wikipathways
P28065,WP2733,wikipathways
P28074,WP2733,wikipathways
P31749,WP2733,wikipathways
P31946,WP2733,wikipathways
P40306,WP2733,wikipathways
P49721,WP2733,wikipathways
Q05655,WP2733,wikipathways
Q06323,WP2733,wikipathways
Q15759,WP2733,wikipathways
Q16539,WP2733,wikipathways
P52564,WP3816,wikipathways
P78356,WP3816,wikipathways
Q8TBX8,WP3816,wikipathways
O15350,WP3798,wikipathways
P04637,WP3798,wikipathways
P31749,WP3798,wikipathways
O15530,WP3807,wikipathways
O96017,WP3807,wikipathways
P04637,WP3807,wikipathways
P06493,WP3807,wikipathways
P24941,WP3807,wikipathways
P31749,WP3807,wikipathways
P42345,WP3807,wikipathways
P62714,WP3807,wikipathways
P67775,WP3807,wikipathways
Q00987,WP3807,wikipathways
Q13315,WP3807,wikipathways
P06746,WP3345,wikipathways
P09874,WP3345,wikipathways
P12004,WP3345,wikipathways
P18858,WP3345,wikipathways
P29372,WP3345,wikipathways
P39748,WP3345,wikipathways
P49916,WP3345,wikipathways
P56282,WP3345,wikipathways
Q07864,WP3345,wikipathways
Q969S2,WP3345,wikipathways
Q96FI4,WP3345,wikipathways
Q9NR33,WP3345,wikipathways
Q9NRF9,WP3345,wikipathways
Q9UGN5,WP3345,wikipathways
O00329,WP5191,wikipathways
P42336,WP5191,wikipathways
P42338,WP5191,wikipathways
P42345,WP5191,wikipathways
P48736,WP5191,wikipathways
O00217,WP1902,wikipathways
O00483,WP1902,wikipathways
O14521,WP1902,wikipathways
O14561,WP1902,wikipathways
O15239,WP1902,wikipathways
O43181,WP1902,wikipathways
O43674,WP1902,wikipathways
O43676,WP1902,wikipathways
O43677,WP1902,wikipathways
O43678,WP1902,wikipathways
O43920,WP1902,wikipathways
O75251,WP1902,wikipathways
O75306,WP1902,wikipathways
O75380,WP1902,wikipathways
O75438,WP1902,wikipathways
O75489,WP1902,wikipathways
O75880,WP1902,wikipathways
O95139,WP1902,wikipathways
O95167,WP1902,wikipathways
O95168,WP1902,wikipathways
O95169,WP1902,wikipathways
O95178,WP1902,wikipathways
O95182,WP1902,wikipathways
O95298,WP1902,wikipathways
O95299,WP1902,wikipathways
O96000,WP1902,wikipathways
P00395,WP1902,wikipathways
P00403,WP1902,wikipathways
P00414,WP1902,wikipathways
P00846,WP1902,wikipathways
P03886,WP1902,wikipathways
P03891,WP1902,wikipathways
P03897,WP1902,wikipathways
P03905,WP1902,wikipathways
P03915,WP1902,wikipathways
P03923,WP1902,wikipathways
P09669,WP1902,wikipathways
P10176,WP1902,wikipathways
P10606,WP1902,wikipathways
P13073,WP1902,wikipathways
P14854,WP1902,wikipathways
P15954,WP1902,wikipathways
P17568,WP1902,wikipathways
P19404,WP1902,wikipathways
P20674,WP1902,wikipathways
P24311,WP1902,wikipathways
P28331,WP1902,wikipathways
P30049,WP1902,wikipathways
P31040,WP1902,wikipathways
P49821,WP1902,wikipathways
P51970,WP1902,wikipathways
P56181,WP1902,wikipathways
P56556,WP1902,wikipathways
P99999,WP1902,wikipathways
Q16134,WP1902,wikipathways
Q16718,WP1902,wikipathways
Q16795,WP1902,wikipathways
Q86Y39,WP1902,wikipathways
Q9P0J0,WP1902,wikipathways
Q9UI09,WP1902,wikipathways
Q9Y6M9,WP1902,wikipathways
P00441,WP1903,wikipathways
P00747,WP1903,wikipathways
P01009,WP1903,wikipathways
P01011,WP1903,wikipathways
P01023,WP1903,wikipathways
P01042,WP1903,wikipathways
P01133,WP1903,wikipathways
P02647,WP1903,wikipathways
P02671,WP1903,wikipathways
P02675,WP1903,wikipathways
P02679,WP1903,wikipathways
P02749,WP1903,wikipathways
P02751,WP1903,wikipathways
P02763,WP1903,wikipathways
P02765,WP1903,wikipathways
P02768,WP1903,wikipathways
P02775,WP1903,wikipathways
P02787,WP1903,wikipathways
P04075,WP1903,wikipathways
P04196,WP1903,wikipathways
P04217,WP1903,wikipathways
P05067,WP1903,wikipathways
P05106,WP1903,wikipathways
P05121,WP1903,wikipathways
P05129,WP1903,wikipathways
P05155,WP1903,wikipathways
P05452,WP1903,wikipathways
P05771,WP1903,wikipathways
P07225,WP1903,wikipathways
P08514,WP1903,wikipathways
P08697,WP1903,wikipathways
P08758,WP1903,wikipathways
P09486,WP1903,wikipathways
P0DP23,WP1903,wikipathways
P10909,WP1903,wikipathways
P11021,WP1903,wikipathways
P17252,WP1903,wikipathways
P23528,WP1903,wikipathways
P29622,WP1903,wikipathways
P49908,WP1903,wikipathways
P62937,WP1903,wikipathways
P68366,WP1903,wikipathways
Q06481,WP1903,wikipathways
Q14624,WP1903,wikipathways
Q5JVS0,WP1903,wikipathways
Q9UHQ9,WP1903,wikipathways
O14980,WP3379,wikipathways
O15392,WP3379,wikipathways
P53350,WP3379,wikipathways
P62714,WP3379,wikipathways
P63000,WP3379,wikipathways
P63261,WP3379,wikipathways
P67775,WP3379,wikipathways
Q7L7X3,WP3379,wikipathways
Q7Z460,WP3379,wikipathways
Q96GD4,WP3379,wikipathways
P04839,WP3396,wikipathways
P05109,WP3396,wikipathways
P05771,WP3396,wikipathways
P06702,WP3396,wikipathways
P13498,WP3396,wikipathways
P14598,WP3396,wikipathways
P15153,WP3396,wikipathways
P17252,WP3396,wikipathways
P19878,WP3396,wikipathways
P27361,WP3396,wikipathways
P28482,WP3396,wikipathways
P63000,WP3396,wikipathways
Q05513,WP3396,wikipathways
Q05655,WP3396,wikipathways
Q15080,WP3396,wikipathways
Q15759,WP3396,wikipathways
Q16539,WP3396,wikipathways
Q9Y5S8,WP3396,wikipathways
O75116,WP3365,wikipathways
P23528,WP3365,wikipathways
P53667,WP3365,wikipathways
P53671,WP3365,wikipathways
Q13153,WP3365,wikipathways
P00519,WP3388,wikipathways
P27361,WP3388,wikipathways
P28482,WP3388,wikipathways
P63000,WP3388,wikipathways
P63261,WP3388,wikipathways
Q05397,WP3388,wikipathways
Q06187,WP3388,wikipathways
O14964,WP5047,wikipathways
O75116,WP5047,wikipathways
P07900,WP5047,wikipathways
Q16134,WP5037,wikipathways
Q8NI60,WP5037,wikipathways
Q969G6,WP5037,wikipathways
Q9HAB3,WP5037,wikipathways
P07900,WP5022,wikipathways
P27361,WP4074,wikipathways
P62807,WP4074,wikipathways
Q13547,WP4074,wikipathways
Q92769,WP4074,wikipathways
Q07955,WP1906,wikipathways
P04629,WP5373,wikipathways
P11362,WP5373,wikipathways
P21802,WP5373,wikipathways
P22455,WP5373,wikipathways
P22607,WP5373,wikipathways
Q16832,WP5373,wikipathways
O75460,WP5181,wikipathways
P01308,WP5181,wikipathways
P01375,WP5181,wikipathways
P06213,WP5181,wikipathways
P27986,WP5181,wikipathways
P67775,WP5181,wikipathways
Q05513,WP5181,wikipathways
Q9UGI9,WP5181,wikipathways
Q99714,WP3829,wikipathways
P01106,WP2772,wikipathways
P11802,WP2772,wikipathways
P20618,WP2772,wikipathways
P24385,WP2772,wikipathways
P24941,WP2772,wikipathways
P28062,WP2772,wikipathways
P28065,WP2772,wikipathways
P28074,WP2772,wikipathways
P30291,WP2772,wikipathways
P31749,WP2772,wikipathways
P38936,WP2772,wikipathways
P40306,WP2772,wikipathways
P49721,WP2772,wikipathways
P49841,WP2772,wikipathways
P61024,WP2772,wikipathways
Q06323,WP2772,wikipathways
Q13882,WP2772,wikipathways
O15399,WP3812,wikipathways
P78352,WP3812,wikipathways
Q05586,WP3812,wikipathways
Q12879,WP3812,wikipathways
Q13224,WP3812,wikipathways
Q13332,WP3812,wikipathways
Q14957,WP3812,wikipathways
P07711,WP5020,wikipathways
