"drugbank_id","accession"
"DB12613","Q9H4B7"
"DB12613","Q71U36"
"DB12613","P0DPH7"
"DB12613","Q6PEY2"
"DB12613","P04350"
"DB12613","Q9BUF5"
"DB12613","Q13509"
"DB12613","Q3ZCM7"
"DB12613","P68363"
"DB12613","Q9BVA1"
"DB12613","P07437"
"DB12613","Q13885"
"DB12613","P68366"
"DB12614","P25025"
"DB12614","P25024"
"DB12625","P27487"
"DB12627","Q8TDV5"
"DB12632","P41597"
"DB12635","P05121"
"DB12637","P06401"
"DB12641","P23975"
"DB12641","O95264"
"DB12641","P46098"
"DB12641","Q8WXA8"
"DB12641","Q70Z44"
"DB12641","A5X5Y0"
"DB12641","P28223"
"DB12641","P28335"
"DB12641","P31645"
"DB12641","P35348"
"DB12641","Q01959"
"DB12642","O00763"
"DB12642","Q13085"
"DB12643","P47901"
"DB12644","P41594"
"DB12649","P21554"
"DB12655","Q99835"
"DB12658","Q6GI75"
"DB12658","A0A0H3HP34"
"DB12662","P37231"
"DB12662","Q07869"
"DB12666","P30536"
"DB12671","P50579"
"DB12678","Q92847"
"DB12680","P50406"
"DB12682","P04626"
"DB12686","Q00534"
"DB12686","Q14004"
"DB12686","P49336"
"DB12686","Q15131"
"DB12686","Q9NYV4"
"DB12686","Q9BWU1"
"DB12686","Q00526"
"DB12686","Q96Q40"
"DB12686","Q8IZL9"
"DB12686","P11802"
"DB12686","Q00536"
"DB12686","P21127"
"DB12686","Q07002"
"DB12686","P50750"
"DB12686","O94921"
"DB12686","P24941"
"DB12686","Q00537"
"DB12686","P50613"
"DB12686","Q00535"
"DB12686","P06493"
"DB12687","Q9NYK1"
"DB12689","Q15109"
"DB12690","P23443"
"DB12691","P29274"
"DB12694","P32238"
"DB12696","Q16539"
"DB12702","Q13639"
"DB12703","O00459"
"DB12703","Q92569"
"DB12703","P27986"
"DB12703","Q8WYR1"
"DB12703","P42336"
"DB12703","P42338"
"DB12703","O00329"
"DB12703","P48736"
"DB12703","P42345"
"DB12705","P21453"
"DB12713","P13866"
"DB12713","P31639"
"DB12714","Q15858"
"DB12714","P35499"
"DB12714","Q9UI33"
"DB12714","P35498"
"DB12714","Q9UQD0"
"DB12714","Q99250"
"DB12714","Q01118"
"DB12714","Q14524"
"DB12714","Q9Y5Y9"
"DB12714","Q9NY46"
"DB12714","Q8TDN2"
"DB12714","Q96KK3"
"DB12714","Q96RP8"
"DB12714","Q96L42"
"DB12714","Q16322"
"DB12714","O43526"
"DB12714","Q9NZV8"
"DB12714","Q03721"
"DB12714","P16389"
"DB12714","Q92953"
"DB12714","O43525"
"DB12714","Q8TDN1"
"DB12714","P22460"
"DB12714","Q9NSA2"
"DB12714","Q8TAE7"
"DB12714","Q9NR82"
"DB12714","Q9UIX4"
"DB12714","P48547"
"DB12714","Q8NCM2"
"DB12714","Q14721"
"DB12714","Q9UQ05"
"DB12714","Q12809"
"DB12714","Q9UJ96"
"DB12714","P17658"
"DB12714","Q09470"
"DB12714","Q9H3M0"
"DB12714","Q96PR1"
"DB12714","Q9H252"
"DB12714","Q14003"
"DB12714","P22001"
"DB12714","Q9NS40"
"DB12714","Q9UK17"
"DB12714","P51787"
"DB12714","Q6PIU1"
"DB12714","O95259"
"DB12714","P22459"
"DB12714","Q9ULS6"
"DB12714","P56696"
"DB12714","Q9BQ31"
"DB12714","Q9ULD8"
"DB12715","P61073"
"DB12717","P42261"
"DB12717","P48058"
"DB12717","P42262"
"DB12717","P42263"
"DB12719","Q96RI1"
"DB12720","Q14790"
"DB12720","P29466"
"DB12720","P55211"
"DB12729","Q9UM73"
"DB12730","Q9BQE3"
"DB12730","P68371"
"DB12730","Q9H4B7"
"DB12730","Q71U36"
"DB12730","P0DPH7"
"DB12730","Q6PEY2"
"DB12730","P04350"
"DB12730","Q9BUF5"
"DB12730","Q13509"
"DB12730","Q3ZCM7"
"DB12730","P68363"
"DB12730","Q9BVA1"
"DB12730","P07437"
"DB12730","Q13885"
"DB12730","P68366"
"DB12732","P05556"
"DB12732","P13612"
"DB12732","P26010"
"DB12733","P41594"
"DB12742","P08581"
"DB12742","P16234"
"DB12742","P36888"
"DB12742","P10721"
"DB12743","Q00975"
"DB12744","P54760"
"DB12744","P35968"
"DB12744","P09619"
"DB12745","P05129"
"DB12745","P41743"
"DB12745","Q04759"
"DB12745","P24723"
"DB12745","O94806"
"DB12745","Q02156"
"DB12745","Q05655"
"DB12745","P05771"
"DB12745","Q05513"
"DB12745","Q15139"
"DB12745","P17252"
"DB12745","P22612"
"DB12745","P17612"
"DB12745","P22694"
"DB12745","P31749"
"DB12745","P31751"
"DB12745","Q9Y243"
"DB12756","Q96GD4"
"DB12758","P09917"
"DB12764","Q9NRA0"
"DB12770","P25021"
"DB12774","P42345"
"DB12776","Q08499"
"DB12776","Q08493"
"DB12776","Q07343"
"DB12776","P27815"
"DB12778","P16581"
"DB12778","P14151"
"DB12778","P16109"
"DB12781","P37231"
"DB12783","P20711"
"DB12785","D2K2A8"
"DB12785","A3EZI9"
"DB12796","P0A7R9"
"DB12796","P0C018"
"DB12796","P0A7N4"
"DB12796","P0A7T3"
"DB12796","P0A7V0"
"DB12796","P0AG44"
"DB12796","P0A7L0"
"DB12796","P60422"
"DB12796","P0AG51"
"DB12796","P0ADZ4"
"DB12796","P0A7N9"
"DB12796","P0AG63"
"DB12796","P0AG59"
"DB12796","P60723"
"DB12796","P0A7S3"
"DB12796","P0AG67"
"DB12796","P0ADY3"
"DB12796","P0A7J3"
"DB12796","P0A7J7"
"DB12796","P0AG48"
"DB12796","P68919"
"DB12796","P0AA10"
"DB12796","P0A7S9"
"DB12796","P0A7R5"
"DB12796","P68679"
"DB12796","P60624"
"DB12796","P0A7T7"
"DB12796","P0A7N1"
"DB12796","P0A7M6"
"DB12796","P0A7M9"
"DB12796","P0A7X3"
"DB12796","P0A7Q1"
"DB12796","Q2EEQ2"
"DB12796","P0A7Q6"
"DB12796","P62399"
"DB12796","P0A7K6"
"DB12796","P0A7U7"
"DB12796","P0A7P5"
"DB12796","P0AG55"
"DB12796","P0A7W1"
"DB12796","P0A7V3"
"DB12796","P0ADZ0"
"DB12796","P0A7U3"
"DB12796","P0A7K2"
"DB12796","P02358"
"DB12796","P0A7V8"
"DB12796","P0A7W7"
"DB12796","P0A7M2"
"DB12796","P60438"
"DB12796","P02359"
"DB12796","P0ADY7"
"DB12796","P0A7L8"
"DB12796","P0A7L3"
"DB12796","P02413"
"DB12796","P61175"
"DB12800","Q08499"
"DB12800","Q08493"
"DB12800","Q07343"
"DB12800","P27815"
"DB12802","P08069"
"DB12805","O75343"
"DB12805","Q02153"
"DB12805","P33402"
"DB12805","Q02108"
"DB12806","Q9Y5N1"
"DB12806","P35367"
"DB12808","P13631"
"DB12812","P42345"
"DB12830","P35372"
"DB12830","P41145"
"DB12830","P41143"
"DB12830","P41146"
"DB12836","P35408"
"DB12837","Q86V67"
"DB12848","P08581"
"DB12850","Q15722"
"DB12850","P37231"
"DB12854","P15056"
"DB12854","P04049"
"DB12855","Q06347"
"DB12855","Q72547"
"DB12857","Q99835"
"DB12858","P13945"
"DB12858","P07550"
"DB12858","P08588"
"DB12865","P41180"
"DB12866","O75907"
"DB12867","P14416"
"DB12874","P07949"
"DB12874","P16234"
"DB12874","P09619"
"DB12874","P36888"
"DB12874","P07333"
"DB12874","P10721"
"DB12875","Q8NER1"
"DB12876","D2K2A8"
"DB12876","A3EZI9"
"DB12885","P0DMS8"
"DB12886","P35372"
"DB12889","Q15761"
"DB12895","P17931"
"DB12897","P11229"
"DB12900","Q9Y5N1"
"DB12903","P21802"
"DB12903","P11362"
"DB12903","P22607"
"DB12910","P34998"
"DB12912","P04818"
"DB12914","P10828"
"DB12924","P20831"
"DB12924","P0A0K8"
"DB12924","P0C1S7"
"DB12924","P0C1U9"
"DB12924","P0DG02"
"DB12924","P0DG04"
"DB12924","P0DG06"
"DB12924","A0A0H2UU62"
"DB12925","Q9BQE3"
"DB12925","P68371"
"DB12925","Q9H4B7"
"DB12925","Q71U36"
"DB12925","P0DPH7"
"DB12925","Q6PEY2"
"DB12925","P04350"
"DB12925","Q9BUF5"
"DB12925","Q13509"
"DB12925","Q3ZCM7"
"DB12925","P68363"
"DB12925","Q9BVA1"
"DB12925","P07437"
"DB12925","Q13885"
"DB12925","P68366"
"DB12929","Q9Y5N1"
"DB12933","P36507"
"DB12933","Q02750"
"DB12935","P31639"
"DB12941","P10275"
"DB12947","P04818"
"DB12960","P51681"
"DB12962","P35968"
"DB12966","P00533"
"DB12973","P25103"
"DB12977","P43116"
"DB12978","P36888"
"DB12978","P07333"
"DB12978","P10721"
"DB12984","Q9BQE3"
"DB12984","P68371"
"DB12984","Q9H4B7"
"DB12984","Q71U36"
"DB12984","P0DPH7"
"DB12984","Q6PEY2"
"DB12984","P04350"
"DB12984","Q9BUF5"
"DB12984","Q13509"
"DB12984","Q3ZCM7"
"DB12984","P68363"
"DB12984","Q9BVA1"
"DB12984","P07437"
"DB12984","Q13885"
"DB12984","P68366"
"DB12988","Q07869"
"DB13000","P08709"
"DB13003","P04150"
"DB13004","P41594"
"DB13005","P00519"
"DB13012","Q92835"
"DB13025","P35462"
"DB13025","P14416"
"DB13029","Q08499"
"DB13029","Q08493"
"DB13029","Q07343"
"DB13029","P27815"
"DB13036","Q9Y5Y4"
"DB13036","P21731"
"DB13040","O60674"
"DB13041","Q5L478"
"DB13051","O00459"
"DB13051","Q92569"
"DB13051","P27986"
"DB13051","Q8WYR1"
"DB13051","P42336"
"DB13051","P42338"
"DB13051","O00329"
"DB13051","P48736"
"DB13053","Q9NPC1"
"DB13053","Q15722"
"DB13061","O14965"
"DB13070","P21554"
"DB13072","P42345"
"DB13074","Q92847"
"DB13077","P0A7R9"
"DB13077","P0C018"
"DB13077","P0A7N4"
"DB13077","P0A7T3"
"DB13077","P0A7V0"
"DB13077","P0AG44"
"DB13077","P0A7L0"
"DB13077","P60422"
"DB13077","P0AG51"
"DB13077","P0ADZ4"
"DB13077","P0A7N9"
"DB13077","P0AG63"
"DB13077","P0AG59"
"DB13077","P60723"
"DB13077","P0A7S3"
"DB13077","P0AG67"
"DB13077","P0ADY3"
"DB13077","P0A7J3"
"DB13077","P0A7J7"
"DB13077","P0AG48"
"DB13077","P68919"
"DB13077","P0AA10"
"DB13077","P0A7S9"
"DB13077","P0A7R5"
"DB13077","P68679"
"DB13077","P60624"
"DB13077","P0A7T7"
"DB13077","P0A7N1"
"DB13077","P0A7M6"
"DB13077","P0A7M9"
"DB13077","P0A7X3"
"DB13077","P0A7Q1"
"DB13077","Q2EEQ2"
"DB13077","P0A7Q6"
"DB13077","P62399"
"DB13077","P0A7K6"
"DB13077","P0A7U7"
"DB13077","P0A7P5"
"DB13077","P0AG55"
"DB13077","P0A7W1"
"DB13077","P0A7V3"
"DB13077","P0ADZ0"
"DB13077","P0A7U3"
"DB13077","P0A7K2"
"DB13077","P02358"
"DB13077","P0A7V8"
"DB13077","P0A7W7"
"DB13077","P0A7M2"
"DB13077","P60438"
"DB13077","P02359"
"DB13077","P0ADY7"
"DB13077","P0A7L8"
"DB13077","P0A7L3"
"DB13077","P02413"
"DB13077","P61175"
"DB13083","O43174"
"DB13093","P16234"
"DB13093","P09619"
"DB13093","P35916"
"DB13093","P17948"
"DB13093","P35968"
"DB13094","P28223"
"DB13107","Q07075"
"DB13111","P10275"
"DB13113","P08581"
"DB13115","P37231"
"DB13115","Q07869"
"DB13119","Q7ZJM1"
"DB13122","P30542"
"DB13125","P40238"
"DB13164","P00533"
"DB13167","P23219"
"DB13170","P25092"
"DB13179","P66473"
"DB13179","P66257"
"DB13179","P0A4A8"
"DB13179","P0A496"
"DB13179","P66603"
"DB13179","P66582"
"DB13179","P66096"
"DB13179","Q8CWR8"
"DB13179","P61361"
"DB13179","Q8CWU8"
"DB13179","P66445"
"DB13179","P61183"
"DB13179","P66201"
"DB13179","Q8CWN3"
"DB13179","Q8CWQ0"
"DB13179","P0A474"
"DB13179","P0A4B4"
"DB13179","P66633"
"DB13179","Q8CWQ9"
"DB13179","P66360"
"DB13179","P66525"
"DB13179","Q8CWU5"
"DB13179","P0A484"
"DB13179","Q8CWV2"
"DB13179","P66420"
"DB13179","P0A4C4"
"DB13179","P66393"
"DB13179","P66113"
"DB13179","Q8CWM8"
"DB13179","Q8CWU6"
"DB13179","Q8CWR5"
"DB13179","Q8CWS0"
"DB13179","Q8CWV0"
"DB13179","P0A4B6"
"DB13179","Q8CWV7"
"DB13179","P66566"
"DB13179","Q8CWV1"
"DB13179","Q8CWR9"
"DB13179","Q8CWV8"
"DB13179","Q8CWN7"
"DB13179","Q8CWS9"
"DB13179","Q8CWV6"
"DB13179","Q8CWV5"
"DB13179","P60630"
"DB13179","P66340"
"DB13179","P66156"
"DB13179","P66051"
"DB13179","P0A472"
"DB13179","P66321"
"DB13179","P0A476"
"DB13179","P66279"
"DB13179","Q8CWU4"
"DB13179","Q8CWV3"
"DB13179","Q8CWV4"
"DB13179","P66136"
"DB13225","P23975"
"DB13225","P35367"
"DB13234","P06276"
"DB13234","P22303"
"DB13253","P19801"
"DB13253","P21397"
"DB13256","O95264"
"DB13256","P46098"
"DB13256","Q8WXA8"
"DB13256","Q70Z44"
"DB13256","A5X5Y0"
"DB13256","P28223"
"DB13256","P28335"
"DB13256","P41595"
"DB13256","P21917"
"DB13269","Q15858"
"DB13269","P35499"
"DB13269","Q9UI33"
"DB13269","P35498"
"DB13269","Q9UQD0"
"DB13269","Q99250"
"DB13269","Q01118"
"DB13269","Q14524"
"DB13269","Q9Y5Y9"
"DB13269","Q9NY46"
"DB13277","P0DP23"
"DB13312","P12821"
"DB13324","P34903"
"DB13324","O14764"
"DB13324","Q8N1C3"
"DB13324","P47869"
"DB13324","P18507"
"DB13324","Q16445"
"DB13324","P48169"
"DB13324","P14867"
"DB13324","P31644"
"DB13324","Q99928"
"DB13324","P47870"
"DB13324","P78334"
"DB13324","O00591"
"DB13324","P28472"
"DB13324","Q9UN88"
"DB13324","P18505"
"DB13337","P0AD65"
"DB13337","P08506"
"DB13337","P0AEB2"
"DB13337","P0AD68"
"DB13337","P02918"
"DB13337","P24228"
"DB13337","P02919"
"DB13431","P32239"
"DB13431","P32238"
"DB13470","P0AD65"
"DB13470","P08506"
"DB13470","P0AEB2"
"DB13470","P0AD68"
"DB13470","P02918"
"DB13470","P24228"
"DB13470","P02919"
"DB13472","Q92731"
"DB13472","P03372"
"DB13478","P35372"
"DB13499","P0AD65"
"DB13499","P08506"
"DB13499","P0AEB2"
"DB13499","P0AD68"
"DB13499","P02918"
"DB13499","P24228"
"DB13499","P02919"
"DB13501","P47989"
"DB13511","Q13639"
"DB13511","P14416"
"DB13523","P14416"
"DB13586","P10275"
"DB13609","B4URE7"
"DB13648","P08172"
"DB13673","P0A7R9"
"DB13673","P0C018"
"DB13673","P0A7N4"
"DB13673","P0A7T3"
"DB13673","P0A7V0"
"DB13673","P0AG44"
"DB13673","P0A7L0"
"DB13673","P60422"
"DB13673","P0AG51"
"DB13673","P0ADZ4"
"DB13673","P0A7N9"
"DB13673","P0AG63"
"DB13673","P0AG59"
"DB13673","P60723"
"DB13673","P0A7S3"
"DB13673","P0AG67"
"DB13673","P0ADY3"
"DB13673","P0A7J3"
"DB13673","P0A7J7"
"DB13673","P0AG48"
"DB13673","P68919"
"DB13673","P0AA10"
"DB13673","P0A7S9"
"DB13673","P0A7R5"
"DB13673","P68679"
"DB13673","P60624"
"DB13673","P0A7T7"
"DB13673","P0A7N1"
"DB13673","P0A7M6"
"DB13673","P0A7M9"
"DB13673","P0A7X3"
"DB13673","P0A7Q1"
"DB13673","Q2EEQ2"
"DB13673","P0A7Q6"
"DB13673","P62399"
"DB13673","P0A7K6"
"DB13673","P0A7U7"
"DB13673","P0A7P5"
"DB13673","P0AG55"
"DB13673","P0A7W1"
"DB13673","P0A7V3"
"DB13673","P0ADZ0"
"DB13673","P0A7U3"
"DB13673","P0A7K2"
"DB13673","P02358"
"DB13673","P0A7V8"
"DB13673","P0A7W7"
"DB13673","P0A7M2"
"DB13673","P60438"
"DB13673","P02359"
"DB13673","P0ADY7"
"DB13673","P0A7L8"
"DB13673","P0A7L3"
"DB13673","P02413"
"DB13673","P61175"
"DB13682","P0AD65"
"DB13682","P08506"
"DB13682","P0AEB2"
"DB13682","P0AD68"
"DB13682","P02918"
"DB13682","P24228"
"DB13682","P02919"
"DB13694","P22303"
"DB13722","P23219"
"DB13722","P35354"
"DB13739","P0AD65"
"DB13739","P08506"
"DB13739","P0AEB2"
"DB13739","P0AD68"
"DB13739","P02918"
"DB13739","P24228"
"DB13739","P02919"
"DB13773","P0AC13"
"DB13781","P08588"
"DB13783","P23219"
"DB13783","P35354"
"DB13814","P0AD65"
"DB13814","P08506"
"DB13814","P0AEB2"
"DB13814","P0AD68"
"DB13814","P02918"
"DB13814","P24228"
"DB13814","P02919"
"DB13868","Q9IF40"
"DB13873","Q07869"
"DB13878","Q5L478"
"DB13879","D2K2A8"
"DB13879","A3EZI9"
"DB13914","Q12908"
"DB13919","P30556"
"DB13929","P30559"
"DB13929","P37288"
"DB13930","P28482"
"DB13930","P27361"
"DB13943","P10275"
"DB13944","P10275"
"DB13946","P10275"
"DB13952","P03372"
"DB13954","P03372"
"DB13956","P03372"
"DB13994","P34903"
"DB13994","P47869"
"DB13997","P03433"
"DB13997","Q9QLI9"
"DB14033","P0AC13"
"DB14126","Q9IF40"
"DB14126","Q72547"
"DB14185","P28223"
"DB14185","P08908"
"DB14185","P14416"
"DB14218","P17752"
"DB14218","Q8IWU9"
"DB14219","Q14145"
"DB14509","P49841"
"DB14509","P49840"
"DB14509","P29218"
"DB14512","P04150"
"DB14539","P04150"
"DB14540","P04150"
"DB14541","P04150"
"DB14543","P04150"
"DB14544","P04150"
"DB14568","O75874"
"DB14569","P0A7R9"
"DB14569","P0C018"
"DB14569","P0A7N4"
"DB14569","P0A7T3"
"DB14569","P0A7V0"
"DB14569","P0AG44"
"DB14569","P0A7L0"
"DB14569","P60422"
"DB14569","P0AG51"
"DB14569","P0ADZ4"
"DB14569","P0A7N9"
"DB14569","P0AG63"
"DB14569","P0AG59"
"DB14569","P60723"
"DB14569","P0A7S3"
"DB14569","P0AG67"
"DB14569","P0ADY3"
"DB14569","P0A7J3"
"DB14569","P0A7J7"
"DB14569","P0AG48"
"DB14569","P68919"
"DB14569","P0AA10"
"DB14569","P0A7S9"
"DB14569","P0A7R5"
"DB14569","P68679"
"DB14569","P60624"
"DB14569","P0A7T7"
"DB14569","P0A7N1"
"DB14569","P0A7M6"
"DB14569","P0A7M9"
"DB14569","P0A7X3"
"DB14569","P0A7Q1"
"DB14569","Q2EEQ2"
"DB14569","P0A7Q6"
"DB14569","P62399"
"DB14569","P0A7K6"
"DB14569","P0A7U7"
"DB14569","P0A7P5"
"DB14569","P0AG55"
"DB14569","P0A7W1"
"DB14569","P0A7V3"
"DB14569","P0ADZ0"
"DB14569","P0A7U3"
"DB14569","P0A7K2"
"DB14569","P02358"
"DB14569","P0A7V8"
"DB14569","P0A7W7"
"DB14569","P0A7M2"
"DB14569","P60438"
"DB14569","P02359"
"DB14569","P0ADY7"
"DB14569","P0A7L8"
"DB14569","P0A7L3"
"DB14569","P02413"
"DB14569","P61175"
"DB14575","Q15858"
"DB14575","P35499"
"DB14575","Q9UI33"
"DB14575","P35498"
"DB14575","Q9UQD0"
"DB14575","Q99250"
"DB14575","Q01118"
"DB14575","Q14524"
"DB14575","Q9Y5Y9"
"DB14575","Q9NY46"
"DB14583","P06401"
"DB14596","P04150"
"DB14632","P04150"
"DB14636","P31749"
"DB14636","P31751"
"DB14636","Q9Y243"
"DB14642","P47901"
"DB14642","P37288"
"DB14642","P30518"
"DB14649","P04150"
"DB14655","P10275"
"DB14657","P04150"
"DB14658","P0A7R9"
"DB14658","P0C018"
"DB14658","P0A7N4"
"DB14658","P0A7T3"
"DB14658","P0A7V0"
"DB14658","P0AG44"
"DB14658","P0A7L0"
"DB14658","P60422"
"DB14658","P0AG51"
"DB14658","P0ADZ4"
"DB14658","P0A7N9"
"DB14658","P0AG63"
"DB14658","P0AG59"
"DB14658","P60723"
"DB14658","P0A7S3"
"DB14658","P0AG67"
"DB14658","P0ADY3"
"DB14658","P0A7J3"
"DB14658","P0A7J7"
"DB14658","P0AG48"
"DB14658","P68919"
"DB14658","P0AA10"
"DB14658","P0A7S9"
"DB14658","P0A7R5"
"DB14658","P68679"
"DB14658","P60624"
"DB14658","P0A7T7"
"DB14658","P0A7N1"
"DB14658","P0A7M6"
"DB14658","P0A7M9"
"DB14658","P0A7X3"
"DB14658","P0A7Q1"
"DB14658","Q2EEQ2"
"DB14658","P0A7Q6"
"DB14658","P62399"
"DB14658","P0A7K6"
"DB14658","P0A7U7"
"DB14658","P0A7P5"
"DB14658","P0AG55"
"DB14658","P0A7W1"
"DB14658","P0A7V3"
"DB14658","P0ADZ0"
"DB14658","P0A7U3"
"DB14658","P0A7K2"
"DB14658","P02358"
"DB14658","P0A7V8"
"DB14658","P0A7W7"
"DB14658","P0A7M2"
"DB14658","P60438"
"DB14658","P02359"
"DB14658","P0ADY7"
"DB14658","P0A7L8"
"DB14658","P0A7L3"
"DB14658","P02413"
"DB14658","P61175"
"DB14676","P04150"
"DB14723","Q16620"
"DB14723","Q16288"
"DB14723","P04629"
"DB14726","P00734"
"DB14761","Q05318"
"DB14761","P0DTD1"
"DB14766","P21453"
"DB14768","P00533"
"DB14769","Q9UGN5"
"DB14769","P09874"
"DB14770","P43405"
"DB14773","P15056"
"DB14777","Q9I5U2"
"DB14783","Q14145"
"DB14785","Q06187"
"DB14795","P00533"
"DB14801","Q07869"
"DB14801","P37231"
"DB14801","Q03181"
"DB14802","P30536"
"DB14808","P28887"
"DB14810","P35557"
"DB14813","P51681"
"DB14822","O43613"
"DB14822","O43614"
"DB14823","P37288"
"DB14829","P16581"
"DB14835","Q9Y5N1"
"DB14840","P16234"
"DB14840","P10721"
"DB14841","P31645"
"DB14841","Q01959"
"DB14841","P23975"
"DB14845","P23458"
"DB14849","P21964"
"DB14850","Q8JXU8"
"DB14860","Q9UM73"
"DB14867","O00329"
"DB14868","Q9NYK1"
"DB14870","Q92847"
"DB14872","Q16739"
"DB14875","P28845"
"DB14878","P31645"
"DB14878","Q01959"
"DB14878","P23975"
"DB14879","P0AD65"
"DB14879","P08506"
"DB14879","P0AEB2"
"DB14879","P0AD68"
"DB14879","P02918"
"DB14879","P24228"
"DB14879","P02919"
"DB14881","P35372"
"DB14889","P11362"
"DB14889","P21802"
"DB14889","P22607"
"DB14889","P22455"
"DB14890","P11597"
"DB14895","P13945"
"DB14896","Q16620"
"DB14896","Q16288"
"DB14896","P04629"
"DB14899","P21918"
"DB14899","P21728"
"DB14904","P36507"
"DB14904","Q02750"
"DB14906","Q8JXU8"
"DB14916","Q99683"
"DB14924","P52333"
"DB14924","Q08881"
"DB14924","P42680"
"DB14924","Q06187"
"DB14924","P42681"
"DB14924","P51813"
"DB14925","Q06347"
"DB14925","Q72547"
"DB14935","P42336"
"DB14941","P32246"
"DB14942","Q96RI0"
"DB14948","Q92633"
"DB14957","P47871"
"DB14969","P03372"
"DB14973","P23458"
"DB14974","P03428"
"DB14975","P68871"
"DB14975","P69905"
"DB14976","P04150"
"DB14980","O00459"
"DB14980","Q92569"
"DB14980","P27986"
"DB14980","Q8WYR1"
"DB14980","P42336"
"DB14980","P42338"
"DB14980","O00329"
"DB14980","P48736"
"DB14982","P31749"
"DB14982","P31751"
"DB14982","Q9Y243"
"DB14985","Q9GZT9"
"DB14987","Q08499"
"DB14987","Q08493"
"DB14987","Q07343"
"DB14987","P27815"
"DB14998","P34972"
"DB15003","P23458"
"DB15003","P29597"
"DB15011","P21730"
"DB15012","P42261"
"DB15012","P48058"
"DB15012","P42262"
"DB15012","P42263"
"DB15027","Q9H3N8"
"DB15031","O43613"
"DB15031","O43614"
"DB15035","Q06187"
"DB15048","P13866"
"DB15048","P31639"
"DB15054","P31749"
"DB15054","P31751"
"DB15054","Q9Y243"
"DB15055","O95180"
"DB15059","P24530"
"DB15059","P25101"
"DB15068","P07949"
"DB15068","P15056"
"DB15068","P00533"
"DB15071","P43116"
"DB15078","P11362"
"DB15078","P21802"
"DB15078","P22607"
"DB15078","P22455"
"DB15085","P23946"
"DB15091","O60674"
"DB15091","P52333"
"DB15091","P29597"
"DB15091","P23458"
"DB15097","P56373"
"DB15102","P21802"
"DB15102","P11362"
"DB15102","P22607"
"DB15106","P11362"
"DB15106","P35916"
"DB15106","P17948"
"DB15106","P35968"
"DB15110","P53350"
"DB15120","Q9Y5N1"
"DB15121","P15121"
"DB15123","P35557"
"DB15126","O60341"
"DB15133","P08581"
"DB15137","P10828"
"DB15143","Q9NWZ3"
"DB15149","P11362"
"DB15149","P21802"
"DB15149","P22607"
"DB15149","P22455"
"DB15151","O60885"
"DB15151","P25440"
"DB15151","Q58F21"
"DB15151","Q15059"
"DB15156","Q8JXU8"
"DB15157","P11802"
"DB15163","Q9H244"
"DB15168","Q96RI1"
"DB15170","Q06187"
"DB15173","O00519"
"DB15186","O00459"
"DB15186","Q92569"
"DB15186","P27986"
"DB15186","Q8WYR1"
"DB15186","P42336"
"DB15186","P42338"
"DB15186","O00329"
"DB15186","P48736"
"DB15189","O60885"
"DB15189","P25440"
"DB15189","Q58F21"
"DB15189","Q15059"
"DB15194","P43220"
"DB15194","P47871"
"DB15204","P10613"
"DB15205","Q92847"
"DB15209","P28845"
"DB15212","Q07869"
"DB15219","Q9BUB5"
"DB15219","Q9HBH9"
"DB15227","Q06187"
"DB15233","P16234"
"DB15233","P10721"
"DB15238","O75343"
"DB15238","Q02153"
"DB15238","P33402"
"DB15238","Q02108"
"DB15241","P35372"
"DB15242","P37231"
"DB15245","A0A0J5PZ55"
"DB15250","P51686"
"DB15266","P04049"
"DB15266","P10398"
"DB15266","P15056"
"DB15268","Q6GI75"
"DB15281","P28482"
"DB15281","P27361"
"DB15284","P0AD65"
"DB15284","P08506"
"DB15284","P0AEB2"
"DB15284","P0AD68"
"DB15284","P02918"
"DB15284","P24228"
"DB15284","P02919"
"DB15287","Q7Z2W7"
"DB15291","Q06187"
"DB15292","Q14833"
"DB15293","P15121"
"DB15295","O00329"
"DB15295","P48736"
"DB15297","P25774"
"DB15299","Q00987"
"DB15299","P04637"
"DB15307","P56817"
"DB15325","P34995"
"DB15327","Q06187"
"DB15327","P00533"
"DB15328","Q16602"
"DB15346","Q9NQS5"
"DB15347","Q06187"
"DB15348","P23975"
"DB15358","Q99572"
"DB15391","P56817"
"DB15393","P35968"
"DB15393","P35916"
"DB15393","P09619"
"DB15393","P10721"
"DB15399","P08069"
"DB15399","P06213"
"DB15401","P00746"
"DB15406","O15552"
"DB15408","P68400"
"DB15411","P34903"
"DB15411","O14764"
"DB15411","Q8N1C3"
"DB15411","P47869"
"DB15411","P18507"
"DB15411","Q16445"
"DB15411","P48169"
"DB15411","P14867"
"DB15411","P31644"
"DB15411","Q99928"
"DB15411","P47870"
"DB15411","P78334"
"DB15411","O00591"
"DB15411","P28472"
"DB15411","Q9UN88"
"DB15411","P18505"
"DB15412","P62714"
"DB15412","P53041"
"DB15412","P67775"
"DB15435","O60885"
"DB15435","P25440"
"DB15435","Q58F21"
"DB15435","Q15059"
"DB15437","P11597"
"DB15442","Q00534"
"DB15442","P11802"
"DB15444","P13569"
"DB15446","Q02127"
"DB15456","O75343"
"DB15456","Q02153"
"DB15456","P33402"
"DB15456","Q02108"
"DB15566","P04150"
"DB15638","P53634"
"DB15652","Q5L478"
"DB15653","Q06347"
"DB15653","Q72547"
"DB15669","P29371"
"DB15674","Q89535"
"DB15675","P03433"
"DB15675","Q9QLI9"
